,location_name,type,quantile,value,forecast_date,target_end_date,target,location
70817,Nebraska,point,,1.1707212574950177,2020-06-14,2020-07-28,44 day ahead inc death,31
70818,Nebraska,point,,1.137512100643903,2020-06-14,2020-07-29,45 day ahead inc death,31
70819,Nebraska,point,,1.1051729522754954,2020-06-14,2020-07-30,46 day ahead inc death,31
70820,Nebraska,point,,1.0737065889418318,2020-06-14,2020-07-31,47 day ahead inc death,31
70821,Nebraska,point,,1.0430870276060205,2020-06-14,2020-08-01,48 day ahead inc death,31
70822,Nebraska,point,,1.0132919553934698,2020-06-14,2020-08-02,49 day ahead inc death,31
70823,Nebraska,point,,0.9843002270895341,2020-06-14,2020-08-03,50 day ahead inc death,31
70824,Nebraska,point,,0.9560912171961036,2020-06-14,2020-08-04,51 day ahead inc death,31
70825,Nebraska,point,,0.9286448075789622,2020-06-14,2020-08-05,52 day ahead inc death,31
70826,Nebraska,point,,0.9019413754054426,2020-06-14,2020-08-06,53 day ahead inc death,31
70827,Nebraska,point,,0.875961781364083,2020-06-14,2020-08-07,54 day ahead inc death,31
70828,Nebraska,point,,0.8506873581609398,2020-06-14,2020-08-08,55 day ahead inc death,31
70829,Nebraska,point,,0.8260998992843724,2020-06-14,2020-08-09,56 day ahead inc death,31
70830,Nebraska,point,,0.8021816480335247,2020-06-14,2020-08-10,57 day ahead inc death,31
70831,Nebraska,point,,0.7789152868019755,2020-06-14,2020-08-11,58 day ahead inc death,31
70832,Nebraska,point,,0.7562904992055905,2020-06-14,2020-08-12,59 day ahead inc death,31
70833,Nebraska,point,,0.7343023451181239,2020-06-14,2020-08-13,60 day ahead inc death,31
70834,Nebraska,point,,0.7129293284184541,2020-06-14,2020-08-14,61 day ahead inc death,31
70835,Nebraska,point,,0.6921545402285574,2020-06-14,2020-08-15,62 day ahead inc death,31
70836,Nebraska,point,,0.671961615447799,2020-06-14,2020-08-16,63 day ahead inc death,31
70837,Nebraska,point,,0.6523346340460989,2020-06-14,2020-08-17,64 day ahead inc death,31
70838,Nebraska,point,,0.6332581087795006,2020-06-14,2020-08-18,65 day ahead inc death,31
70839,Nebraska,point,,0.6147169732581688,2020-06-14,2020-08-19,66 day ahead inc death,31
70840,Nebraska,point,,0.5966965703552773,2020-06-14,2020-08-20,67 day ahead inc death,31
70841,Nebraska,point,,0.5791826409474083,2020-06-14,2020-08-21,68 day ahead inc death,31
70842,Nebraska,point,,0.5621613129767411,2020-06-14,2020-08-22,69 day ahead inc death,31
70843,Nebraska,point,,0.5456190908238909,2020-06-14,2020-08-23,70 day ahead inc death,31
70844,Nebraska,point,,0.5295428449833253,2020-06-14,2020-08-24,71 day ahead inc death,31
70845,Nebraska,point,,0.5139233881328664,2020-06-14,2020-08-25,72 day ahead inc death,31
70846,Nebraska,point,,0.4987550763682407,2020-06-14,2020-08-26,73 day ahead inc death,31
70847,Nebraska,point,,0.4840224811765097,2020-06-14,2020-08-27,74 day ahead inc death,31
70848,Nebraska,point,,0.4697131419974312,2020-06-14,2020-08-28,75 day ahead inc death,31
70849,Nebraska,point,,0.4558150310365363,2020-06-14,2020-08-29,76 day ahead inc death,31
70850,Nebraska,point,,0.4423164642587949,2020-06-14,2020-08-30,77 day ahead inc death,31
70851,Nebraska,point,,0.4292060913400633,2020-06-14,2020-08-31,78 day ahead inc death,31
70852,Nebraska,point,,0.4164728859224738,2020-06-14,2020-09-01,79 day ahead inc death,31
70853,Nebraska,point,,0.4041061361659217,2020-06-14,2020-09-02,80 day ahead inc death,31
70854,Nebraska,point,,0.3920954355849062,2020-06-14,2020-09-03,81 day ahead inc death,31
70855,Nebraska,point,,0.3804306741623691,2020-06-14,2020-09-04,82 day ahead inc death,31
70856,Nebraska,point,,0.3691020297314935,2020-06-14,2020-09-05,83 day ahead inc death,31
70857,Nebraska,point,,0.35809995961739105,2020-06-14,2020-09-06,84 day ahead inc death,31
70858,Nebraska,point,,0.3474170364864904,2020-06-14,2020-09-07,85 day ahead inc death,31
70859,Nebraska,point,,0.3370481420919305,2020-06-14,2020-09-08,86 day ahead inc death,31
70860,Nebraska,point,,0.3269826764870345,2020-06-14,2020-09-09,87 day ahead inc death,31
70861,Nebraska,point,,0.3172117409299631,2020-06-14,2020-09-10,88 day ahead inc death,31
70862,Nebraska,point,,0.3077267583581147,2020-06-14,2020-09-11,89 day ahead inc death,31
70863,Nebraska,point,,0.2985194038819259,2020-06-14,2020-09-12,90 day ahead inc death,31
70864,Nebraska,point,,0.2895815972021296,2020-06-14,2020-09-13,91 day ahead inc death,31
70865,Nebraska,point,,0.2809054952622887,2020-06-14,2020-09-14,92 day ahead inc death,31
70866,Nebraska,point,,0.2724834851297828,2020-06-14,2020-09-15,93 day ahead inc death,31
70867,Nebraska,point,,0.2643081770967797,2020-06-14,2020-09-16,94 day ahead inc death,31
70868,Nebraska,point,,0.2563723979949941,2020-06-14,2020-09-17,95 day ahead inc death,31
70869,Nebraska,point,,0.24866918471695956,2020-06-14,2020-09-18,96 day ahead inc death,31
70870,Nebraska,point,,0.2411917779367059,2020-06-14,2020-09-19,97 day ahead inc death,31
70871,Nebraska,point,,0.2339351056841679,2020-06-14,2020-09-20,98 day ahead inc death,31
70872,Nebraska,point,,0.2268950603089479,2020-06-14,2020-09-21,99 day ahead inc death,31
70873,Nebraska,point,,0.22006304748333605,2020-06-14,2020-09-22,100 day ahead inc death,31
70885,Nebraska,point,,20.702775220924078,2020-06-14,2020-06-20,1 wk ahead inc death,31
70886,Nebraska,point,,20.678850793129413,2020-06-14,2020-06-27,2 wk ahead inc death,31
70887,Nebraska,point,,17.298806797096233,2020-06-14,2020-07-04,3 wk ahead inc death,31
70888,Nebraska,point,,14.35991068229754,2020-06-14,2020-07-11,4 wk ahead inc death,31
70889,Nebraska,point,,11.852680409143204,2020-06-14,2020-07-18,5 wk ahead inc death,31
70890,Nebraska,point,,9.739365063370483,2020-06-14,2020-07-25,6 wk ahead inc death,31
70891,Nebraska,point,,7.974827774627499,2020-06-14,2020-08-01,7 wk ahead inc death,31
70892,Nebraska,point,,6.510918722188535,2020-06-14,2020-08-08,8 wk ahead inc death,31
70893,Nebraska,point,,5.302873547090599,2020-06-14,2020-08-15,9 wk ahead inc death,31
70894,Nebraska,point,,4.310311855810994,2020-06-14,2020-08-22,10 wk ahead inc death,31
70895,Nebraska,point,,3.4973910545188005,2020-06-14,2020-08-29,11 wk ahead inc death,31
75638,Montana,point,,19.099918220297102,2020-06-14,2020-06-15,1 day ahead cum death,30
75639,Montana,point,,19.197442397061966,2020-06-14,2020-06-16,2 day ahead cum death,30
75640,Montana,point,,19.29263221087069,2020-06-14,2020-06-17,3 day ahead cum death,30
75641,Montana,point,,19.385551324473187,2020-06-14,2020-06-18,4 day ahead cum death,30
75642,Montana,point,,19.47625466051852,2020-06-14,2020-06-19,5 day ahead cum death,30
75643,Montana,point,,19.564793482113167,2020-06-14,2020-06-20,1 wk ahead cum death,30
75644,Montana,point,,19.65121817634491,2020-06-14,2020-06-21,7 day ahead cum death,30
75645,Montana,point,,19.735578247941252,2020-06-14,2020-06-22,8 day ahead cum death,30
75646,Montana,point,,19.81792231464248,2020-06-14,2020-06-23,9 day ahead cum death,30
75647,Montana,point,,19.89829810417149,2020-06-14,2020-06-24,10 day ahead cum death,30
75648,Montana,point,,19.976752452689627,2020-06-14,2020-06-25,11 day ahead cum death,30
75649,Montana,point,,20.053331304632724,2020-06-14,2020-06-26,12 day ahead cum death,30
75650,Montana,point,,20.12807971382802,2020-06-14,2020-06-27,2 wk ahead cum death,30
75651,Montana,point,,20.2010418457974,2020-06-14,2020-06-28,14 day ahead cum death,30
75652,Montana,point,,20.272260981157874,2020-06-14,2020-06-29,15 day ahead cum death,30
75653,Montana,point,,20.34177952003489,2020-06-14,2020-06-30,16 day ahead cum death,30
75654,Montana,point,,20.40963898740889,2020-06-14,2020-07-01,17 day ahead cum death,30
75655,Montana,point,,20.475880039319783,2020-06-14,2020-07-02,18 day ahead cum death,30
75656,Montana,point,,20.54054246985827,2020-06-14,2020-07-03,19 day ahead cum death,30
75657,Montana,point,,20.60366521887711,2020-06-14,2020-07-04,3 wk ahead cum death,30
75658,Montana,point,,20.665286380358953,2020-06-14,2020-07-05,21 day ahead cum death,30
75659,Montana,point,,20.72544321138121,2020-06-14,2020-07-06,22 day ahead cum death,30
75660,Montana,point,,20.784172141621887,2020-06-14,2020-07-07,23 day ahead cum death,30
75661,Montana,point,,20.841507558642515,2020-06-14,2020-07-08,24 day ahead cum death,30
75662,Montana,point,,20.89747749279085,2020-06-14,2020-07-09,25 day ahead cum death,30
75663,Montana,point,,20.952113399426782,2020-06-14,2020-07-10,26 day ahead cum death,30
75664,Montana,point,,21.00544676730335,2020-06-14,2020-07-11,4 wk ahead cum death,30
75665,Montana,point,,21.057508378034353,2020-06-14,2020-07-12,28 day ahead cum death,30
75666,Montana,point,,21.108328319818828,2020-06-14,2020-07-13,29 day ahead cum death,30
75667,Montana,point,,21.157936001012487,2020-06-14,2020-07-14,30 day ahead cum death,30
75668,Montana,point,,21.206360163541177,2020-06-14,2020-07-15,31 day ahead cum death,30
75669,Montana,point,,21.253628896152275,2020-06-14,2020-07-16,32 day ahead cum death,30
75670,Montana,point,,21.29976964750007,2020-06-14,2020-07-17,33 day ahead cum death,30
75671,Montana,point,,21.344809239061856,2020-06-14,2020-07-18,5 wk ahead cum death,30
75672,Montana,point,,21.38877387788168,2020-06-14,2020-07-19,35 day ahead cum death,30
75673,Montana,point,,21.431689169139226,2020-06-14,2020-07-20,36 day ahead cum death,30
75674,Montana,point,,21.473580128541602,2020-06-14,2020-07-21,37 day ahead cum death,30
75675,Montana,point,,21.514471194536057,2020-06-14,2020-07-22,38 day ahead cum death,30
75676,Montana,point,,21.554386240342254,2020-06-14,2020-07-23,39 day ahead cum death,30
75677,Montana,point,,21.593348585802588,2020-06-14,2020-07-24,40 day ahead cum death,30
75678,Montana,point,,21.631381009049782,2020-06-14,2020-07-25,6 wk ahead cum death,30
75679,Montana,point,,21.668505757990914,2020-06-14,2020-07-26,42 day ahead cum death,30
75680,Montana,point,,21.704744561607512,2020-06-14,2020-07-27,43 day ahead cum death,30
75681,Montana,point,,21.740118641071348,2020-06-14,2020-07-28,44 day ahead cum death,30
75682,Montana,point,,21.774648576555055,2020-06-14,2020-07-29,45 day ahead cum death,30
75683,Montana,point,,21.80835413006055,2020-06-14,2020-07-30,46 day ahead cum death,30
75684,Montana,point,,21.841254753405547,2020-06-14,2020-07-31,47 day ahead cum death,30
75685,Montana,point,,21.87336946312829,2020-06-14,2020-08-01,7 wk ahead cum death,30
75686,Montana,point,,21.904716841959075,2020-06-14,2020-08-02,49 day ahead cum death,30
75687,Montana,point,,21.935315047883066,2020-06-14,2020-08-03,50 day ahead cum death,30
75688,Montana,point,,21.96518182305472,2020-06-14,2020-08-04,51 day ahead cum death,30
75689,Montana,point,,21.994334502563973,2020-06-14,2020-08-05,52 day ahead cum death,30
75690,Montana,point,,22.02279002305484,2020-06-14,2020-08-06,53 day ahead cum death,30
75691,Montana,point,,22.050564931197048,2020-06-14,2020-08-07,54 day ahead cum death,30
75692,Montana,point,,22.07767539201132,2020-06-14,2020-08-08,8 wk ahead cum death,30
75693,Montana,point,,22.104137197049294,2020-06-14,2020-08-09,56 day ahead cum death,30
75694,Montana,point,,22.129965772428942,2020-06-14,2020-08-10,57 day ahead cum death,30
75695,Montana,point,,22.15517618672645,2020-06-14,2020-08-11,58 day ahead cum death,30
75696,Montana,point,,22.179783158725858,2020-06-14,2020-08-12,59 day ahead cum death,30
75697,Montana,point,,22.203801065027342,2020-06-14,2020-08-13,60 day ahead cum death,30
75698,Montana,point,,22.227243947515714,2020-06-14,2020-08-14,61 day ahead cum death,30
75699,Montana,point,,22.250125520690208,2020-06-14,2020-08-15,9 wk ahead cum death,30
75700,Montana,point,,22.27245917885708,2020-06-14,2020-08-16,63 day ahead cum death,30
75701,Montana,point,,22.294258003186297,2020-06-14,2020-08-17,64 day ahead cum death,30
75702,Montana,point,,22.315534768633995,2020-06-14,2020-08-18,65 day ahead cum death,30
75703,Montana,point,,22.336301950732018,2020-06-14,2020-08-19,66 day ahead cum death,30
75704,Montana,point,,22.356571732246213,2020-06-14,2020-08-20,67 day ahead cum death,30
75705,Montana,point,,22.376356009705084,2020-06-14,2020-08-21,68 day ahead cum death,30
75706,Montana,point,,22.395666399800348,2020-06-14,2020-08-22,10 wk ahead cum death,30
75707,Montana,point,,22.41451424566113,2020-06-14,2020-08-23,70 day ahead cum death,30
75708,Montana,point,,22.432910623003405,2020-06-14,2020-08-24,71 day ahead cum death,30
75709,Montana,point,,22.45086634528929,2020-06-14,2020-08-25,72 day ahead cum death,30
75710,Montana,point,,22.468391845612146,2020-06-14,2020-08-26,73 day ahead cum death,30
75711,Montana,point,,22.485497256318325,2020-06-14,2020-08-27,74 day ahead cum death,30
75712,Montana,point,,22.502192526048397,2020-06-14,2020-08-28,75 day ahead cum death,30
75713,Montana,point,,22.518487376164646,2020-06-14,2020-08-29,11 wk ahead cum death,30
75714,Montana,point,,22.53439130550727,2020-06-14,2020-08-30,77 day ahead cum death,30
75715,Montana,point,,22.54991359507215,2020-06-14,2020-08-31,78 day ahead cum death,30
75716,Montana,point,,22.565063312610288,2020-06-14,2020-09-01,79 day ahead cum death,30
75717,Montana,point,,22.579849317149414,2020-06-14,2020-09-02,80 day ahead cum death,30
75718,Montana,point,,22.59428026343801,2020-06-14,2020-09-03,81 day ahead cum death,30
75719,Montana,point,,22.6083646063122,2020-06-14,2020-09-04,82 day ahead cum death,30
75720,Montana,point,,22.622110604986005,2020-06-14,2020-09-05,12 wk ahead cum death,30
75721,Montana,point,,22.63552632726548,2020-06-14,2020-09-06,84 day ahead cum death,30
75722,Montana,point,,22.64861965368725,2020-06-14,2020-09-07,85 day ahead cum death,30
75723,Montana,point,,22.661398281582155,2020-06-14,2020-09-08,86 day ahead cum death,30
75724,Montana,point,,22.673869729064485,2020-06-14,2020-09-09,87 day ahead cum death,30
75725,Montana,point,,22.68604133894774,2020-06-14,2020-09-10,88 day ahead cum death,30
75726,Montana,point,,22.69792028258733,2020-06-14,2020-09-11,89 day ahead cum death,30
75727,Montana,point,,22.70951356365123,2020-06-14,2020-09-12,13 wk ahead cum death,30
75728,Montana,point,,22.720828021819138,2020-06-14,2020-09-13,91 day ahead cum death,30
75729,Montana,point,,22.731870336411067,2020-06-14,2020-09-14,92 day ahead cum death,30
75730,Montana,point,,22.742647029946145,2020-06-14,2020-09-15,93 day ahead cum death,30
75731,Montana,point,,22.753164471632484,2020-06-14,2020-09-16,94 day ahead cum death,30
75732,Montana,point,,22.763428880788855,2020-06-14,2020-09-17,95 day ahead cum death,30
75733,Montana,point,,22.773446330199214,2020-06-14,2020-09-18,96 day ahead cum death,30
75734,Montana,point,,22.783222749400803,2020-06-14,2020-09-19,14 wk ahead cum death,30
75735,Montana,point,,22.79276392790679,2020-06-14,2020-09-20,98 day ahead cum death,30
75736,Montana,point,,22.80207551836441,2020-06-14,2020-09-21,99 day ahead cum death,30
75737,Montana,point,,22.811163039649326,2020-06-14,2020-09-22,100 day ahead cum death,30
75838,Montana,point,,0.09991822029709853,2020-06-14,2020-06-15,1 day ahead inc death,30
75839,Montana,point,,0.09752417676486402,2020-06-14,2020-06-16,2 day ahead inc death,30
75840,Montana,point,,0.0951898138087266,2020-06-14,2020-06-17,3 day ahead inc death,30
75841,Montana,point,,0.09291911360249827,2020-06-14,2020-06-18,4 day ahead inc death,30
75842,Montana,point,,0.09070333604532976,2020-06-14,2020-06-19,5 day ahead inc death,30
75843,Montana,point,,0.08853882159464987,2020-06-14,2020-06-20,6 day ahead inc death,30
75844,Montana,point,,0.08642469423173793,2020-06-14,2020-06-21,7 day ahead inc death,30
75845,Montana,point,,0.0843600715963504,2020-06-14,2020-06-22,8 day ahead inc death,30
75846,Montana,point,,0.08234406670122141,2020-06-14,2020-06-23,9 day ahead inc death,30
75847,Montana,point,,0.08037578952901825,2020-06-14,2020-06-24,10 day ahead inc death,30
75848,Montana,point,,0.07845434851813238,2020-06-14,2020-06-25,11 day ahead inc death,30
75849,Montana,point,,0.07657885194309699,2020-06-14,2020-06-26,12 day ahead inc death,30
75850,Montana,point,,0.07474840919529413,2020-06-14,2020-06-27,13 day ahead inc death,30
75851,Montana,point,,0.07296213196938339,2020-06-14,2020-06-28,14 day ahead inc death,30
75852,Montana,point,,0.07121913536047231,2020-06-14,2020-06-29,15 day ahead inc death,30
75853,Montana,point,,0.06951853887701631,2020-06-14,2020-06-30,16 day ahead inc death,30
75854,Montana,point,,0.06785946737400295,2020-06-14,2020-07-01,17 day ahead inc death,30
75855,Montana,point,,0.06624105191088958,2020-06-14,2020-07-02,18 day ahead inc death,30
75856,Montana,point,,0.06466243053848686,2020-06-14,2020-07-03,19 day ahead inc death,30
75857,Montana,point,,0.06312274901884507,2020-06-14,2020-07-04,20 day ahead inc death,30
75858,Montana,point,,0.06162116148183828,2020-06-14,2020-07-05,21 day ahead inc death,30
75859,Montana,point,,0.060156831022258224,2020-06-14,2020-07-06,22 day ahead inc death,30
75860,Montana,point,,0.058728930240675936,2020-06-14,2020-07-07,23 day ahead inc death,30
75861,Montana,point,,0.057335417020627936,2020-06-14,2020-07-08,24 day ahead inc death,30
75862,Montana,point,,0.05596993414833662,2020-06-14,2020-07-09,25 day ahead inc death,30
75863,Montana,point,,0.05463590663592655,2020-06-14,2020-07-10,26 day ahead inc death,30
75864,Montana,point,,0.05333336787657217,2020-06-14,2020-07-11,27 day ahead inc death,30
75865,Montana,point,,0.05206161073099835,2020-06-14,2020-07-12,28 day ahead inc death,30
75866,Montana,point,,0.050819941784482126,2020-06-14,2020-07-13,29 day ahead inc death,30
75867,Montana,point,,0.049607681193656106,2020-06-14,2020-07-14,30 day ahead inc death,30
75868,Montana,point,,0.04842416252868986,2020-06-14,2020-07-15,31 day ahead inc death,30
75869,Montana,point,,0.047268732611097874,2020-06-14,2020-07-16,32 day ahead inc death,30
75870,Montana,point,,0.046140751347795834,2020-06-14,2020-07-17,33 day ahead inc death,30
75871,Montana,point,,0.04503959156178538,2020-06-14,2020-07-18,34 day ahead inc death,30
75872,Montana,point,,0.04396463881982271,2020-06-14,2020-07-19,35 day ahead inc death,30
75873,Montana,point,,0.042915291257546784,2020-06-14,2020-07-20,36 day ahead inc death,30
75874,Montana,point,,0.041890959402373085,2020-06-14,2020-07-21,37 day ahead inc death,30
75875,Montana,point,,0.040891065994461684,2020-06-14,2020-07-22,38 day ahead inc death,30
75876,Montana,point,,0.039915045806196765,2020-06-14,2020-07-23,39 day ahead inc death,30
75877,Montana,point,,0.038962345460333836,2020-06-14,2020-07-24,40 day ahead inc death,30
75878,Montana,point,,0.038032423247187815,2020-06-14,2020-07-25,41 day ahead inc death,30
75879,Montana,point,,0.03712474894113527,2020-06-14,2020-07-26,42 day ahead inc death,30
75880,Montana,point,,0.03623880361659815,2020-06-14,2020-07-27,43 day ahead inc death,30
75881,Montana,point,,0.03537407946383553,2020-06-14,2020-07-28,44 day ahead inc death,30
75882,Montana,point,,0.03452993548371097,2020-06-14,2020-07-29,45 day ahead inc death,30
75883,Montana,point,,0.033705553505487984,2020-06-14,2020-07-30,46 day ahead inc death,30
75884,Montana,point,,0.03290062334499666,2020-06-14,2020-07-31,47 day ahead inc death,30
75885,Montana,point,,0.0321147097227481,2020-06-14,2020-08-01,48 day ahead inc death,30
75886,Montana,point,,0.03134737883078032,2020-06-14,2020-08-02,49 day ahead inc death,30
75887,Montana,point,,0.030598205923993763,2020-06-14,2020-08-03,50 day ahead inc death,30
75888,Montana,point,,0.02986677517165504,2020-06-14,2020-08-04,51 day ahead inc death,30
75889,Montana,point,,0.029152679509252263,2020-06-14,2020-08-05,52 day ahead inc death,30
75890,Montana,point,,0.028455520490869187,2020-06-14,2020-08-06,53 day ahead inc death,30
75891,Montana,point,,0.027774908142205845,2020-06-14,2020-08-07,54 day ahead inc death,30
75892,Montana,point,,0.02711046081427071,2020-06-14,2020-08-08,55 day ahead inc death,30
75893,Montana,point,,0.02646180503797524,2020-06-14,2020-08-09,56 day ahead inc death,30
75894,Montana,point,,0.025828575379645,2020-06-14,2020-08-10,57 day ahead inc death,30
75895,Montana,point,,0.02521041429751492,2020-06-14,2020-08-11,58 day ahead inc death,30
75896,Montana,point,,0.02460697199940398,2020-06-14,2020-08-12,59 day ahead inc death,30
75897,Montana,point,,0.02401790630148426,2020-06-14,2020-08-13,60 day ahead inc death,30
75898,Montana,point,,0.0234428824883679,2020-06-14,2020-08-14,61 day ahead inc death,30
75899,Montana,point,,0.022881573174498016,2020-06-14,2020-08-15,62 day ahead inc death,30
75900,Montana,point,,0.022333658166868275,2020-06-14,2020-08-16,63 day ahead inc death,30
75901,Montana,point,,0.021798824329220427,2020-06-14,2020-08-17,64 day ahead inc death,30
75902,Montana,point,,0.02127676544769841,2020-06-14,2020-08-18,65 day ahead inc death,30
75903,Montana,point,,0.020767182098023085,2020-06-14,2020-08-19,66 day ahead inc death,30
75904,Montana,point,,0.020269781514198115,2020-06-14,2020-08-20,67 day ahead inc death,30
75905,Montana,point,,0.0197842774588679,2020-06-14,2020-08-21,68 day ahead inc death,30
75906,Montana,point,,0.019310390095263585,2020-06-14,2020-08-22,69 day ahead inc death,30
75907,Montana,point,,0.0188478458607797,2020-06-14,2020-08-23,70 day ahead inc death,30
75908,Montana,point,,0.01839637734228461,2020-06-14,2020-08-24,71 day ahead inc death,30
75909,Montana,point,,0.017955722285876163,2020-06-14,2020-08-25,72 day ahead inc death,30
75910,Montana,point,,0.017525500322857827,2020-06-14,2020-08-26,73 day ahead inc death,30
75911,Montana,point,,0.01710541070618632,2020-06-14,2020-08-27,74 day ahead inc death,30
75912,Montana,point,,0.016695269730067963,2020-06-14,2020-08-28,75 day ahead inc death,30
75913,Montana,point,,0.016294850116242543,2020-06-14,2020-08-29,76 day ahead inc death,30
75914,Montana,point,,0.015903929342627517,2020-06-14,2020-08-30,77 day ahead inc death,30
75915,Montana,point,,0.015522289564877669,2020-06-14,2020-08-31,78 day ahead inc death,30
75916,Montana,point,,0.015149717538140097,2020-06-14,2020-09-01,79 day ahead inc death,30
75917,Montana,point,,0.014786004539129037,2020-06-14,2020-09-02,80 day ahead inc death,30
75918,Montana,point,,0.014430946288591429,2020-06-14,2020-09-03,81 day ahead inc death,30
75919,Montana,point,,0.014084342874188138,2020-06-14,2020-09-04,82 day ahead inc death,30
75920,Montana,point,,0.013745998673808657,2020-06-14,2020-09-05,83 day ahead inc death,30
75921,Montana,point,,0.013415722279475515,2020-06-14,2020-09-06,84 day ahead inc death,30
75922,Montana,point,,0.01309332642177452,2020-06-14,2020-09-07,85 day ahead inc death,30
75923,Montana,point,,0.012778627894899586,2020-06-14,2020-09-08,86 day ahead inc death,30
75924,Montana,point,,0.012471447482329978,2020-06-14,2020-09-09,87 day ahead inc death,30
75925,Montana,point,,0.012171609883253607,2020-06-14,2020-09-10,88 day ahead inc death,30
75926,Montana,point,,0.011878943639594295,2020-06-14,2020-09-11,89 day ahead inc death,30
75927,Montana,point,,0.01159328106390234,2020-06-14,2020-09-12,90 day ahead inc death,30
75928,Montana,point,,0.01131445816790233,2020-06-14,2020-09-13,91 day ahead inc death,30
75929,Montana,point,,0.011042314591925615,2020-06-14,2020-09-14,92 day ahead inc death,30
75930,Montana,point,,0.010776693535081705,2020-06-14,2020-09-15,93 day ahead inc death,30
75931,Montana,point,,0.010517441686339168,2020-06-14,2020-09-16,94 day ahead inc death,30
75932,Montana,point,,0.010264409156373944,2020-06-14,2020-09-17,95 day ahead inc death,30
75933,Montana,point,,0.010017449410359092,2020-06-14,2020-09-18,96 day ahead inc death,30
75934,Montana,point,,0.009776419201582344,2020-06-14,2020-09-19,97 day ahead inc death,30
75935,Montana,point,,0.0095411785059909,2020-06-14,2020-09-20,98 day ahead inc death,30
75936,Montana,point,,0.009311590457617314,2020-06-14,2020-09-21,99 day ahead inc death,30
75937,Montana,point,,0.009087521284914857,2020-06-14,2020-09-22,100 day ahead inc death,30
75949,Montana,point,,1.564793482113167,2020-06-14,2020-06-20,1 wk ahead inc death,30
75950,Montana,point,,0.5632862317148515,2020-06-14,2020-06-27,2 wk ahead inc death,30
75951,Montana,point,,0.4755855050490965,2020-06-14,2020-07-04,3 wk ahead inc death,30
75952,Montana,point,,0.4017815484262357,2020-06-14,2020-07-11,4 wk ahead inc death,30
75953,Montana,point,,0.33936247175850554,2020-06-14,2020-07-18,5 wk ahead inc death,30
75954,Montana,point,,0.28657176998792266,2020-06-14,2020-07-25,6 wk ahead inc death,30
75955,Montana,point,,0.24198845407851266,2020-06-14,2020-08-01,7 wk ahead inc death,30
75956,Montana,point,,0.20430592888302712,2020-06-14,2020-08-08,8 wk ahead inc death,30
75957,Montana,point,,0.17245012867888931,2020-06-14,2020-08-15,9 wk ahead inc death,30
75958,Montana,point,,0.1455408791101398,2020-06-14,2020-08-22,10 wk ahead inc death,30
75959,Montana,point,,0.12282097636429512,2020-06-14,2020-08-29,11 wk ahead inc death,30
80702,Missouri,point,,898.5779007846572,2020-06-14,2020-06-15,1 day ahead cum death,29
80703,Missouri,point,,912.1313837356273,2020-06-14,2020-06-16,2 day ahead cum death,29
80704,Missouri,point,,925.6606972712559,2020-06-14,2020-06-17,3 day ahead cum death,29
80705,Missouri,point,,939.1662676315557,2020-06-14,2020-06-18,4 day ahead cum death,29
80706,Missouri,point,,952.6481733263806,2020-06-14,2020-06-19,5 day ahead cum death,29
80707,Missouri,point,,966.1064352276622,2020-06-14,2020-06-20,1 wk ahead cum death,29
80708,Missouri,point,,979.5410726762063,2020-06-14,2020-06-21,7 day ahead cum death,29
80709,Missouri,point,,992.9521032857136,2020-06-14,2020-06-22,8 day ahead cum death,29
80710,Missouri,point,,1006.3395427602268,2020-06-14,2020-06-23,9 day ahead cum death,29
80711,Missouri,point,,1019.7034047245039,2020-06-14,2020-06-24,10 day ahead cum death,29
80712,Missouri,point,,1033.043700566824,2020-06-14,2020-06-25,11 day ahead cum death,29
80713,Missouri,point,,1046.360439293747,2020-06-14,2020-06-26,12 day ahead cum death,29
80714,Missouri,point,,1059.6536273963738,2020-06-14,2020-06-27,2 wk ahead cum death,29
80715,Missouri,point,,1072.9232687276497,2020-06-14,2020-06-28,14 day ahead cum death,29
80716,Missouri,point,,1086.1693643902775,2020-06-14,2020-06-29,15 day ahead cum death,29
80717,Missouri,point,,1099.3919126348242,2020-06-14,2020-06-30,16 day ahead cum death,29
80718,Missouri,point,,1112.590908767601,2020-06-14,2020-07-01,17 day ahead cum death,29
80719,Missouri,point,,1125.7663450679308,2020-06-14,2020-07-02,18 day ahead cum death,29
80720,Missouri,point,,1138.9182107144072,2020-06-14,2020-07-03,19 day ahead cum death,29
80721,Missouri,point,,1152.046491719778,2020-06-14,2020-07-04,3 wk ahead cum death,29
80722,Missouri,point,,1165.1511708740893,2020-06-14,2020-07-05,21 day ahead cum death,29
80723,Missouri,point,,1178.2322276957366,2020-06-14,2020-07-06,22 day ahead cum death,29
80724,Missouri,point,,1191.2896383900852,2020-06-14,2020-07-07,23 day ahead cum death,29
80725,Missouri,point,,1204.3233758153294,2020-06-14,2020-07-08,24 day ahead cum death,29
80726,Missouri,point,,1217.3334094552679,2020-06-14,2020-07-09,25 day ahead cum death,29
80727,Missouri,point,,1230.320037551578,2020-06-14,2020-07-10,26 day ahead cum death,29
80728,Missouri,point,,1243.283713300115,2020-06-14,2020-07-11,4 wk ahead cum death,29
80729,Missouri,point,,1256.2240785465585,2020-06-14,2020-07-12,28 day ahead cum death,29
80730,Missouri,point,,1269.1407717638615,2020-06-14,2020-07-13,29 day ahead cum death,29
