,forecast_date,target,target_end_date,location,location_name,type,quantile,value
266,2020-04-13,2 day ahead inc death,2020-04-15,55,Wisconsin,point,,6.7193692284282625
267,2020-04-13,2 day ahead inc death,2020-04-15,54,West Virginia,point,,0.4906093405455626
268,2020-04-13,2 day ahead inc death,2020-04-15,56,Wyoming,point,,0.4636745727991066
269,2020-04-13,2 day ahead inc death,2020-04-15,US,US,point,,1387.76917085
270,2020-04-13,2 wk ahead cum death,2020-04-25,01,Alabama,point,,71.82206014865048
271,2020-04-13,2 wk ahead cum death,2020-04-25,05,Arkansas,point,,39.65793620818893
272,2020-04-13,2 wk ahead cum death,2020-04-25,04,Arizona,point,,589.8589800446036
273,2020-04-13,2 wk ahead cum death,2020-04-25,06,California,point,,1776.0734767382148
274,2020-04-13,2 wk ahead cum death,2020-04-25,08,Colorado,point,,575.8545143017708
275,2020-04-13,2 wk ahead cum death,2020-04-25,09,Connecticut,point,,914.9617489327313
276,2020-04-13,2 wk ahead cum death,2020-04-25,10,Delaware,point,,67.61858262407817
277,2020-04-13,2 wk ahead cum death,2020-04-25,12,Florida,point,,2215.5835043184243
278,2020-04-13,2 wk ahead cum death,2020-04-25,19,Iowa,point,,96.85119488594731
279,2020-04-13,2 wk ahead cum death,2020-04-25,16,Idaho,point,,76.2400760456751
280,2020-04-13,2 wk ahead cum death,2020-04-25,17,Illinois,point,,1205.2705714047775
281,2020-04-13,2 wk ahead cum death,2020-04-25,18,Indiana,point,,282.82442298283695
282,2020-04-13,2 wk ahead cum death,2020-04-25,20,Kansas,point,,140.3571363635441
283,2020-04-13,2 wk ahead cum death,2020-04-25,25,Massachusetts,point,,1426.4910984443084
284,2020-04-13,2 wk ahead cum death,2020-04-25,24,Maryland,point,,781.0425085874664
285,2020-04-13,2 wk ahead cum death,2020-04-25,23,Maine,point,,51.34980087249794
286,2020-04-13,2 wk ahead cum death,2020-04-25,26,Michigan,point,,3041.2887033847637
287,2020-04-13,2 wk ahead cum death,2020-04-25,27,Minnesota,point,,333.022761959165
288,2020-04-13,2 wk ahead cum death,2020-04-25,29,Missouri,point,,221.3139577135508
289,2020-04-13,2 wk ahead cum death,2020-04-25,30,Montana,point,,46.45204946369842
290,2020-04-13,2 wk ahead cum death,2020-04-25,37,North Carolina,point,,360.456079921978
291,2020-04-13,2 wk ahead cum death,2020-04-25,38,North Dakota,point,,18.23729718241832
292,2020-04-13,2 wk ahead cum death,2020-04-25,31,Nebraska,point,,50.634723709896726
293,2020-04-13,2 wk ahead cum death,2020-04-25,33,New Hampshire,point,,165.8926354890599
294,2020-04-13,2 wk ahead cum death,2020-04-25,34,New Jersey,point,,1166.9586477673936
295,2020-04-13,2 wk ahead cum death,2020-04-25,35,New Mexico,point,,88.49697551532537
296,2020-04-13,2 wk ahead cum death,2020-04-25,32,Nevada,point,,399.11430516734947
297,2020-04-13,2 wk ahead cum death,2020-04-25,36,New York,point,,16287.97919696472
298,2020-04-13,2 wk ahead cum death,2020-04-25,39,Ohio,point,,508.47650917990114
299,2020-04-13,2 wk ahead cum death,2020-04-25,40,Oklahoma,point,,104.22875095930056
300,2020-04-13,2 wk ahead cum death,2020-04-25,41,Oregon,point,,254.21695804835872
301,2020-04-13,2 wk ahead cum death,2020-04-25,42,Pennsylvania,point,,567.3967638544901
302,2020-04-13,2 wk ahead cum death,2020-04-25,44,Rhode Island,point,,40.63384474495797
303,2020-04-13,2 wk ahead cum death,2020-04-25,45,South Carolina,point,,153.09444415578182
304,2020-04-13,2 wk ahead cum death,2020-04-25,46,South Dakota,point,,14.699122350916955
305,2020-04-13,2 wk ahead cum death,2020-04-25,47,Tennessee,point,,223.64933777999718
306,2020-04-13,2 wk ahead cum death,2020-04-25,48,Texas,point,,1761.2474290425912
