,forecast_date,target,location,location_name,target_end_date,type,quantile,value
37311,2020-06-10,16 day ahead inc death,20,Kansas,2020-06-26,point,,0.7225274725274725
37312,2020-06-10,17 day ahead inc death,20,Kansas,2020-06-27,point,,0.705919080919081
37313,2020-06-10,18 day ahead inc death,20,Kansas,2020-06-28,point,,0.6842324342324342
37314,2020-06-10,19 day ahead inc death,20,Kansas,2020-06-29,point,,0.6682900432900433
37315,2020-06-10,20 day ahead inc death,20,Kansas,2020-06-30,point,,0.6591741591741592
37316,2020-06-10,21 day ahead inc death,20,Kansas,2020-07-01,point,,0.6443972693972694
37317,2020-06-10,22 day ahead inc death,20,Kansas,2020-07-02,point,,0.6425241425241425
37318,2020-06-10,23 day ahead inc death,20,Kansas,2020-07-03,point,,0.6264152514152515
37319,2020-06-10,24 day ahead inc death,20,Kansas,2020-07-04,point,,0.6215034965034965
37320,2020-06-10,25 day ahead inc death,20,Kansas,2020-07-05,point,,0.6046453546453546
37321,2020-06-10,26 day ahead inc death,20,Kansas,2020-07-06,point,,0.6076839826839827
37322,2020-06-10,27 day ahead inc death,20,Kansas,2020-07-07,point,,0.5979853479853481
37323,2020-06-10,28 day ahead inc death,20,Kansas,2020-07-08,point,,0.5867049617049617
37324,2020-06-10,29 day ahead inc death,20,Kansas,2020-07-09,point,,0.5914502164502164
37325,2020-06-10,30 day ahead inc death,20,Kansas,2020-07-10,point,,0.5822510822510822
37326,2020-06-10,31 day ahead inc death,20,Kansas,2020-07-11,point,,0.5802530802530802
37327,2020-06-10,32 day ahead inc death,20,Kansas,2020-07-12,point,,0.5673493173493174
37328,2020-06-10,33 day ahead inc death,20,Kansas,2020-07-13,point,,0.5691808191808192
37329,2020-06-10,34 day ahead inc death,20,Kansas,2020-07-14,point,,0.5725524475524476
37330,2020-06-10,35 day ahead inc death,20,Kansas,2020-07-15,point,,0.5718031968031968
37331,2020-06-10,36 day ahead inc death,20,Kansas,2020-07-16,point,,0.568972693972694
37332,2020-06-10,37 day ahead inc death,20,Kansas,2020-07-17,point,,0.5691391941391941
37333,2020-06-10,38 day ahead inc death,20,Kansas,2020-07-18,point,,0.5552780552780553
37334,2020-06-10,39 day ahead inc death,20,Kansas,2020-07-19,point,,0.5671828171828172
37335,2020-06-10,40 day ahead inc death,20,Kansas,2020-07-20,point,,0.5578171828171828
37336,2020-06-10,41 day ahead inc death,20,Kansas,2020-07-21,point,,0.561022311022311
37337,2020-06-10,42 day ahead inc death,20,Kansas,2020-07-22,point,,0.5712620712620713
38304,2020-06-10,1 day ahead cum death,21,Kentucky,2020-06-11,point,,477.27883227883234
38305,2020-06-10,2 day ahead cum death,21,Kentucky,2020-06-12,point,,479.72771672771665
38306,2020-06-10,3 day ahead cum death,21,Kentucky,2020-06-13,point,,482.2211122211122
38307,2020-06-10,4 day ahead cum death,21,Kentucky,2020-06-14,point,,484.7743367743368
38308,2020-06-10,5 day ahead cum death,21,Kentucky,2020-06-15,point,,487.42339142339137
38309,2020-06-10,6 day ahead cum death,21,Kentucky,2020-06-16,point,,490.1694231694232
38310,2020-06-10,7 day ahead cum death,21,Kentucky,2020-06-17,point,,493.023606023606
38311,2020-06-10,8 day ahead cum death,21,Kentucky,2020-06-18,point,,495.984607984608
38312,2020-06-10,9 day ahead cum death,21,Kentucky,2020-06-19,point,,499.0818070818071
38313,2020-06-10,10 day ahead cum death,21,Kentucky,2020-06-20,point,,502.3124653124653
38314,2020-06-10,11 day ahead cum death,21,Kentucky,2020-06-21,point,,505.6830576830577
38315,2020-06-10,12 day ahead cum death,21,Kentucky,2020-06-22,point,,509.25337625337625
38316,2020-06-10,13 day ahead cum death,21,Kentucky,2020-06-23,point,,513.0037000037
38317,2020-06-10,14 day ahead cum death,21,Kentucky,2020-06-24,point,,516.987456987457
38318,2020-06-10,15 day ahead cum death,21,Kentucky,2020-06-25,point,,521.1983571983571
38319,2020-06-10,16 day ahead cum death,21,Kentucky,2020-06-26,point,,525.7025567025566
38320,2020-06-10,17 day ahead cum death,21,Kentucky,2020-06-27,point,,530.5162245162245
38321,2020-06-10,18 day ahead cum death,21,Kentucky,2020-06-28,point,,535.7269767269768
38322,2020-06-10,19 day ahead cum death,21,Kentucky,2020-06-29,point,,541.3805453805453
38323,2020-06-10,20 day ahead cum death,21,Kentucky,2020-06-30,point,,547.5335035335037
38324,2020-06-10,21 day ahead cum death,21,Kentucky,2020-07-01,point,,554.2422022422022
38325,2020-06-10,22 day ahead cum death,21,Kentucky,2020-07-02,point,,561.6039886039887
38326,2020-06-10,23 day ahead cum death,21,Kentucky,2020-07-03,point,,569.6997076997077
38327,2020-06-10,24 day ahead cum death,21,Kentucky,2020-07-04,point,,578.6279276279276
38328,2020-06-10,25 day ahead cum death,21,Kentucky,2020-07-05,point,,588.5045695045694
38329,2020-06-10,26 day ahead cum death,21,Kentucky,2020-07-06,point,,599.4538794538795
38330,2020-06-10,27 day ahead cum death,21,Kentucky,2020-07-07,point,,611.5786065786067
38331,2020-06-10,28 day ahead cum death,21,Kentucky,2020-07-08,point,,625.1194731194731
38332,2020-06-10,29 day ahead cum death,21,Kentucky,2020-07-09,point,,640.1846301846302
38333,2020-06-10,30 day ahead cum death,21,Kentucky,2020-07-10,point,,657.017501017501
38334,2020-06-10,31 day ahead cum death,21,Kentucky,2020-07-11,point,,675.8757908757908
38335,2020-06-10,32 day ahead cum death,21,Kentucky,2020-07-12,point,,696.966403966404
38336,2020-06-10,33 day ahead cum death,21,Kentucky,2020-07-13,point,,720.6018056018056
38337,2020-06-10,34 day ahead cum death,21,Kentucky,2020-07-14,point,,747.095793095793
38338,2020-06-10,35 day ahead cum death,21,Kentucky,2020-07-15,point,,776.8915158915158
38339,2020-06-10,36 day ahead cum death,21,Kentucky,2020-07-16,point,,810.3743293743294
38340,2020-06-10,37 day ahead cum death,21,Kentucky,2020-07-17,point,,848.0303400303401
38341,2020-06-10,38 day ahead cum death,21,Kentucky,2020-07-18,point,,890.5009805009805
38342,2020-06-10,39 day ahead cum death,21,Kentucky,2020-07-19,point,,938.2796092796092
38343,2020-06-10,40 day ahead cum death,21,Kentucky,2020-07-20,point,,992.073038073038
38344,2020-06-10,41 day ahead cum death,21,Kentucky,2020-07-21,point,,1052.6018056018056
38345,2020-06-10,42 day ahead cum death,21,Kentucky,2020-07-22,point,,1120.7997557997558
39312,2020-06-10,1 day ahead inc death,21,Kentucky,2020-06-11,point,,2.427461427461428
39313,2020-06-10,2 day ahead inc death,21,Kentucky,2020-06-12,point,,2.4488844488844492
39314,2020-06-10,3 day ahead inc death,21,Kentucky,2020-06-13,point,,2.4933954933954934
39315,2020-06-10,4 day ahead inc death,21,Kentucky,2020-06-14,point,,2.553224553224553
39316,2020-06-10,5 day ahead inc death,21,Kentucky,2020-06-15,point,,2.6490546490546487
39317,2020-06-10,6 day ahead inc death,21,Kentucky,2020-06-16,point,,2.7460317460317465
39318,2020-06-10,7 day ahead inc death,21,Kentucky,2020-06-17,point,,2.8541828541828536
39319,2020-06-10,8 day ahead inc death,21,Kentucky,2020-06-18,point,,2.961001961001961
39320,2020-06-10,9 day ahead inc death,21,Kentucky,2020-06-19,point,,3.0971990971990966
39321,2020-06-10,10 day ahead inc death,21,Kentucky,2020-06-20,point,,3.2306582306582308
39322,2020-06-10,11 day ahead inc death,21,Kentucky,2020-06-21,point,,3.3705923705923704
39323,2020-06-10,12 day ahead inc death,21,Kentucky,2020-06-22,point,,3.5703185703185705
39324,2020-06-10,13 day ahead inc death,21,Kentucky,2020-06-23,point,,3.750323750323751
39325,2020-06-10,14 day ahead inc death,21,Kentucky,2020-06-24,point,,3.983756983756984
39326,2020-06-10,15 day ahead inc death,21,Kentucky,2020-06-25,point,,4.210900210900212
39327,2020-06-10,16 day ahead inc death,21,Kentucky,2020-06-26,point,,4.504199504199503
39328,2020-06-10,17 day ahead inc death,21,Kentucky,2020-06-27,point,,4.813667813667814
39329,2020-06-10,18 day ahead inc death,21,Kentucky,2020-06-28,point,,5.2107522107522115
39330,2020-06-10,19 day ahead inc death,21,Kentucky,2020-06-29,point,,5.6535686535686525
39331,2020-06-10,20 day ahead inc death,21,Kentucky,2020-06-30,point,,6.152958152958153
39332,2020-06-10,21 day ahead inc death,21,Kentucky,2020-07-01,point,,6.708698708698709
39333,2020-06-10,22 day ahead inc death,21,Kentucky,2020-07-02,point,,7.361786361786362
39334,2020-06-10,23 day ahead inc death,21,Kentucky,2020-07-03,point,,8.095719095719097
39335,2020-06-10,24 day ahead inc death,21,Kentucky,2020-07-04,point,,8.928219928219928
39336,2020-06-10,25 day ahead inc death,21,Kentucky,2020-07-05,point,,9.876641876641877
39337,2020-06-10,26 day ahead inc death,21,Kentucky,2020-07-06,point,,10.94930994930995
39338,2020-06-10,27 day ahead inc death,21,Kentucky,2020-07-07,point,,12.124727124727125
39339,2020-06-10,28 day ahead inc death,21,Kentucky,2020-07-08,point,,13.54086654086654
39340,2020-06-10,29 day ahead inc death,21,Kentucky,2020-07-09,point,,15.065157065157065
39341,2020-06-10,30 day ahead inc death,21,Kentucky,2020-07-10,point,,16.832870832870828
39342,2020-06-10,31 day ahead inc death,21,Kentucky,2020-07-11,point,,18.858289858289854
39343,2020-06-10,32 day ahead inc death,21,Kentucky,2020-07-12,point,,21.09061309061309
39344,2020-06-10,33 day ahead inc death,21,Kentucky,2020-07-13,point,,23.635401635401635
39345,2020-06-10,34 day ahead inc death,21,Kentucky,2020-07-14,point,,26.49398749398749
39346,2020-06-10,35 day ahead inc death,21,Kentucky,2020-07-15,point,,29.7957227957228
39347,2020-06-10,36 day ahead inc death,21,Kentucky,2020-07-16,point,,33.482813482813484
39348,2020-06-10,37 day ahead inc death,21,Kentucky,2020-07-17,point,,37.65601065601066
39349,2020-06-10,38 day ahead inc death,21,Kentucky,2020-07-18,point,,42.47064047064047
39350,2020-06-10,39 day ahead inc death,21,Kentucky,2020-07-19,point,,47.77862877862878
39351,2020-06-10,40 day ahead inc death,21,Kentucky,2020-07-20,point,,53.793428793428795
39352,2020-06-10,41 day ahead inc death,21,Kentucky,2020-07-21,point,,60.52876752876753
39353,2020-06-10,42 day ahead inc death,21,Kentucky,2020-07-22,point,,68.19795019795019
40320,2020-06-10,1 day ahead cum death,22,Louisiana,2020-06-11,point,,2980.3496503496503
40321,2020-06-10,2 day ahead cum death,22,Louisiana,2020-06-12,point,,2993.778332778333
40322,2020-06-10,3 day ahead cum death,22,Louisiana,2020-06-13,point,,3006.973877973878
40323,2020-06-10,4 day ahead cum death,22,Louisiana,2020-06-14,point,,3019.918932918933
40324,2020-06-10,5 day ahead cum death,22,Louisiana,2020-06-15,point,,3032.6225256225257
40325,2020-06-10,6 day ahead cum death,22,Louisiana,2020-06-16,point,,3044.9980019980017
40326,2020-06-10,7 day ahead cum death,22,Louisiana,2020-06-17,point,,3057.012247012247
40327,2020-06-10,8 day ahead cum death,22,Louisiana,2020-06-18,point,,3068.649498649498
40328,2020-06-10,9 day ahead cum death,22,Louisiana,2020-06-19,point,,3079.948421948422
40329,2020-06-10,10 day ahead cum death,22,Louisiana,2020-06-20,point,,3090.892884892885
40330,2020-06-10,11 day ahead cum death,22,Louisiana,2020-06-21,point,,3101.4768564768565
40331,2020-06-10,12 day ahead cum death,22,Louisiana,2020-06-22,point,,3111.7422577422576
40332,2020-06-10,13 day ahead cum death,22,Louisiana,2020-06-23,point,,3121.7125467125466
40333,2020-06-10,14 day ahead cum death,22,Louisiana,2020-06-24,point,,3131.413142413143
40334,2020-06-10,15 day ahead cum death,22,Louisiana,2020-06-25,point,,3140.859991859992
40335,2020-06-10,16 day ahead cum death,22,Louisiana,2020-06-26,point,,3150.129685129685
40336,2020-06-10,17 day ahead cum death,22,Louisiana,2020-06-27,point,,3159.1814481814476
40337,2020-06-10,18 day ahead cum death,22,Louisiana,2020-06-28,point,,3168.0453250453247
40338,2020-06-10,19 day ahead cum death,22,Louisiana,2020-06-29,point,,3176.79538979539
40339,2020-06-10,20 day ahead cum death,22,Louisiana,2020-06-30,point,,3185.400340400341
40340,2020-06-10,21 day ahead cum death,22,Louisiana,2020-07-01,point,,3193.8751988751987
40341,2020-06-10,22 day ahead cum death,22,Louisiana,2020-07-02,point,,3202.2103452103447
40342,2020-06-10,23 day ahead cum death,22,Louisiana,2020-07-03,point,,3210.3985643985643
40343,2020-06-10,24 day ahead cum death,22,Louisiana,2020-07-04,point,,3218.4372664372663
40344,2020-06-10,25 day ahead cum death,22,Louisiana,2020-07-05,point,,3226.322085322085
40345,2020-06-10,26 day ahead cum death,22,Louisiana,2020-07-06,point,,3234.040515040515
