,forecast_date,target,target_end_date,location,type,quantile,value
20399,2020-06-01,32 day ahead cum death,2020-07-03,22,point,,3315.0
20423,2020-06-01,33 day ahead cum death,2020-07-04,22,point,,3322.0
20447,2020-06-01,34 day ahead cum death,2020-07-05,22,point,,3330.0
20471,2020-06-01,35 day ahead cum death,2020-07-06,22,point,,3339.0
20495,2020-06-01,36 day ahead cum death,2020-07-07,22,point,,3347.0
20519,2020-06-01,37 day ahead cum death,2020-07-08,22,point,,3354.0
20543,2020-06-01,38 day ahead cum death,2020-07-09,22,point,,3361.0
20567,2020-06-01,39 day ahead cum death,2020-07-10,22,point,,3368.0
20591,2020-06-01,40 day ahead cum death,2020-07-11,22,point,,3375.0
20615,2020-06-01,41 day ahead cum death,2020-07-12,22,point,,3381.5
20639,2020-06-01,42 day ahead cum death,2020-07-13,22,point,,3388.0
20663,2020-06-01,0 day ahead cum death,2020-06-01,23,point,,80.0
20687,2020-06-01,1 day ahead cum death,2020-06-02,23,point,,81.0
20711,2020-06-01,2 day ahead cum death,2020-06-03,23,point,,81.0
20735,2020-06-01,3 day ahead cum death,2020-06-04,23,point,,82.0
20759,2020-06-01,4 day ahead cum death,2020-06-05,23,point,,82.0
20783,2020-06-01,5 day ahead cum death,2020-06-06,23,point,,82.0
20807,2020-06-01,6 day ahead cum death,2020-06-07,23,point,,83.0
20831,2020-06-01,7 day ahead cum death,2020-06-08,23,point,,83.0
20855,2020-06-01,8 day ahead cum death,2020-06-09,23,point,,84.0
20879,2020-06-01,9 day ahead cum death,2020-06-10,23,point,,84.0
20903,2020-06-01,10 day ahead cum death,2020-06-11,23,point,,84.0
20927,2020-06-01,11 day ahead cum death,2020-06-12,23,point,,84.0
20951,2020-06-01,12 day ahead cum death,2020-06-13,23,point,,85.0
20975,2020-06-01,13 day ahead cum death,2020-06-14,23,point,,85.0
20999,2020-06-01,14 day ahead cum death,2020-06-15,23,point,,86.0
21023,2020-06-01,15 day ahead cum death,2020-06-16,23,point,,86.0
21047,2020-06-01,16 day ahead cum death,2020-06-17,23,point,,86.0
21071,2020-06-01,17 day ahead cum death,2020-06-18,23,point,,86.0
21095,2020-06-01,18 day ahead cum death,2020-06-19,23,point,,86.0
21119,2020-06-01,19 day ahead cum death,2020-06-20,23,point,,86.0
21143,2020-06-01,20 day ahead cum death,2020-06-21,23,point,,87.0
21167,2020-06-01,21 day ahead cum death,2020-06-22,23,point,,87.0
21191,2020-06-01,22 day ahead cum death,2020-06-23,23,point,,88.0
21215,2020-06-01,23 day ahead cum death,2020-06-24,23,point,,88.0
21239,2020-06-01,24 day ahead cum death,2020-06-25,23,point,,88.0
21263,2020-06-01,25 day ahead cum death,2020-06-26,23,point,,88.0
21287,2020-06-01,26 day ahead cum death,2020-06-27,23,point,,88.0
21311,2020-06-01,27 day ahead cum death,2020-06-28,23,point,,88.0
21335,2020-06-01,28 day ahead cum death,2020-06-29,23,point,,88.0
21359,2020-06-01,29 day ahead cum death,2020-06-30,23,point,,88.0
21383,2020-06-01,30 day ahead cum death,2020-07-01,23,point,,89.0
21407,2020-06-01,31 day ahead cum death,2020-07-02,23,point,,89.0
21431,2020-06-01,32 day ahead cum death,2020-07-03,23,point,,89.0
21455,2020-06-01,33 day ahead cum death,2020-07-04,23,point,,90.0
21479,2020-06-01,34 day ahead cum death,2020-07-05,23,point,,90.0
21503,2020-06-01,35 day ahead cum death,2020-07-06,23,point,,90.0
21527,2020-06-01,36 day ahead cum death,2020-07-07,23,point,,90.0
21551,2020-06-01,37 day ahead cum death,2020-07-08,23,point,,90.0
21575,2020-06-01,38 day ahead cum death,2020-07-09,23,point,,90.0
21599,2020-06-01,39 day ahead cum death,2020-07-10,23,point,,90.0
21623,2020-06-01,40 day ahead cum death,2020-07-11,23,point,,90.0
21647,2020-06-01,41 day ahead cum death,2020-07-12,23,point,,90.0
21671,2020-06-01,42 day ahead cum death,2020-07-13,23,point,,90.0
21695,2020-06-01,0 day ahead cum death,2020-06-01,24,point,,2568.0
21719,2020-06-01,1 day ahead cum death,2020-06-02,24,point,,2601.5
21743,2020-06-01,2 day ahead cum death,2020-06-03,24,point,,2636.5
21767,2020-06-01,3 day ahead cum death,2020-06-04,24,point,,2670.0
21791,2020-06-01,4 day ahead cum death,2020-06-05,24,point,,2706.0
21815,2020-06-01,5 day ahead cum death,2020-06-06,24,point,,2735.0
21839,2020-06-01,6 day ahead cum death,2020-06-07,24,point,,2766.0
21863,2020-06-01,7 day ahead cum death,2020-06-08,24,point,,2798.0
21887,2020-06-01,8 day ahead cum death,2020-06-09,24,point,,2828.0
21911,2020-06-01,9 day ahead cum death,2020-06-10,24,point,,2859.5
21935,2020-06-01,10 day ahead cum death,2020-06-11,24,point,,2888.0
21959,2020-06-01,11 day ahead cum death,2020-06-12,24,point,,2919.0
21983,2020-06-01,12 day ahead cum death,2020-06-13,24,point,,2946.5
22007,2020-06-01,13 day ahead cum death,2020-06-14,24,point,,2976.0
22031,2020-06-01,14 day ahead cum death,2020-06-15,24,point,,3004.0
22055,2020-06-01,15 day ahead cum death,2020-06-16,24,point,,3032.5
22079,2020-06-01,16 day ahead cum death,2020-06-17,24,point,,3058.5
22103,2020-06-01,17 day ahead cum death,2020-06-18,24,point,,3086.0
22127,2020-06-01,18 day ahead cum death,2020-06-19,24,point,,3112.5
22151,2020-06-01,19 day ahead cum death,2020-06-20,24,point,,3138.0
22175,2020-06-01,20 day ahead cum death,2020-06-21,24,point,,3163.5
22199,2020-06-01,21 day ahead cum death,2020-06-22,24,point,,3188.0
22223,2020-06-01,22 day ahead cum death,2020-06-23,24,point,,3212.0
22247,2020-06-01,23 day ahead cum death,2020-06-24,24,point,,3236.0
22271,2020-06-01,24 day ahead cum death,2020-06-25,24,point,,3258.0
22295,2020-06-01,25 day ahead cum death,2020-06-26,24,point,,3280.0
22319,2020-06-01,26 day ahead cum death,2020-06-27,24,point,,3303.5
22343,2020-06-01,27 day ahead cum death,2020-06-28,24,point,,3326.0
22367,2020-06-01,28 day ahead cum death,2020-06-29,24,point,,3348.0
22391,2020-06-01,29 day ahead cum death,2020-06-30,24,point,,3370.0
22415,2020-06-01,30 day ahead cum death,2020-07-01,24,point,,3389.5
22439,2020-06-01,31 day ahead cum death,2020-07-02,24,point,,3410.5
22463,2020-06-01,32 day ahead cum death,2020-07-03,24,point,,3429.0
22487,2020-06-01,33 day ahead cum death,2020-07-04,24,point,,3448.0
22511,2020-06-01,34 day ahead cum death,2020-07-05,24,point,,3468.0
22535,2020-06-01,35 day ahead cum death,2020-07-06,24,point,,3486.5
22559,2020-06-01,36 day ahead cum death,2020-07-07,24,point,,3506.0
22583,2020-06-01,37 day ahead cum death,2020-07-08,24,point,,3525.5
22607,2020-06-01,38 day ahead cum death,2020-07-09,24,point,,3542.5
22631,2020-06-01,39 day ahead cum death,2020-07-10,24,point,,3560.0
22655,2020-06-01,40 day ahead cum death,2020-07-11,24,point,,3578.0
22679,2020-06-01,41 day ahead cum death,2020-07-12,24,point,,3595.0
22703,2020-06-01,42 day ahead cum death,2020-07-13,24,point,,3611.5
22727,2020-06-01,0 day ahead cum death,2020-06-01,25,point,,6826.0
22751,2020-06-01,1 day ahead cum death,2020-06-02,25,point,,6897.0
22775,2020-06-01,2 day ahead cum death,2020-06-03,25,point,,6966.0
22799,2020-06-01,3 day ahead cum death,2020-06-04,25,point,,7032.0
22823,2020-06-01,4 day ahead cum death,2020-06-05,25,point,,7095.0
22847,2020-06-01,5 day ahead cum death,2020-06-06,25,point,,7159.0
22871,2020-06-01,6 day ahead cum death,2020-06-07,25,point,,7222.0
22895,2020-06-01,7 day ahead cum death,2020-06-08,25,point,,7281.5
22919,2020-06-01,8 day ahead cum death,2020-06-09,25,point,,7341.0
22943,2020-06-01,9 day ahead cum death,2020-06-10,25,point,,7397.5
22967,2020-06-01,10 day ahead cum death,2020-06-11,25,point,,7454.0
22991,2020-06-01,11 day ahead cum death,2020-06-12,25,point,,7506.5
23015,2020-06-01,12 day ahead cum death,2020-06-13,25,point,,7559.0
23039,2020-06-01,13 day ahead cum death,2020-06-14,25,point,,7610.0
23063,2020-06-01,14 day ahead cum death,2020-06-15,25,point,,7659.5
23087,2020-06-01,15 day ahead cum death,2020-06-16,25,point,,7709.5
23111,2020-06-01,16 day ahead cum death,2020-06-17,25,point,,7760.0
23135,2020-06-01,17 day ahead cum death,2020-06-18,25,point,,7807.0
23159,2020-06-01,18 day ahead cum death,2020-06-19,25,point,,7850.5
23183,2020-06-01,19 day ahead cum death,2020-06-20,25,point,,7895.0
23207,2020-06-01,20 day ahead cum death,2020-06-21,25,point,,7939.5
23231,2020-06-01,21 day ahead cum death,2020-06-22,25,point,,7978.0
23255,2020-06-01,22 day ahead cum death,2020-06-23,25,point,,8021.0
23279,2020-06-01,23 day ahead cum death,2020-06-24,25,point,,8061.0
23303,2020-06-01,24 day ahead cum death,2020-06-25,25,point,,8098.5
23327,2020-06-01,25 day ahead cum death,2020-06-26,25,point,,8140.0
23351,2020-06-01,26 day ahead cum death,2020-06-27,25,point,,8177.0
23375,2020-06-01,27 day ahead cum death,2020-06-28,25,point,,8213.5
23399,2020-06-01,28 day ahead cum death,2020-06-29,25,point,,8243.0
23423,2020-06-01,29 day ahead cum death,2020-06-30,25,point,,8280.0
23447,2020-06-01,30 day ahead cum death,2020-07-01,25,point,,8311.0
23471,2020-06-01,31 day ahead cum death,2020-07-02,25,point,,8346.5
23495,2020-06-01,32 day ahead cum death,2020-07-03,25,point,,8375.5
23519,2020-06-01,33 day ahead cum death,2020-07-04,25,point,,8411.0
23543,2020-06-01,34 day ahead cum death,2020-07-05,25,point,,8439.0
23567,2020-06-01,35 day ahead cum death,2020-07-06,25,point,,8467.5
23591,2020-06-01,36 day ahead cum death,2020-07-07,25,point,,8498.5
23615,2020-06-01,37 day ahead cum death,2020-07-08,25,point,,8523.0
23639,2020-06-01,38 day ahead cum death,2020-07-09,25,point,,8548.0
23663,2020-06-01,39 day ahead cum death,2020-07-10,25,point,,8580.5
23687,2020-06-01,40 day ahead cum death,2020-07-11,25,point,,8601.0
23711,2020-06-01,41 day ahead cum death,2020-07-12,25,point,,8626.0
23735,2020-06-01,42 day ahead cum death,2020-07-13,25,point,,8650.0
23759,2020-06-01,0 day ahead cum death,2020-06-01,26,point,,5407.5
23783,2020-06-01,1 day ahead cum death,2020-06-02,26,point,,5428.0
23807,2020-06-01,2 day ahead cum death,2020-06-03,26,point,,5449.0
23831,2020-06-01,3 day ahead cum death,2020-06-04,26,point,,5470.0
23855,2020-06-01,4 day ahead cum death,2020-06-05,26,point,,5488.0
23879,2020-06-01,5 day ahead cum death,2020-06-06,26,point,,5506.0
23903,2020-06-01,6 day ahead cum death,2020-06-07,26,point,,5522.0
23927,2020-06-01,7 day ahead cum death,2020-06-08,26,point,,5540.0
23951,2020-06-01,8 day ahead cum death,2020-06-09,26,point,,5555.5
23975,2020-06-01,9 day ahead cum death,2020-06-10,26,point,,5572.0
23999,2020-06-01,10 day ahead cum death,2020-06-11,26,point,,5584.0
24023,2020-06-01,11 day ahead cum death,2020-06-12,26,point,,5598.5
24047,2020-06-01,12 day ahead cum death,2020-06-13,26,point,,5611.5
24071,2020-06-01,13 day ahead cum death,2020-06-14,26,point,,5625.0
24095,2020-06-01,14 day ahead cum death,2020-06-15,26,point,,5636.0
24119,2020-06-01,15 day ahead cum death,2020-06-16,26,point,,5645.5
24143,2020-06-01,16 day ahead cum death,2020-06-17,26,point,,5658.0
24167,2020-06-01,17 day ahead cum death,2020-06-18,26,point,,5669.0
24191,2020-06-01,18 day ahead cum death,2020-06-19,26,point,,5680.0
24215,2020-06-01,19 day ahead cum death,2020-06-20,26,point,,5688.5
24239,2020-06-01,20 day ahead cum death,2020-06-21,26,point,,5695.5
24263,2020-06-01,21 day ahead cum death,2020-06-22,26,point,,5704.0
24287,2020-06-01,22 day ahead cum death,2020-06-23,26,point,,5713.0
24311,2020-06-01,23 day ahead cum death,2020-06-24,26,point,,5720.0
24335,2020-06-01,24 day ahead cum death,2020-06-25,26,point,,5728.5
24359,2020-06-01,25 day ahead cum death,2020-06-26,26,point,,5734.0
24383,2020-06-01,26 day ahead cum death,2020-06-27,26,point,,5741.0
24407,2020-06-01,27 day ahead cum death,2020-06-28,26,point,,5745.5
24431,2020-06-01,28 day ahead cum death,2020-06-29,26,point,,5750.5
24455,2020-06-01,29 day ahead cum death,2020-06-30,26,point,,5756.5
24479,2020-06-01,30 day ahead cum death,2020-07-01,26,point,,5761.0
24503,2020-06-01,31 day ahead cum death,2020-07-02,26,point,,5767.0
24527,2020-06-01,32 day ahead cum death,2020-07-03,26,point,,5772.5
24551,2020-06-01,33 day ahead cum death,2020-07-04,26,point,,5777.0
24575,2020-06-01,34 day ahead cum death,2020-07-05,26,point,,5782.0
24599,2020-06-01,35 day ahead cum death,2020-07-06,26,point,,5785.5
24623,2020-06-01,36 day ahead cum death,2020-07-07,26,point,,5788.0
24647,2020-06-01,37 day ahead cum death,2020-07-08,26,point,,5791.5
24671,2020-06-01,38 day ahead cum death,2020-07-09,26,point,,5795.5
24695,2020-06-01,39 day ahead cum death,2020-07-10,26,point,,5799.0
24719,2020-06-01,40 day ahead cum death,2020-07-11,26,point,,5804.0
24743,2020-06-01,41 day ahead cum death,2020-07-12,26,point,,5808.5
24767,2020-06-01,42 day ahead cum death,2020-07-13,26,point,,5812.0
24791,2020-06-01,0 day ahead cum death,2020-06-01,27,point,,1039.0
24815,2020-06-01,1 day ahead cum death,2020-06-02,27,point,,1060.0
24839,2020-06-01,2 day ahead cum death,2020-06-03,27,point,,1082.0
24863,2020-06-01,3 day ahead cum death,2020-06-04,27,point,,1102.0
24887,2020-06-01,4 day ahead cum death,2020-06-05,27,point,,1122.0
24911,2020-06-01,5 day ahead cum death,2020-06-06,27,point,,1143.0
24935,2020-06-01,6 day ahead cum death,2020-06-07,27,point,,1161.0
24959,2020-06-01,7 day ahead cum death,2020-06-08,27,point,,1181.0
24983,2020-06-01,8 day ahead cum death,2020-06-09,27,point,,1200.5
25007,2020-06-01,9 day ahead cum death,2020-06-10,27,point,,1222.0
25031,2020-06-01,10 day ahead cum death,2020-06-11,27,point,,1242.0
25055,2020-06-01,11 day ahead cum death,2020-06-12,27,point,,1262.5
25079,2020-06-01,12 day ahead cum death,2020-06-13,27,point,,1282.0
25103,2020-06-01,13 day ahead cum death,2020-06-14,27,point,,1301.5
25127,2020-06-01,14 day ahead cum death,2020-06-15,27,point,,1322.0
25151,2020-06-01,15 day ahead cum death,2020-06-16,27,point,,1342.0
25175,2020-06-01,16 day ahead cum death,2020-06-17,27,point,,1360.0
25199,2020-06-01,17 day ahead cum death,2020-06-18,27,point,,1378.0
25223,2020-06-01,18 day ahead cum death,2020-06-19,27,point,,1399.5
25247,2020-06-01,19 day ahead cum death,2020-06-20,27,point,,1418.0
25271,2020-06-01,20 day ahead cum death,2020-06-21,27,point,,1435.5
25295,2020-06-01,21 day ahead cum death,2020-06-22,27,point,,1454.0
25319,2020-06-01,22 day ahead cum death,2020-06-23,27,point,,1472.0
25343,2020-06-01,23 day ahead cum death,2020-06-24,27,point,,1492.0
25367,2020-06-01,24 day ahead cum death,2020-06-25,27,point,,1510.0
25391,2020-06-01,25 day ahead cum death,2020-06-26,27,point,,1529.5
25415,2020-06-01,26 day ahead cum death,2020-06-27,27,point,,1546.0
25439,2020-06-01,27 day ahead cum death,2020-06-28,27,point,,1565.0
25463,2020-06-01,28 day ahead cum death,2020-06-29,27,point,,1583.0
25487,2020-06-01,29 day ahead cum death,2020-06-30,27,point,,1601.0
25511,2020-06-01,30 day ahead cum death,2020-07-01,27,point,,1617.5
25535,2020-06-01,31 day ahead cum death,2020-07-02,27,point,,1636.5
25559,2020-06-01,32 day ahead cum death,2020-07-03,27,point,,1654.0
25583,2020-06-01,33 day ahead cum death,2020-07-04,27,point,,1671.5
25607,2020-06-01,34 day ahead cum death,2020-07-05,27,point,,1688.0
25631,2020-06-01,35 day ahead cum death,2020-07-06,27,point,,1708.0
25655,2020-06-01,36 day ahead cum death,2020-07-07,27,point,,1724.0
25679,2020-06-01,37 day ahead cum death,2020-07-08,27,point,,1741.0
25703,2020-06-01,38 day ahead cum death,2020-07-09,27,point,,1758.5
25727,2020-06-01,39 day ahead cum death,2020-07-10,27,point,,1776.0
25751,2020-06-01,40 day ahead cum death,2020-07-11,27,point,,1792.0
25775,2020-06-01,41 day ahead cum death,2020-07-12,27,point,,1808.0
25799,2020-06-01,42 day ahead cum death,2020-07-13,27,point,,1824.5
25823,2020-06-01,0 day ahead cum death,2020-06-01,28,point,,763.0
25847,2020-06-01,1 day ahead cum death,2020-06-02,28,point,,781.5
25871,2020-06-01,2 day ahead cum death,2020-06-03,28,point,,798.0
25895,2020-06-01,3 day ahead cum death,2020-06-04,28,point,,817.5
25919,2020-06-01,4 day ahead cum death,2020-06-05,28,point,,838.0
25943,2020-06-01,5 day ahead cum death,2020-06-06,28,point,,856.0
25967,2020-06-01,6 day ahead cum death,2020-06-07,28,point,,876.0
25991,2020-06-01,7 day ahead cum death,2020-06-08,28,point,,894.0
26015,2020-06-01,8 day ahead cum death,2020-06-09,28,point,,914.0
26039,2020-06-01,9 day ahead cum death,2020-06-10,28,point,,934.0
26063,2020-06-01,10 day ahead cum death,2020-06-11,28,point,,954.0
26087,2020-06-01,11 day ahead cum death,2020-06-12,28,point,,972.0
26111,2020-06-01,12 day ahead cum death,2020-06-13,28,point,,992.0
26135,2020-06-01,13 day ahead cum death,2020-06-14,28,point,,1014.0
26159,2020-06-01,14 day ahead cum death,2020-06-15,28,point,,1036.0
26183,2020-06-01,15 day ahead cum death,2020-06-16,28,point,,1056.0
26207,2020-06-01,16 day ahead cum death,2020-06-17,28,point,,1077.5
26231,2020-06-01,17 day ahead cum death,2020-06-18,28,point,,1097.5
26255,2020-06-01,18 day ahead cum death,2020-06-19,28,point,,1119.5
26279,2020-06-01,19 day ahead cum death,2020-06-20,28,point,,1140.0
26303,2020-06-01,20 day ahead cum death,2020-06-21,28,point,,1161.5
26327,2020-06-01,21 day ahead cum death,2020-06-22,28,point,,1182.0
26351,2020-06-01,22 day ahead cum death,2020-06-23,28,point,,1203.5
26375,2020-06-01,23 day ahead cum death,2020-06-24,28,point,,1224.0
26399,2020-06-01,24 day ahead cum death,2020-06-25,28,point,,1247.5
26423,2020-06-01,25 day ahead cum death,2020-06-26,28,point,,1270.0
26447,2020-06-01,26 day ahead cum death,2020-06-27,28,point,,1291.5
26471,2020-06-01,27 day ahead cum death,2020-06-28,28,point,,1312.0
26495,2020-06-01,28 day ahead cum death,2020-06-29,28,point,,1336.0
26519,2020-06-01,29 day ahead cum death,2020-06-30,28,point,,1359.5
26543,2020-06-01,30 day ahead cum death,2020-07-01,28,point,,1381.5
26567,2020-06-01,31 day ahead cum death,2020-07-02,28,point,,1404.0
26591,2020-06-01,32 day ahead cum death,2020-07-03,28,point,,1428.0
26615,2020-06-01,33 day ahead cum death,2020-07-04,28,point,,1451.0
26639,2020-06-01,34 day ahead cum death,2020-07-05,28,point,,1474.5
26663,2020-06-01,35 day ahead cum death,2020-07-06,28,point,,1497.0
26687,2020-06-01,36 day ahead cum death,2020-07-07,28,point,,1521.0
26711,2020-06-01,37 day ahead cum death,2020-07-08,28,point,,1544.0
26735,2020-06-01,38 day ahead cum death,2020-07-09,28,point,,1569.5
26759,2020-06-01,39 day ahead cum death,2020-07-10,28,point,,1593.0
26783,2020-06-01,40 day ahead cum death,2020-07-11,28,point,,1616.5
26807,2020-06-01,41 day ahead cum death,2020-07-12,28,point,,1642.0
26831,2020-06-01,42 day ahead cum death,2020-07-13,28,point,,1664.5
26855,2020-06-01,0 day ahead cum death,2020-06-01,29,point,,798.5
26879,2020-06-01,1 day ahead cum death,2020-06-02,29,point,,811.0
26903,2020-06-01,2 day ahead cum death,2020-06-03,29,point,,823.5
26927,2020-06-01,3 day ahead cum death,2020-06-04,29,point,,836.0
26951,2020-06-01,4 day ahead cum death,2020-06-05,29,point,,850.0
26975,2020-06-01,5 day ahead cum death,2020-06-06,29,point,,862.0
26999,2020-06-01,6 day ahead cum death,2020-06-07,29,point,,875.5
27023,2020-06-01,7 day ahead cum death,2020-06-08,29,point,,888.0
27047,2020-06-01,8 day ahead cum death,2020-06-09,29,point,,900.0
27071,2020-06-01,9 day ahead cum death,2020-06-10,29,point,,914.0
27095,2020-06-01,10 day ahead cum death,2020-06-11,29,point,,928.0
27119,2020-06-01,11 day ahead cum death,2020-06-12,29,point,,940.0
27143,2020-06-01,12 day ahead cum death,2020-06-13,29,point,,952.0
27167,2020-06-01,13 day ahead cum death,2020-06-14,29,point,,964.0
27191,2020-06-01,14 day ahead cum death,2020-06-15,29,point,,976.0
27215,2020-06-01,15 day ahead cum death,2020-06-16,29,point,,990.0
27239,2020-06-01,16 day ahead cum death,2020-06-17,29,point,,1002.0
27263,2020-06-01,17 day ahead cum death,2020-06-18,29,point,,1014.5
27287,2020-06-01,18 day ahead cum death,2020-06-19,29,point,,1026.0
27311,2020-06-01,19 day ahead cum death,2020-06-20,29,point,,1038.5
27335,2020-06-01,20 day ahead cum death,2020-06-21,29,point,,1050.5
27359,2020-06-01,21 day ahead cum death,2020-06-22,29,point,,1064.0
27383,2020-06-01,22 day ahead cum death,2020-06-23,29,point,,1076.0
27407,2020-06-01,23 day ahead cum death,2020-06-24,29,point,,1088.0
27431,2020-06-01,24 day ahead cum death,2020-06-25,29,point,,1101.0
27455,2020-06-01,25 day ahead cum death,2020-06-26,29,point,,1113.0
27479,2020-06-01,26 day ahead cum death,2020-06-27,29,point,,1125.5
27503,2020-06-01,27 day ahead cum death,2020-06-28,29,point,,1138.0
27527,2020-06-01,28 day ahead cum death,2020-06-29,29,point,,1150.0
27551,2020-06-01,29 day ahead cum death,2020-06-30,29,point,,1162.0
27575,2020-06-01,30 day ahead cum death,2020-07-01,29,point,,1172.5
27599,2020-06-01,31 day ahead cum death,2020-07-02,29,point,,1184.5
27623,2020-06-01,32 day ahead cum death,2020-07-03,29,point,,1196.0
27647,2020-06-01,33 day ahead cum death,2020-07-04,29,point,,1208.0
27671,2020-06-01,34 day ahead cum death,2020-07-05,29,point,,1221.0
27695,2020-06-01,35 day ahead cum death,2020-07-06,29,point,,1233.0
27719,2020-06-01,36 day ahead cum death,2020-07-07,29,point,,1244.0
27743,2020-06-01,37 day ahead cum death,2020-07-08,29,point,,1257.0
27767,2020-06-01,38 day ahead cum death,2020-07-09,29,point,,1268.0
27791,2020-06-01,39 day ahead cum death,2020-07-10,29,point,,1280.0
27815,2020-06-01,40 day ahead cum death,2020-07-11,29,point,,1291.5
27839,2020-06-01,41 day ahead cum death,2020-07-12,29,point,,1301.0
27863,2020-06-01,42 day ahead cum death,2020-07-13,29,point,,1313.0
27887,2020-06-01,0 day ahead cum death,2020-06-01,30,point,,16.0
27911,2020-06-01,1 day ahead cum death,2020-06-02,30,point,,16.0
27935,2020-06-01,2 day ahead cum death,2020-06-03,30,point,,16.0
27959,2020-06-01,3 day ahead cum death,2020-06-04,30,point,,16.0
27983,2020-06-01,4 day ahead cum death,2020-06-05,30,point,,16.0
28007,2020-06-01,5 day ahead cum death,2020-06-06,30,point,,16.0
28031,2020-06-01,6 day ahead cum death,2020-06-07,30,point,,16.0
28055,2020-06-01,7 day ahead cum death,2020-06-08,30,point,,16.0
28079,2020-06-01,8 day ahead cum death,2020-06-09,30,point,,16.0
28103,2020-06-01,9 day ahead cum death,2020-06-10,30,point,,16.0
28127,2020-06-01,10 day ahead cum death,2020-06-11,30,point,,16.0
28151,2020-06-01,11 day ahead cum death,2020-06-12,30,point,,16.0
28175,2020-06-01,12 day ahead cum death,2020-06-13,30,point,,16.0
28199,2020-06-01,13 day ahead cum death,2020-06-14,30,point,,16.0
28223,2020-06-01,14 day ahead cum death,2020-06-15,30,point,,16.0
28247,2020-06-01,15 day ahead cum death,2020-06-16,30,point,,16.0
28271,2020-06-01,16 day ahead cum death,2020-06-17,30,point,,16.0
28295,2020-06-01,17 day ahead cum death,2020-06-18,30,point,,16.0
28319,2020-06-01,18 day ahead cum death,2020-06-19,30,point,,16.0
28343,2020-06-01,19 day ahead cum death,2020-06-20,30,point,,16.0
28367,2020-06-01,20 day ahead cum death,2020-06-21,30,point,,16.0
28391,2020-06-01,21 day ahead cum death,2020-06-22,30,point,,16.0
28415,2020-06-01,22 day ahead cum death,2020-06-23,30,point,,16.0
28439,2020-06-01,23 day ahead cum death,2020-06-24,30,point,,16.0
28463,2020-06-01,24 day ahead cum death,2020-06-25,30,point,,16.0
28487,2020-06-01,25 day ahead cum death,2020-06-26,30,point,,16.0
28511,2020-06-01,26 day ahead cum death,2020-06-27,30,point,,16.0
28535,2020-06-01,27 day ahead cum death,2020-06-28,30,point,,16.0
28559,2020-06-01,28 day ahead cum death,2020-06-29,30,point,,16.0
28583,2020-06-01,29 day ahead cum death,2020-06-30,30,point,,16.0
28607,2020-06-01,30 day ahead cum death,2020-07-01,30,point,,16.0
28631,2020-06-01,31 day ahead cum death,2020-07-02,30,point,,16.0
28655,2020-06-01,32 day ahead cum death,2020-07-03,30,point,,16.0
28679,2020-06-01,33 day ahead cum death,2020-07-04,30,point,,16.0
28703,2020-06-01,34 day ahead cum death,2020-07-05,30,point,,16.0
28727,2020-06-01,35 day ahead cum death,2020-07-06,30,point,,16.0
28751,2020-06-01,36 day ahead cum death,2020-07-07,30,point,,16.0
28775,2020-06-01,37 day ahead cum death,2020-07-08,30,point,,16.0
28799,2020-06-01,38 day ahead cum death,2020-07-09,30,point,,16.0
28823,2020-06-01,39 day ahead cum death,2020-07-10,30,point,,16.0
28847,2020-06-01,40 day ahead cum death,2020-07-11,30,point,,16.0
28871,2020-06-01,41 day ahead cum death,2020-07-12,30,point,,16.0
28895,2020-06-01,42 day ahead cum death,2020-07-13,30,point,,16.0
28919,2020-06-01,0 day ahead cum death,2020-06-01,31,point,,174.0
28943,2020-06-01,1 day ahead cum death,2020-06-02,31,point,,177.5
28967,2020-06-01,2 day ahead cum death,2020-06-03,31,point,,181.5
28991,2020-06-01,3 day ahead cum death,2020-06-04,31,point,,185.0
29015,2020-06-01,4 day ahead cum death,2020-06-05,31,point,,188.0
29039,2020-06-01,5 day ahead cum death,2020-06-06,31,point,,192.0
29063,2020-06-01,6 day ahead cum death,2020-06-07,31,point,,196.0
29087,2020-06-01,7 day ahead cum death,2020-06-08,31,point,,200.0
29111,2020-06-01,8 day ahead cum death,2020-06-09,31,point,,204.0
29135,2020-06-01,9 day ahead cum death,2020-06-10,31,point,,208.0
29159,2020-06-01,10 day ahead cum death,2020-06-11,31,point,,211.0
29183,2020-06-01,11 day ahead cum death,2020-06-12,31,point,,215.0
29207,2020-06-01,12 day ahead cum death,2020-06-13,31,point,,219.0
29231,2020-06-01,13 day ahead cum death,2020-06-14,31,point,,223.0
29255,2020-06-01,14 day ahead cum death,2020-06-15,31,point,,227.0
29279,2020-06-01,15 day ahead cum death,2020-06-16,31,point,,230.0
29303,2020-06-01,16 day ahead cum death,2020-06-17,31,point,,234.0
29327,2020-06-01,17 day ahead cum death,2020-06-18,31,point,,238.0
29351,2020-06-01,18 day ahead cum death,2020-06-19,31,point,,242.0
29375,2020-06-01,19 day ahead cum death,2020-06-20,31,point,,246.0
29399,2020-06-01,20 day ahead cum death,2020-06-21,31,point,,249.5
29423,2020-06-01,21 day ahead cum death,2020-06-22,31,point,,253.0
29447,2020-06-01,22 day ahead cum death,2020-06-23,31,point,,257.0
29471,2020-06-01,23 day ahead cum death,2020-06-24,31,point,,261.0
29495,2020-06-01,24 day ahead cum death,2020-06-25,31,point,,265.0
29519,2020-06-01,25 day ahead cum death,2020-06-26,31,point,,269.0
