,forecast_date,target,target_end_date,location,location_name,type,quantile,value,Unnamed: 0
20328,2020-06-14,22 day ahead cum death,2020-07-06,12,,point,,3672.9351473539928,
20352,2020-06-14,22 day ahead inc death,2020-07-06,12,,point,,48.670749384855135,
20376,2020-06-14,22 day ahead inc hosp,2020-07-06,12,,point,,177.13204199502255,
20400,2020-06-14,23 day ahead cum death,2020-07-07,12,,point,,3712.1203509293105,
20424,2020-06-14,23 day ahead inc death,2020-07-07,12,,point,,49.18877990531593,
20448,2020-06-14,23 day ahead inc hosp,2020-07-07,12,,point,,179.45392557341438,
20472,2020-06-14,24 day ahead cum death,2020-07-08,12,,point,,3751.819784058681,
20496,2020-06-14,24 day ahead inc death,2020-07-08,12,,point,,49.70300945936862,
20520,2020-06-14,24 day ahead inc hosp,2020-07-08,12,,point,,181.79062457272445,
20544,2020-06-14,25 day ahead cum death,2020-07-09,12,,point,,3792.019135471076,
20568,2020-06-14,25 day ahead inc death,2020-07-09,12,,point,,50.20292774239381,
20592,2020-06-14,25 day ahead inc hosp,2020-07-09,12,,point,,184.14285898313938,
20616,2020-06-14,26 day ahead cum death,2020-07-10,12,,point,,3832.7402848860997,
20640,2020-06-14,26 day ahead inc death,2020-07-10,12,,point,,50.72472574502246,
20664,2020-06-14,26 day ahead inc hosp,2020-07-10,12,,point,,186.5091880584532,
20688,2020-06-14,27 day ahead cum death,2020-07-11,12,,point,,3873.987347755085,
20712,2020-06-14,27 day ahead inc death,2020-07-11,12,,point,,51.25063919898259,
20736,2020-06-14,27 day ahead inc hosp,2020-07-11,12,,point,,188.8892316451711,
20760,2020-06-14,3 day ahead cum death,2020-06-17,12,,point,,3020.7753435493573,
20784,2020-06-14,3 day ahead inc death,2020-06-17,12,,point,,39.773174813933394,
20808,2020-06-14,3 day ahead inc hosp,2020-06-17,12,,point,,136.32231595105077,
20832,2020-06-14,3 wk ahead cum death,2020-07-04,12,,point,,3615.987819757369,
20856,2020-06-14,3 wk ahead inc death,2020-07-04,12,,point,,301.54930320465905,
20880,2020-06-14,4 day ahead cum death,2020-06-18,12,,point,,3050.964221407565,
20904,2020-06-14,4 day ahead inc death,2020-06-18,12,,point,,40.1924541882084,
20928,2020-06-14,4 day ahead inc hosp,2020-06-18,12,,point,,138.29468442035795,
20952,2020-06-14,4 wk ahead cum death,2020-07-11,12,,point,,3893.8618068681653,
20976,2020-06-14,4 wk ahead inc death,2020-07-11,12,,point,,326.1983041510455,
21000,2020-06-14,5 day ahead cum death,2020-06-19,12,,point,,3081.6539471037236,
21024,2020-06-14,5 day ahead inc death,2020-06-19,12,,point,,40.69330202615658,
21048,2020-06-14,5 day ahead inc hosp,2020-06-19,12,,point,,140.28197740859832,
21072,2020-06-14,6 day ahead cum death,2020-06-20,12,,point,,3112.758125819229,
21096,2020-06-14,6 day ahead inc death,2020-06-20,12,,point,,41.107755045502316,
21120,2020-06-14,6 day ahead inc hosp,2020-06-20,12,,point,,142.29275837177556,
21144,2020-06-14,7 day ahead cum death,2020-06-21,12,,point,,3144.2818905076165,
21168,2020-06-14,7 day ahead inc death,2020-06-21,12,,point,,41.52734101838525,
21192,2020-06-14,7 day ahead inc hosp,2020-06-21,12,,point,,144.32651853143943,
21216,2020-06-14,8 day ahead cum death,2020-06-22,12,,point,,3176.2419953278422,
21240,2020-06-14,8 day ahead inc death,2020-06-22,12,,point,,41.963681150223984,
21264,2020-06-14,8 day ahead inc hosp,2020-06-22,12,,point,,146.38193771012448,
21288,2020-06-14,9 day ahead cum death,2020-06-23,12,,point,,3208.6613835586204,
21312,2020-06-14,9 day ahead inc death,2020-06-23,12,,point,,42.4229645607764,
21336,2020-06-14,9 day ahead inc hosp,2020-06-23,12,,point,,148.45726360257686,
21360,2020-06-14,1 day ahead cum death,2020-06-15,13,,point,,2443.2395143664744,
21384,2020-06-14,1 day ahead inc death,2020-06-15,13,,point,,37.71715651480135,
21408,2020-06-14,1 day ahead inc hosp,2020-06-15,13,,point,,87.05926718135925,
21432,2020-06-14,1 wk ahead cum death,2020-06-20,13,,point,,2546.4019465699284,
21456,2020-06-14,1 wk ahead inc death,2020-06-20,13,,point,,256.44161455633895,
21480,2020-06-14,10 day ahead cum death,2020-06-24,13,,point,,2613.663921372874,
21504,2020-06-14,10 day ahead inc death,2020-06-24,13,,point,,36.49739517837239,
21528,2020-06-14,10 day ahead inc hosp,2020-06-24,13,,point,,81.53099312195263,
21552,2020-06-14,11 day ahead cum death,2020-06-25,13,,point,,2631.918007296452,
21576,2020-06-14,11 day ahead inc death,2020-06-25,13,,point,,36.36026119098589,
21600,2020-06-14,11 day ahead inc hosp,2020-06-25,13,,point,,80.91393902667643,
21624,2020-06-14,12 day ahead cum death,2020-06-26,13,,point,,2650.034683216011,
21648,2020-06-14,12 day ahead inc death,2020-06-26,13,,point,,36.22285118696679,
21672,2020-06-14,12 day ahead inc hosp,2020-06-26,13,,point,,80.29674216126931,
21696,2020-06-14,13 day ahead cum death,2020-06-27,13,,point,,2668.013673114919,
21720,2020-06-14,13 day ahead inc death,2020-06-27,13,,point,,36.0851651663144,
21744,2020-06-14,13 day ahead inc hosp,2020-06-27,13,,point,,79.67951615941092,
21768,2020-06-14,14 day ahead cum death,2020-06-28,13,,point,,2685.854700976541,
21792,2020-06-14,14 day ahead inc death,2020-06-28,13,,point,,35.947203129029205,
21816,2020-06-14,14 day ahead inc hosp,2020-06-28,13,,point,,79.06237465478263,
21840,2020-06-14,15 day ahead cum death,2020-06-29,13,,point,,2703.559353196745,
21864,2020-06-14,15 day ahead inc death,2020-06-29,13,,point,,35.81082748761234,
21888,2020-06-14,15 day ahead inc hosp,2020-06-29,13,,point,,78.44537011875036,
21912,2020-06-14,16 day ahead cum death,2020-06-30,13,,point,,2721.131015917937,
21936,2020-06-14,16 day ahead inc death,2020-06-30,13,,point,,35.677837988598796,
21960,2020-06-14,16 day ahead inc hosp,2020-06-30,13,,point,,77.82849591834747,
21984,2020-06-14,17 day ahead cum death,2020-07-01,13,,point,,2738.565860679707,
22008,2020-06-14,17 day ahead inc death,2020-07-01,13,,point,,35.54102002917777,
22032,2020-06-14,17 day ahead inc hosp,2020-07-01,13,,point,,77.21198235080738,
22056,2020-06-14,18 day ahead cum death,2020-07-02,13,,point,,2755.8637834574342,
22080,2020-06-14,18 day ahead inc death,2020-07-02,13,,point,,35.404098045133814,
22104,2020-06-14,18 day ahead inc hosp,2020-07-02,13,,point,,76.5959374015365,
22128,2020-06-14,19 day ahead cum death,2020-07-03,13,,point,,2773.024680226493,
22152,2020-06-14,19 day ahead inc death,2020-07-03,13,,point,,35.267072036467134,
22176,2020-06-14,19 day ahead inc hosp,2020-07-03,13,,point,,75.9804690559249,
22200,2020-06-14,2 day ahead cum death,2020-06-16,13,,point,,2462.719942107351,
22224,2020-06-14,2 day ahead inc death,2020-06-16,13,,point,,37.586603008283774,
22248,2020-06-14,2 day ahead inc hosp,2020-06-16,13,,point,,86.44831940104086,
22272,2020-06-14,2 wk ahead cum death,2020-06-27,13,,point,,2675.131693130219,
22296,2020-06-14,2 wk ahead inc death,2020-06-27,13,,point,,249.76941454670123,
22320,2020-06-14,20 day ahead cum death,2020-07-04,13,,point,,2790.048446962264,
22344,2020-06-14,20 day ahead inc death,2020-07-04,13,,point,,35.129942003177504,
22368,2020-06-14,20 day ahead inc hosp,2020-07-04,13,,point,,75.36568529937904,
22392,2020-06-14,21 day ahead cum death,2020-07-05,13,,point,,2806.9349796401207,
22416,2020-06-14,21 day ahead inc death,2020-07-05,13,,point,,34.992707945265174,
22440,2020-06-14,21 day ahead inc hosp,2020-07-05,13,,point,,74.75169411729257,
22464,2020-06-14,22 day ahead cum death,2020-07-06,13,,point,,2823.6841742354436,
22488,2020-06-14,22 day ahead inc death,2020-07-06,13,,point,,34.855369862729894,
22512,2020-06-14,22 day ahead inc hosp,2020-07-06,13,,point,,74.13860349506285,
22536,2020-06-14,23 day ahead cum death,2020-07-07,13,,point,,2840.295926723608,
22560,2020-06-14,23 day ahead inc death,2020-07-07,13,,point,,34.717927755571665,
22584,2020-06-14,23 day ahead inc hosp,2020-07-07,13,,point,,73.52652141809449,
22608,2020-06-14,24 day ahead cum death,2020-07-08,13,,point,,2856.770133079991,
22632,2020-06-14,24 day ahead inc death,2020-07-08,13,,point,,34.58038162379073,
22656,2020-06-14,24 day ahead inc hosp,2020-07-08,13,,point,,72.915555871783,
22680,2020-06-14,25 day ahead cum death,2020-07-09,13,,point,,2873.107714035208,
22704,2020-06-14,25 day ahead inc death,2020-07-09,13,,point,,34.443756222624344,
22728,2020-06-14,25 day ahead inc hosp,2020-07-09,13,,point,,72.30574484145836,
22752,2020-06-14,26 day ahead cum death,2020-07-10,13,,point,,2889.315382259073,
22776,2020-06-14,26 day ahead inc death,2020-07-10,13,,point,,34.31384349127295,
22800,2020-06-14,26 day ahead inc hosp,2020-07-10,13,,point,,71.696730670541,
22824,2020-06-14,27 day ahead cum death,2020-07-11,13,,point,,2905.3876272812904,
22848,2020-06-14,27 day ahead inc death,2020-07-11,13,,point,,34.17842028962461,
22872,2020-06-14,27 day ahead inc hosp,2020-07-11,13,,point,,71.08899065364312,
22896,2020-06-14,3 day ahead cum death,2020-06-17,13,,point,,2482.0651414166496,
22920,2020-06-14,3 day ahead inc death,2020-06-17,13,,point,,37.45137457670639,
22944,2020-06-14,3 day ahead inc hosp,2020-06-17,13,,point,,85.83624879701892,
22968,2020-06-14,3 wk ahead cum death,2020-07-04,13,,point,,2797.166466977564,
22992,2020-06-14,3 wk ahead inc death,2020-07-04,13,,point,,243.07444183375537,
23016,2020-06-14,4 day ahead cum death,2020-06-18,13,,point,,2501.274568074325,
23040,2020-06-14,4 day ahead inc death,2020-06-18,13,,point,,37.315601925083584,
23064,2020-06-14,4 day ahead inc hosp,2020-06-18,13,,point,,85.22320680737448,
23088,2020-06-14,4 wk ahead cum death,2020-07-11,13,,point,,2912.505647296591,
23112,2020-06-14,4 wk ahead inc death,2020-07-11,13,,point,,236.37884830543817,
23136,2020-06-14,5 day ahead cum death,2020-06-19,13,,point,,2520.3476778603344,
23160,2020-06-14,5 day ahead inc death,2020-06-19,13,,point,,37.17928505341492,
23184,2020-06-14,5 day ahead inc hosp,2020-06-19,13,,point,,84.60934487018312,
23208,2020-06-14,6 day ahead cum death,2020-06-20,13,,point,,2539.283926554628,
23232,2020-06-14,6 day ahead inc death,2020-06-20,13,,point,,37.04242396170106,
23256,2020-06-14,6 day ahead inc hosp,2020-06-20,13,,point,,83.99481442353226,
23280,2020-06-14,7 day ahead cum death,2020-06-21,13,,point,,2558.082769937162,
23304,2020-06-14,7 day ahead inc death,2020-06-21,13,,point,,36.905018649941574,
23328,2020-06-14,7 day ahead inc hosp,2020-06-21,13,,point,,83.37976690550113,
23352,2020-06-14,8 day ahead cum death,2020-06-22,13,,point,,2576.744623580191,
23376,2020-06-14,8 day ahead inc death,2020-06-22,13,,point,,36.7680289104359,
23400,2020-06-14,8 day ahead inc hosp,2020-06-22,13,,point,,82.76421846739777,
23424,2020-06-14,9 day ahead cum death,2020-06-23,13,,point,,2595.272701461909,
23448,2020-06-14,9 day ahead inc death,2020-06-23,13,,point,,36.63425314912538,
23472,2020-06-14,9 day ahead inc hosp,2020-06-23,13,,point,,82.14779081341841,
23496,2020-06-14,1 day ahead cum death,2020-06-15,15,,point,,17.878526173529227,
23520,2020-06-14,1 day ahead inc death,2020-06-15,15,,point,,0.0,
23544,2020-06-14,1 day ahead inc hosp,2020-06-15,15,,point,,0.3344105674057266,
23568,2020-06-14,1 wk ahead cum death,2020-06-20,15,,point,,19.350403490199607,
23592,2020-06-14,1 wk ahead inc death,2020-06-20,15,,point,,0.5891388584140742,
23616,2020-06-14,10 day ahead cum death,2020-06-24,15,,point,,21.35801310628301,
23640,2020-06-14,10 day ahead inc death,2020-06-24,15,,point,,0.0,
23664,2020-06-14,10 day ahead inc hosp,2020-06-24,15,,point,,0.3344105674057266,
23688,2020-06-14,11 day ahead cum death,2020-06-25,15,,point,,21.847977231782227,
23712,2020-06-14,11 day ahead inc death,2020-06-25,15,,point,,0.0,
23736,2020-06-14,11 day ahead inc hosp,2020-06-25,15,,point,,0.3344105674057266,
23760,2020-06-14,12 day ahead cum death,2020-06-26,15,,point,,22.36045533653433,
23784,2020-06-14,12 day ahead inc death,2020-06-26,15,,point,,0.0,
23808,2020-06-14,12 day ahead inc hosp,2020-06-26,15,,point,,0.3344105674057266,
23832,2020-06-14,13 day ahead cum death,2020-06-27,15,,point,,22.896777807997307,
23856,2020-06-14,13 day ahead inc death,2020-06-27,15,,point,,0.0004105834844553846,
23880,2020-06-14,13 day ahead inc hosp,2020-06-27,15,,point,,0.3344105674057266,
23904,2020-06-14,14 day ahead cum death,2020-06-28,15,,point,,23.45925970868136,
23928,2020-06-14,14 day ahead inc death,2020-06-28,15,,point,,0.026570012705515657,
23952,2020-06-14,14 day ahead inc hosp,2020-06-28,15,,point,,0.3344105674057266,
23976,2020-06-14,15 day ahead cum death,2020-06-29,15,,point,,24.049686363982744,
24000,2020-06-14,15 day ahead inc death,2020-06-29,15,,point,,0.05451476732286,
24024,2020-06-14,15 day ahead inc hosp,2020-06-29,15,,point,,0.436107114024483,
24048,2020-06-14,16 day ahead cum death,2020-06-30,15,,point,,24.669691042922782,
24072,2020-06-14,16 day ahead inc death,2020-06-30,15,,point,,0.08409279096151608,
24096,2020-06-14,16 day ahead inc hosp,2020-06-30,15,,point,,0.5780831772038965,
24120,2020-06-14,17 day ahead cum death,2020-07-01,15,,point,,25.320907014522763,
24144,2020-06-14,17 day ahead inc death,2020-07-01,15,,point,,0.11530408362145575,
24168,2020-06-14,17 day ahead inc hosp,2020-07-01,15,,point,,0.7272080115506611,
24192,2020-06-14,18 day ahead cum death,2020-07-02,15,,point,,26.00496748929132,
24216,2020-06-14,18 day ahead inc death,2020-07-02,15,,point,,0.14814858679003176,
24240,2020-06-14,18 day ahead inc hosp,2020-07-02,15,,point,,0.8838077726222792,
24264,2020-06-14,19 day ahead cum death,2020-07-03,15,,point,,26.72349764224121,
24288,2020-06-14,19 day ahead inc death,2020-07-03,15,,point,,0.18261826497136302,
24312,2020-06-14,19 day ahead inc hosp,2020-07-03,15,,point,,1.0481336010066142,
24336,2020-06-14,2 day ahead cum death,2020-06-16,15,,point,,18.197566577789303,
24360,2020-06-14,2 day ahead inc death,2020-06-16,15,,point,,0.0,
24384,2020-06-14,2 day ahead inc hosp,2020-06-16,15,,point,,0.3344105674057266,
24408,2020-06-14,2 wk ahead cum death,2020-06-27,15,,point,,22.616384348663765,
24432,2020-06-14,2 wk ahead inc death,2020-06-27,15,,point,,1.5047162266786316,
24456,2020-06-14,20 day ahead cum death,2020-07-04,15,,point,,27.478131121999606,
24480,2020-06-14,20 day ahead inc death,2020-07-04,15,,point,,0.21872159177987827,
24504,2020-06-14,20 day ahead inc hosp,2020-07-04,15,,point,,1.2204533439667125,
24528,2020-06-14,21 day ahead cum death,2020-07-05,15,,point,,28.27056454438363,
24552,2020-06-14,21 day ahead inc death,2020-07-05,15,,point,,0.2565215344054892,
24576,2020-06-14,21 day ahead inc hosp,2020-07-05,15,,point,,1.4013033224193827,
24600,2020-06-14,22 day ahead cum death,2020-07-06,15,,point,,29.103315867631807,
24624,2020-06-14,22 day ahead inc death,2020-07-06,15,,point,,0.2968394352696565,
24648,2020-06-14,22 day ahead inc hosp,2020-07-06,15,,point,,1.5913237321701126,
24672,2020-06-14,23 day ahead cum death,2020-07-07,15,,point,,29.97634826268249,
24696,2020-06-14,23 day ahead inc death,2020-07-07,15,,point,,0.3371205070721528,
24720,2020-06-14,23 day ahead inc hosp,2020-07-07,15,,point,,1.7905992658876384,
24744,2020-06-14,24 day ahead cum death,2020-07-08,15,,point,,30.89386485479196,
24768,2020-06-14,24 day ahead inc death,2020-07-08,15,,point,,0.3816047041309389,
24792,2020-06-14,24 day ahead inc hosp,2020-07-08,15,,point,,1.9997764284136128,
24816,2020-06-14,25 day ahead cum death,2020-07-09,15,,point,,31.85729554926085,
24840,2020-06-14,25 day ahead inc death,2020-07-09,15,,point,,0.4275188064903716,
24864,2020-06-14,25 day ahead inc hosp,2020-07-09,15,,point,,2.2191546419910555,
24888,2020-06-14,26 day ahead cum death,2020-07-10,15,,point,,32.868866763038284,
24912,2020-06-14,26 day ahead inc death,2020-07-10,15,,point,,0.4756593257989036,
24936,2020-06-14,26 day ahead inc hosp,2020-07-10,15,,point,,2.4492819113993987,
24960,2020-06-14,27 day ahead cum death,2020-07-11,15,,point,,33.93094286872983,
24984,2020-06-14,27 day ahead inc death,2020-07-11,15,,point,,0.5261642177130268,
25008,2020-06-14,27 day ahead inc hosp,2020-07-11,15,,point,,2.6906600977574757,
25032,2020-06-14,3 day ahead cum death,2020-06-17,15,,point,,18.531681818184826,
25056,2020-06-14,3 day ahead inc death,2020-06-17,15,,point,,0.0,
25080,2020-06-14,3 day ahead inc hosp,2020-06-17,15,,point,,0.3344105674057266,
25104,2020-06-14,3 wk ahead cum death,2020-07-04,15,,point,,27.197737662666068,
25128,2020-06-14,3 wk ahead inc death,2020-07-04,15,,point,,2.8200886822167703,
25152,2020-06-14,4 day ahead cum death,2020-06-18,15,,point,,18.880897257447163,
25176,2020-06-14,4 day ahead inc death,2020-06-18,15,,point,,0.0,
25200,2020-06-14,4 day ahead inc hosp,2020-06-18,15,,point,,0.3344105674057266,
25224,2020-06-14,4 wk ahead cum death,2020-07-11,15,,point,,33.650549409396284,
25248,2020-06-14,4 wk ahead inc death,2020-07-11,15,,point,,4.69154711494469,
25272,2020-06-14,5 day ahead cum death,2020-06-19,15,,point,,19.24692280608068,
25296,2020-06-14,5 day ahead inc death,2020-06-19,15,,point,,0.0,
25320,2020-06-14,5 day ahead inc hosp,2020-06-19,15,,point,,0.3344105674057266,
25344,2020-06-14,6 day ahead cum death,2020-06-20,15,,point,,19.630796949533142,
25368,2020-06-14,6 day ahead inc death,2020-06-20,15,,point,,0.0,
25392,2020-06-14,6 day ahead inc hosp,2020-06-20,15,,point,,0.3344105674057266,
25416,2020-06-14,7 day ahead cum death,2020-06-21,15,,point,,20.032615891468065,
25440,2020-06-14,7 day ahead inc death,2020-06-21,15,,point,,0.0,
25464,2020-06-14,7 day ahead inc hosp,2020-06-21,15,,point,,0.3344105674057266,
25488,2020-06-14,8 day ahead cum death,2020-06-22,15,,point,,20.45448022012952,
25512,2020-06-14,8 day ahead inc death,2020-06-22,15,,point,,0.0,
25536,2020-06-14,8 day ahead inc hosp,2020-06-22,15,,point,,0.3344105674057266,
25560,2020-06-14,9 day ahead cum death,2020-06-23,15,,point,,20.89724624361339,
25584,2020-06-14,9 day ahead inc death,2020-06-23,15,,point,,0.0,
25608,2020-06-14,9 day ahead inc hosp,2020-06-23,15,,point,,0.3344105674057266,
25632,2020-06-14,1 day ahead cum death,2020-06-15,16,,point,,93.37700610793699,
25656,2020-06-14,1 day ahead inc death,2020-06-15,16,,point,,0.5815286531046286,
25680,2020-06-14,1 day ahead inc hosp,2020-06-15,16,,point,,1.5513409670101288,
25704,2020-06-14,1 wk ahead cum death,2020-06-20,16,,point,,102.00775687201799,
25728,2020-06-14,1 wk ahead inc death,2020-06-20,16,,point,,4.304183172120702,
25752,2020-06-14,10 day ahead cum death,2020-06-24,16,,point,,112.83464940560378,
25776,2020-06-14,10 day ahead inc death,2020-06-24,16,,point,,0.6349760391970725,
25800,2020-06-14,10 day ahead inc hosp,2020-06-24,16,,point,,1.790926731025844,
25824,2020-06-14,11 day ahead cum death,2020-06-25,16,,point,,115.0253687763454,
25848,2020-06-14,11 day ahead inc death,2020-06-25,16,,point,,0.6405924856465379,
25872,2020-06-14,11 day ahead inc hosp,2020-06-25,16,,point,,1.81566545320086,
25896,2020-06-14,12 day ahead cum death,2020-06-26,16,,point,,117.22164963526815,
25920,2020-06-14,12 day ahead inc death,2020-06-26,16,,point,,0.6461539738277098,
25944,2020-06-14,12 day ahead inc hosp,2020-06-26,16,,point,,1.83993856319196,
25968,2020-06-14,13 day ahead cum death,2020-06-27,16,,point,,119.42343702410366,
25992,2020-06-14,13 day ahead inc death,2020-06-27,16,,point,,0.6516605037404177,
26016,2020-06-14,13 day ahead inc hosp,2020-06-27,16,,point,,1.8637230798454096,
26040,2020-06-14,14 day ahead cum death,2020-06-28,16,,point,,121.6306759845835,
26064,2020-06-14,14 day ahead inc death,2020-06-28,16,,point,,0.6571120753848321,
26088,2020-06-14,14 day ahead inc hosp,2020-06-28,16,,point,,1.8869960220075892,
26112,2020-06-14,15 day ahead cum death,2020-06-29,16,,point,,123.84331155843941,
26136,2020-06-14,15 day ahead inc death,2020-06-29,16,,point,,0.6625086887608391,
26160,2020-06-14,15 day ahead inc hosp,2020-06-29,16,,point,,1.9097344085239696,
26184,2020-06-14,16 day ahead cum death,2020-06-30,16,,point,,126.06128878740292,
26208,2020-06-14,16 day ahead inc death,2020-06-30,16,,point,,0.6678503438684673,
26232,2020-06-14,16 day ahead inc hosp,2020-06-30,16,,point,,1.931915258241044,
26256,2020-06-14,17 day ahead cum death,2020-07-01,16,,point,,128.2839715306759,
26280,2020-06-14,17 day ahead inc death,2020-07-01,16,,point,,0.672555858177917,
26304,2020-06-14,17 day ahead inc hosp,2020-07-01,16,,point,,1.9537749682847572,
26328,2020-06-14,18 day ahead cum death,2020-07-02,16,,point,,130.5113865538109,
26352,2020-06-14,18 day ahead inc death,2020-07-02,16,,point,,0.6772881380399711,
26376,2020-06-14,18 day ahead inc hosp,2020-07-02,16,,point,,1.975254084649488,
26400,2020-06-14,19 day ahead cum death,2020-07-03,16,,point,,132.74365555165258,
26424,2020-06-14,19 day ahead inc death,2020-07-03,16,,point,,0.6821421127466338,
26448,2020-06-14,19 day ahead inc hosp,2020-07-03,16,,point,,1.9962507869560355,
26472,2020-06-14,2 day ahead cum death,2020-06-16,16,,point,,95.51481819368809,
26496,2020-06-14,2 day ahead inc death,2020-06-16,16,,point,,0.5876852006560274,
26520,2020-06-14,2 day ahead inc hosp,2020-06-16,16,,point,,1.5794048048976723,
26544,2020-06-14,2 wk ahead cum death,2020-06-27,16,,point,,117.30388909292299,
26568,2020-06-14,2 wk ahead inc death,2020-06-27,16,,point,,4.592558521007675,
26592,2020-06-14,20 day ahead cum death,2020-07-04,16,,point,,134.9806910862996,
26616,2020-06-14,20 day ahead inc death,2020-07-04,16,,point,,0.6869086495519399,
26640,2020-06-14,20 day ahead inc hosp,2020-07-04,16,,point,,2.016756589515832,
26664,2020-06-14,21 day ahead cum death,2020-07-05,16,,point,,137.22240571985049,
26688,2020-06-14,21 day ahead inc death,2020-07-05,16,,point,,0.6915877484558608,
26712,2020-06-14,21 day ahead inc hosp,2020-07-05,16,,point,,2.036763006640196,
26736,2020-06-14,22 day ahead cum death,2020-07-06,16,,point,,139.46871201440405,
26760,2020-06-14,22 day ahead inc death,2020-07-06,16,,point,,0.6961794094584819,
26784,2020-06-14,22 day ahead inc hosp,2020-07-06,16,,point,,2.0562615526412413,
26808,2020-06-14,23 day ahead cum death,2020-07-07,16,,point,,141.71952253205876,
26832,2020-06-14,23 day ahead inc death,2020-07-07,16,,point,,0.7006836325596895,
26856,2020-06-14,23 day ahead inc hosp,2020-07-07,16,,point,,2.0752437418301737,
26880,2020-06-14,24 day ahead cum death,2020-07-08,16,,point,,143.97474983491344,
26904,2020-06-14,24 day ahead inc death,2020-07-08,16,,point,,0.7051004177595972,
26928,2020-06-14,24 day ahead inc hosp,2020-07-08,16,,point,,2.0937010885186518,
26952,2020-06-14,25 day ahead cum death,2020-07-09,16,,point,,146.22591860813108,
26976,2020-06-14,25 day ahead inc death,2020-07-09,16,,point,,0.7010418881226188,
27000,2020-06-14,25 day ahead inc hosp,2020-07-09,16,,point,,2.11148735318309,
27024,2020-06-14,26 day ahead cum death,2020-07-10,16,,point,,148.49196125310863,
27048,2020-06-14,26 day ahead inc death,2020-07-10,16,,point,,0.715915759882465,
27072,2020-06-14,26 day ahead inc hosp,2020-07-10,16,,point,,2.1291212411138325,
27096,2020-06-14,27 day ahead cum death,2020-07-11,16,,point,,150.76128546998012,
27120,2020-06-14,27 day ahead inc death,2020-07-11,16,,point,,0.7191973317764722,
27144,2020-06-14,27 day ahead inc hosp,2020-07-11,16,,point,,2.146244260486834,
27168,2020-06-14,3 day ahead cum death,2020-06-17,16,,point,,97.65877046654016,
27192,2020-06-14,3 day ahead inc death,2020-06-17,16,,point,,0.5938253877570094,
27216,2020-06-14,3 day ahead inc hosp,2020-06-17,16,,point,,1.6071725989364951,
27240,2020-06-14,3 wk ahead cum death,2020-07-04,16,,point,,132.86114315511895,
27264,2020-06-14,3 wk ahead inc death,2020-07-04,16,,point,,4.853680362298661,
27288,2020-06-14,4 day ahead cum death,2020-06-18,16,,point,,99.80884656604289,
27312,2020-06-14,4 day ahead inc death,2020-06-18,16,,point,,0.5999492144076601,
27336,2020-06-14,4 day ahead inc hosp,2020-06-18,16,,point,,1.634604261315099,
27360,2020-06-14,4 wk ahead cum death,2020-07-11,16,,point,,148.6417375387995,
27384,2020-06-14,4 wk ahead inc death,2020-07-11,16,,point,,5.077020683783246,
27408,2020-06-14,5 day ahead cum death,2020-06-19,16,,point,,101.96503013174579,
27432,2020-06-14,5 day ahead inc death,2020-06-19,16,,point,,0.6060566806078942,
27456,2020-06-14,5 day ahead inc hosp,2020-06-19,16,,point,,1.66165970422062,
27480,2020-06-14,6 day ahead cum death,2020-06-20,16,,point,,104.12730480319864,
27504,2020-06-14,6 day ahead inc death,2020-06-20,16,,point,,0.6121477863577969,
27528,2020-06-14,6 day ahead inc hosp,2020-06-20,16,,point,,1.688298839840423,
27552,2020-06-14,7 day ahead cum death,2020-06-21,16,,point,,106.29565421995098,
27576,2020-06-14,7 day ahead inc death,2020-06-21,16,,point,,0.6182225316572829,
27600,2020-06-14,7 day ahead inc hosp,2020-06-21,16,,point,,1.714481580363009,
27624,2020-06-14,8 day ahead cum death,2020-06-22,16,,point,,108.47006202155248,
27648,2020-06-14,8 day ahead inc death,2020-06-22,16,,point,,0.6242809165064378,
27672,2020-06-14,8 day ahead inc hosp,2020-06-22,16,,point,,1.7401678379754013,
27696,2020-06-14,9 day ahead cum death,2020-06-23,16,,point,,110.6495464813117,
27720,2020-06-14,9 day ahead inc death,2020-06-23,16,,point,,0.6293575746641571,
27744,2020-06-14,9 day ahead inc hosp,2020-06-23,16,,point,,1.7657453778211003,
27768,2020-06-14,1 day ahead cum death,2020-06-15,17,,point,,6677.307737033631,
27792,2020-06-14,1 day ahead inc death,2020-06-15,17,,point,,72.05343346592798,
27816,2020-06-14,1 day ahead inc hosp,2020-06-15,17,,point,,290.74491485647735,
27840,2020-06-14,1 wk ahead cum death,2020-06-20,17,,point,,6937.929563526452,
27864,2020-06-14,1 wk ahead inc death,2020-06-20,17,,point,,499.4229353689262,
27888,2020-06-14,10 day ahead cum death,2020-06-24,17,,point,,7204.025756126628,
27912,2020-06-14,10 day ahead inc death,2020-06-24,17,,point,,56.240404856041266,
27936,2020-06-14,10 day ahead inc hosp,2020-06-24,17,,point,,220.01841402562422,
27960,2020-06-14,11 day ahead cum death,2020-06-25,17,,point,,7254.168303993623,
27984,2020-06-14,11 day ahead inc death,2020-06-25,17,,point,,54.67211467296528,
28008,2020-06-14,11 day ahead inc hosp,2020-06-25,17,,point,,213.0465717687439,
28032,2020-06-14,12 day ahead cum death,2020-06-26,17,,point,,7302.762214713684,
28056,2020-06-14,12 day ahead inc death,2020-06-26,17,,point,,53.12347752603199,
28080,2020-06-14,12 day ahead inc hosp,2020-06-26,17,,point,,206.25578264993598,
28104,2020-06-14,13 day ahead cum death,2020-06-27,17,,point,,7349.8273074744675,
