forecast_date,target,location,target_end_date,type,quantile,value
2020-08-30,3 wk ahead cum death,27,2020-09-19,point,,2104.4488464044503
2020-08-30,3 wk ahead cum death,47,2020-09-19,point,,2455.1112493655
2020-08-30,3 wk ahead cum death,29,2020-09-19,point,,1673.8134622314801
2020-08-30,3 wk ahead cum death,32,2020-09-19,point,,1874.19989494328
2020-08-30,3 wk ahead cum death,55,2020-09-19,point,,1231.43179671958
2020-08-30,3 wk ahead cum death,44,2020-09-19,point,,1061.4012075073801
2020-08-30,3 wk ahead cum death,19,2020-09-19,point,,1331.97269842623
2020-08-30,4 wk ahead cum death,US,2020-09-26,point,,218386.302588143
2020-08-30,4 wk ahead cum death,36,2020-09-26,point,,33094.1004128891
2020-08-30,4 wk ahead cum death,34,2020-09-26,point,,16072.491532309099
2020-08-30,4 wk ahead cum death,06,2020-09-26,point,,17888.208782941798
2020-08-30,4 wk ahead cum death,48,2020-09-26,point,,23454.846638297204
2020-08-30,4 wk ahead cum death,12,2020-09-26,point,,14971.7355154671
2020-08-30,4 wk ahead cum death,25,2020-09-26,point,,9542.03053677955
2020-08-30,4 wk ahead cum death,17,2020-09-26,point,,8748.148826285409
2020-08-30,4 wk ahead cum death,42,2020-09-26,point,,8287.551234096509
2020-08-30,4 wk ahead cum death,26,2020-09-26,point,,6932.0581296807995
2020-08-30,4 wk ahead cum death,13,2020-09-26,point,,8401.83624365518
2020-08-30,4 wk ahead cum death,04,2020-09-26,point,,5634.78542972939
2020-08-30,4 wk ahead cum death,22,2020-09-26,point,,6064.1616897452
2020-08-30,4 wk ahead cum death,09,2020-09-26,point,,4502.76729657125
2020-08-30,4 wk ahead cum death,39,2020-09-26,point,,5083.67364774763
2020-08-30,4 wk ahead cum death,24,2020-09-26,point,,3993.793302546671
2020-08-30,4 wk ahead cum death,18,2020-09-26,point,,3593.0986387931707
2020-08-30,4 wk ahead cum death,45,2020-09-26,point,,3309.7352258141304
2020-08-30,4 wk ahead cum death,37,2020-09-26,point,,3361.1775388083
2020-08-30,4 wk ahead cum death,51,2020-09-26,point,,2933.4513225572496
2020-08-30,4 wk ahead cum death,28,2020-09-26,point,,3274.82322018258
2020-08-30,4 wk ahead cum death,01,2020-09-26,point,,2626.39711821473
2020-08-30,4 wk ahead cum death,08,2020-09-26,point,,2102.79343446395
2020-08-30,4 wk ahead cum death,53,2020-09-26,point,,2397.2850805432
2020-08-30,4 wk ahead cum death,27,2020-09-26,point,,2217.88870921334
2020-08-30,4 wk ahead cum death,47,2020-09-26,point,,2775.3167209743797
2020-08-30,4 wk ahead cum death,29,2020-09-26,point,,1757.8864674613199
2020-08-30,4 wk ahead cum death,32,2020-09-26,point,,2171.92395546423
2020-08-30,4 wk ahead cum death,55,2020-09-26,point,,1266.60024524205
2020-08-30,4 wk ahead cum death,44,2020-09-26,point,,1064.07604189345
2020-08-30,4 wk ahead cum death,19,2020-09-26,point,,1435.72619340669
2020-09-06,1 wk ahead inc death,US,2020-09-12,point,,6009.8108918472
2020-09-06,1 wk ahead inc death,36,2020-09-12,point,,60.746249888318786
2020-09-06,1 wk ahead inc death,34,2020-09-12,point,,7.23866262494378
2020-09-06,1 wk ahead inc death,06,2020-09-12,point,,801.314557563233
2020-09-06,1 wk ahead inc death,48,2020-09-12,point,,1081.714141305
2020-09-06,1 wk ahead inc death,12,2020-09-12,point,,758.398071573188
2020-09-06,1 wk ahead inc death,25,2020-09-12,point,,102.462121344384
2020-09-06,1 wk ahead inc death,17,2020-09-12,point,,110.814600902208
2020-09-06,1 wk ahead inc death,42,2020-09-12,point,,83.8956588448265
2020-09-06,1 wk ahead inc death,26,2020-09-12,point,,66.2647043913604
2020-09-06,1 wk ahead inc death,13,2020-09-12,point,,455.80546915963095
2020-09-06,1 wk ahead inc death,04,2020-09-12,point,,241.30272156056301
2020-09-06,1 wk ahead inc death,22,2020-09-12,point,,172.265499291594
2020-09-06,1 wk ahead inc death,09,2020-09-12,point,,4.10586928352925
2020-09-06,1 wk ahead inc death,39,2020-09-12,point,,129.75255823342198
2020-09-06,1 wk ahead inc death,24,2020-09-12,point,,50.2159128828495
2020-09-06,1 wk ahead inc death,18,2020-09-12,point,,62.425433576326
2020-09-06,1 wk ahead inc death,37,2020-09-12,point,,147.599012852127
2020-09-06,1 wk ahead inc death,45,2020-09-12,point,,212.332487502089
2020-09-06,1 wk ahead inc death,51,2020-09-12,point,,96.4204963240091
2020-09-06,1 wk ahead inc death,28,2020-09-12,point,,184.759707321614
2020-09-06,1 wk ahead inc death,01,2020-09-12,point,,139.491833502634
2020-09-06,1 wk ahead inc death,08,2020-09-12,point,,26.3760337733667
2020-09-06,1 wk ahead inc death,53,2020-09-12,point,,49.84496837500689
2020-09-06,1 wk ahead inc death,27,2020-09-12,point,,46.6565391206319
2020-09-06,1 wk ahead inc death,47,2020-09-12,point,,177.340086724356
2020-09-06,1 wk ahead inc death,29,2020-09-12,point,,59.4423990178996
2020-09-06,1 wk ahead inc death,32,2020-09-12,point,,91.67529491212628
2020-09-06,1 wk ahead inc death,55,2020-09-12,point,,32.613341451496
2020-09-06,1 wk ahead inc death,44,2020-09-12,point,,9.12966839739902
2020-09-06,1 wk ahead inc death,19,2020-09-12,point,,62.212519087345704
2020-09-06,2 wk ahead inc death,US,2020-09-19,point,,6046.42389064699
2020-09-06,2 wk ahead inc death,36,2020-09-19,point,,50.8373533451039
2020-09-06,2 wk ahead inc death,34,2020-09-19,point,,6.630520896552111
2020-09-06,2 wk ahead inc death,06,2020-09-19,point,,816.521717643936
2020-09-06,2 wk ahead inc death,48,2020-09-19,point,,1124.07238393964
2020-09-06,2 wk ahead inc death,12,2020-09-19,point,,780.4301263887738
2020-09-06,2 wk ahead inc death,25,2020-09-19,point,,96.94692704847179
2020-09-06,2 wk ahead inc death,17,2020-09-19,point,,102.64523027482599
2020-09-06,2 wk ahead inc death,42,2020-09-19,point,,79.8417837113751
2020-09-06,2 wk ahead inc death,26,2020-09-19,point,,60.7705566675241
2020-09-06,2 wk ahead inc death,13,2020-09-19,point,,448.016534125423
2020-09-06,2 wk ahead inc death,04,2020-09-19,point,,259.37306688487
2020-09-06,2 wk ahead inc death,22,2020-09-19,point,,154.092684997473
2020-09-06,2 wk ahead inc death,09,2020-09-19,point,,4.00262389972985
2020-09-06,2 wk ahead inc death,39,2020-09-19,point,,125.895680345485
2020-09-06,2 wk ahead inc death,24,2020-09-19,point,,45.562535569557895
2020-09-06,2 wk ahead inc death,18,2020-09-19,point,,59.5743373021601
2020-09-06,2 wk ahead inc death,37,2020-09-19,point,,145.006560307995
2020-09-06,2 wk ahead inc death,45,2020-09-19,point,,220.620959584588
2020-09-06,2 wk ahead inc death,51,2020-09-19,point,,96.75672314482321
2020-09-06,2 wk ahead inc death,28,2020-09-19,point,,191.929499985052
2020-09-06,2 wk ahead inc death,01,2020-09-19,point,,146.092784067023
2020-09-06,2 wk ahead inc death,08,2020-09-19,point,,26.432710872502106
2020-09-06,2 wk ahead inc death,53,2020-09-19,point,,49.551760616363
2020-09-06,2 wk ahead inc death,27,2020-09-19,point,,46.1382166839386
2020-09-06,2 wk ahead inc death,47,2020-09-19,point,,183.42726505263698
2020-09-06,2 wk ahead inc death,29,2020-09-19,point,,56.4047776272693
2020-09-06,2 wk ahead inc death,32,2020-09-19,point,,95.625969794859
2020-09-06,2 wk ahead inc death,55,2020-09-19,point,,30.8312940155166
2020-09-06,2 wk ahead inc death,44,2020-09-19,point,,7.156502070982128
2020-09-06,2 wk ahead inc death,19,2020-09-19,point,,59.666117809233505
2020-09-06,3 wk ahead inc death,US,2020-09-26,point,,6071.97582384529
2020-09-06,3 wk ahead inc death,36,2020-09-26,point,,43.098446707476796
2020-09-06,3 wk ahead inc death,34,2020-09-26,point,,6.03608210019191
2020-09-06,3 wk ahead inc death,06,2020-09-26,point,,830.2082613057179
2020-09-06,3 wk ahead inc death,48,2020-09-26,point,,1163.39131312235
2020-09-06,3 wk ahead inc death,12,2020-09-26,point,,804.368442115905
2020-09-06,3 wk ahead inc death,25,2020-09-26,point,,91.15078747958192
2020-09-06,3 wk ahead inc death,17,2020-09-26,point,,95.4418392178496
2020-09-06,3 wk ahead inc death,42,2020-09-26,point,,76.6723569756763
2020-09-06,3 wk ahead inc death,26,2020-09-26,point,,55.535441482112
2020-09-06,3 wk ahead inc death,13,2020-09-26,point,,434.616819489887
2020-09-06,3 wk ahead inc death,04,2020-09-26,point,,278.644212880144
2020-09-06,3 wk ahead inc death,22,2020-09-26,point,,128.759300159373
2020-09-06,3 wk ahead inc death,09,2020-09-26,point,,3.809324939610911
2020-09-06,3 wk ahead inc death,39,2020-09-26,point,,123.550526210698
2020-09-06,3 wk ahead inc death,24,2020-09-26,point,,41.5863027083207
2020-09-06,3 wk ahead inc death,18,2020-09-26,point,,56.643240968779295
2020-09-06,3 wk ahead inc death,37,2020-09-26,point,,142.495101912329
2020-09-06,3 wk ahead inc death,45,2020-09-26,point,,227.331951572888
2020-09-06,3 wk ahead inc death,51,2020-09-26,point,,96.329490622465
2020-09-06,3 wk ahead inc death,28,2020-09-26,point,,196.28479894080897
2020-09-06,3 wk ahead inc death,01,2020-09-26,point,,151.817353353755
2020-09-06,3 wk ahead inc death,08,2020-09-26,point,,26.1001821835347
2020-09-06,3 wk ahead inc death,53,2020-09-26,point,,49.2026275271313
2020-09-06,3 wk ahead inc death,27,2020-09-26,point,,46.17582967107221
2020-09-06,3 wk ahead inc death,47,2020-09-26,point,,188.936260445208
2020-09-06,3 wk ahead inc death,29,2020-09-26,point,,53.8122488371622
2020-09-06,3 wk ahead inc death,32,2020-09-26,point,,99.7543691289904
2020-09-06,3 wk ahead inc death,55,2020-09-26,point,,29.115036596789107
2020-09-06,3 wk ahead inc death,44,2020-09-26,point,,5.42003910878028
2020-09-06,3 wk ahead inc death,19,2020-09-26,point,,58.1048528227051
2020-09-06,4 wk ahead inc death,US,2020-10-03,point,,6190.229886186899
2020-09-06,4 wk ahead inc death,36,2020-10-03,point,,36.8386158500346
2020-09-06,4 wk ahead inc death,34,2020-10-03,point,,5.607525141570059
2020-09-06,4 wk ahead inc death,06,2020-10-03,point,,851.5561616446007
2020-09-06,4 wk ahead inc death,48,2020-10-03,point,,1233.6735227848199
2020-09-06,4 wk ahead inc death,12,2020-10-03,point,,845.747830008516
2020-09-06,4 wk ahead inc death,25,2020-10-03,point,,85.86638656244229
2020-09-06,4 wk ahead inc death,17,2020-10-03,point,,88.72233931818441
2020-09-06,4 wk ahead inc death,42,2020-10-03,point,,74.3890964388309
2020-09-06,4 wk ahead inc death,26,2020-10-03,point,,50.690414901194494
2020-09-06,4 wk ahead inc death,13,2020-10-03,point,,427.23909168629797
2020-09-06,4 wk ahead inc death,04,2020-10-03,point,,300.00544172207196
2020-09-06,4 wk ahead inc death,22,2020-10-03,point,,121.619888750338
2020-09-06,4 wk ahead inc death,09,2020-10-03,point,,3.74582454747975
2020-09-06,4 wk ahead inc death,39,2020-10-03,point,,120.97126093308901
2020-09-06,4 wk ahead inc death,24,2020-10-03,point,,38.1824745641357
2020-09-06,4 wk ahead inc death,18,2020-10-03,point,,53.8156168138807
2020-09-06,4 wk ahead inc death,37,2020-10-03,point,,139.862653563744
2020-09-06,4 wk ahead inc death,45,2020-10-03,point,,236.838396093159
2020-09-06,4 wk ahead inc death,51,2020-10-03,point,,97.18965106890992
2020-09-06,4 wk ahead inc death,28,2020-10-03,point,,200.18517335043998
2020-09-06,4 wk ahead inc death,01,2020-10-03,point,,157.577439958918
2020-09-06,4 wk ahead inc death,08,2020-10-03,point,,25.4827722916223
2020-09-06,4 wk ahead inc death,53,2020-10-03,point,,49.559073540391296
2020-09-06,4 wk ahead inc death,27,2020-10-03,point,,45.754818675965396
2020-09-06,4 wk ahead inc death,47,2020-10-03,point,,194.53641429776198
2020-09-06,4 wk ahead inc death,29,2020-10-03,point,,51.146877416948
2020-09-06,4 wk ahead inc death,32,2020-10-03,point,,104.849865136535
2020-09-06,4 wk ahead inc death,55,2020-10-03,point,,27.4778183320612
2020-09-06,4 wk ahead inc death,44,2020-10-03,point,,4.08524484946286
2020-09-06,4 wk ahead inc death,19,2020-10-03,point,,57.868871158116995
2020-09-06,1 wk ahead cum death,US,2020-09-12,point,,194547.81089184686
2020-09-06,1 wk ahead cum death,36,2020-09-12,point,,33047.7462498883
2020-09-06,1 wk ahead cum death,34,2020-09-12,point,,15992.238662624899
2020-09-06,1 wk ahead cum death,06,2020-09-12,point,,14510.3145575632
2020-09-06,1 wk ahead cum death,48,2020-09-12,point,,14657.714141305
2020-09-06,1 wk ahead cum death,12,2020-09-12,point,,12569.398071573201
2020-09-06,1 wk ahead cum death,25,2020-09-12,point,,9217.46212134438
2020-09-06,1 wk ahead cum death,17,2020-09-12,point,,8495.81460090221
2020-09-06,1 wk ahead cum death,42,2020-09-12,point,,7833.895658844829
2020-09-06,1 wk ahead cum death,26,2020-09-12,point,,6797.26470439136
2020-09-06,1 wk ahead cum death,13,2020-09-12,point,,6432.80546915963
2020-09-06,1 wk ahead cum death,04,2020-09-12,point,,5448.302721560561
2020-09-06,1 wk ahead cum death,22,2020-09-12,point,,5207.26549929159
2020-09-06,1 wk ahead cum death,09,2020-09-12,point,,4472.1058692835295
2020-09-06,1 wk ahead cum death,39,2020-09-12,point,,4385.75255823342
2020-09-06,1 wk ahead cum death,24,2020-09-12,point,,3846.21591288285
2020-09-06,1 wk ahead cum death,18,2020-09-12,point,,3424.42543357633
2020-09-06,1 wk ahead cum death,37,2020-09-12,point,,3036.5990128521307
2020-09-06,1 wk ahead cum death,45,2020-09-12,point,,3089.33248750209
2020-09-06,1 wk ahead cum death,51,2020-09-12,point,,2773.42049632401
2020-09-06,1 wk ahead cum death,28,2020-09-12,point,,2753.75970732161
2020-09-06,1 wk ahead cum death,01,2020-09-12,point,,2414.49183350263
2020-09-06,1 wk ahead cum death,08,2020-09-12,point,,1997.37603377337
2020-09-06,1 wk ahead cum death,53,2020-09-12,point,,2002.84496837501
2020-09-06,1 wk ahead cum death,27,2020-09-12,point,,1949.6565391206304
2020-09-06,1 wk ahead cum death,47,2020-09-12,point,,2039.34008672436
2020-09-06,1 wk ahead cum death,29,2020-09-12,point,,1639.4423990179
2020-09-06,1 wk ahead cum death,32,2020-09-12,point,,1479.67529491213
2020-09-06,1 wk ahead cum death,55,2020-09-12,point,,1200.6133414515
2020-09-06,1 wk ahead cum death,44,2020-09-12,point,,1064.1296683974
2020-09-06,1 wk ahead cum death,19,2020-09-12,point,,1226.21251908735
2020-09-06,2 wk ahead cum death,US,2020-09-19,point,,200594.234782494
2020-09-06,2 wk ahead cum death,36,2020-09-19,point,,33098.5836032334
2020-09-06,2 wk ahead cum death,34,2020-09-19,point,,15998.8691835215
2020-09-06,2 wk ahead cum death,06,2020-09-19,point,,15326.836275207199
2020-09-06,2 wk ahead cum death,48,2020-09-19,point,,15781.786525244599
2020-09-06,2 wk ahead cum death,12,2020-09-19,point,,13349.828197961999
2020-09-06,2 wk ahead cum death,25,2020-09-19,point,,9314.40904839286
2020-09-06,2 wk ahead cum death,17,2020-09-19,point,,8598.45983117703
2020-09-06,2 wk ahead cum death,42,2020-09-19,point,,7913.7374425562
2020-09-06,2 wk ahead cum death,26,2020-09-19,point,,6858.03526105888
2020-09-06,2 wk ahead cum death,13,2020-09-19,point,,6880.82200328505
2020-09-06,2 wk ahead cum death,04,2020-09-19,point,,5707.67578844543
2020-09-06,2 wk ahead cum death,22,2020-09-19,point,,5361.358184289071
2020-09-06,2 wk ahead cum death,09,2020-09-19,point,,4476.10849318326
2020-09-06,2 wk ahead cum death,39,2020-09-19,point,,4511.6482385789095
2020-09-06,2 wk ahead cum death,24,2020-09-19,point,,3891.7784484524095
2020-09-06,2 wk ahead cum death,18,2020-09-19,point,,3483.99977087849
2020-09-06,2 wk ahead cum death,37,2020-09-19,point,,3181.6055731601195
2020-09-06,2 wk ahead cum death,45,2020-09-19,point,,3309.95344708668
2020-09-06,2 wk ahead cum death,51,2020-09-19,point,,2870.17721946883
2020-09-06,2 wk ahead cum death,28,2020-09-19,point,,2945.68920730667
2020-09-06,2 wk ahead cum death,01,2020-09-19,point,,2560.58461756966
2020-09-06,2 wk ahead cum death,08,2020-09-19,point,,2023.80874464587
2020-09-06,2 wk ahead cum death,53,2020-09-19,point,,2052.39672899137
2020-09-06,2 wk ahead cum death,27,2020-09-19,point,,1995.79475580457
2020-09-06,2 wk ahead cum death,47,2020-09-19,point,,2222.76735177699
2020-09-06,2 wk ahead cum death,29,2020-09-19,point,,1695.84717664517
2020-09-06,2 wk ahead cum death,32,2020-09-19,point,,1575.30126470699
2020-09-06,2 wk ahead cum death,55,2020-09-19,point,,1231.44463546701
2020-09-06,2 wk ahead cum death,44,2020-09-19,point,,1071.28617046838
2020-09-06,2 wk ahead cum death,19,2020-09-19,point,,1285.87863689658
2020-09-06,3 wk ahead cum death,US,2020-09-26,point,,206666.2106063389
2020-09-06,3 wk ahead cum death,36,2020-09-26,point,,33141.6820499409
2020-09-06,3 wk ahead cum death,34,2020-09-26,point,,16004.905265621699
2020-09-06,3 wk ahead cum death,06,2020-09-26,point,,16157.0445365129
2020-09-06,3 wk ahead cum death,48,2020-09-26,point,,16945.177838367
2020-09-06,3 wk ahead cum death,12,2020-09-26,point,,14154.1966400779
2020-09-06,3 wk ahead cum death,25,2020-09-26,point,,9405.55983587244
2020-09-06,3 wk ahead cum death,17,2020-09-26,point,,8693.90167039488
2020-09-06,3 wk ahead cum death,42,2020-09-26,point,,7990.40979953188
2020-09-06,3 wk ahead cum death,26,2020-09-26,point,,6913.570702541
2020-09-06,3 wk ahead cum death,13,2020-09-26,point,,7315.438822774941
2020-09-06,3 wk ahead cum death,04,2020-09-26,point,,5986.32000132558
2020-09-06,3 wk ahead cum death,22,2020-09-26,point,,5490.11748444844
2020-09-06,3 wk ahead cum death,09,2020-09-26,point,,4479.917818122871
2020-09-06,3 wk ahead cum death,39,2020-09-26,point,,4635.1987647896
2020-09-06,3 wk ahead cum death,24,2020-09-26,point,,3933.36475116073
2020-09-06,3 wk ahead cum death,18,2020-09-26,point,,3540.6430118472704
2020-09-06,3 wk ahead cum death,37,2020-09-26,point,,3324.10067507245
2020-09-06,3 wk ahead cum death,45,2020-09-26,point,,3537.28539865957
2020-09-06,3 wk ahead cum death,51,2020-09-26,point,,2966.5067100913
2020-09-06,3 wk ahead cum death,28,2020-09-26,point,,3141.9740062474707
2020-09-06,3 wk ahead cum death,01,2020-09-26,point,,2712.40197092341
2020-09-06,3 wk ahead cum death,08,2020-09-26,point,,2049.9089268294
2020-09-06,3 wk ahead cum death,53,2020-09-26,point,,2101.5993565185
2020-09-06,3 wk ahead cum death,27,2020-09-26,point,,2041.97058547564
2020-09-06,3 wk ahead cum death,47,2020-09-26,point,,2411.7036122222
2020-09-06,3 wk ahead cum death,29,2020-09-26,point,,1749.65942548233
2020-09-06,3 wk ahead cum death,32,2020-09-26,point,,1675.0556338359802
2020-09-06,3 wk ahead cum death,55,2020-09-26,point,,1260.5596720638
2020-09-06,3 wk ahead cum death,44,2020-09-26,point,,1076.70620957716
2020-09-06,3 wk ahead cum death,19,2020-09-26,point,,1343.98348971928
2020-09-06,4 wk ahead cum death,US,2020-10-03,point,,212856.44049252602
2020-09-06,4 wk ahead cum death,36,2020-10-03,point,,33178.5206657909
2020-09-06,4 wk ahead cum death,34,2020-10-03,point,,16010.512790763301
2020-09-06,4 wk ahead cum death,06,2020-10-03,point,,17008.6006981575
2020-09-06,4 wk ahead cum death,48,2020-10-03,point,,18178.8513611518
2020-09-06,4 wk ahead cum death,12,2020-10-03,point,,14999.944470086399
2020-09-06,4 wk ahead cum death,25,2020-10-03,point,,9491.42622243488
2020-09-06,4 wk ahead cum death,17,2020-10-03,point,,8782.62400971307
2020-09-06,4 wk ahead cum death,42,2020-10-03,point,,8064.798895970709
2020-09-06,4 wk ahead cum death,26,2020-10-03,point,,6964.26111744219
2020-09-06,4 wk ahead cum death,13,2020-10-03,point,,7742.67791446124
2020-09-06,4 wk ahead cum death,04,2020-10-03,point,,6286.32544304765
2020-09-06,4 wk ahead cum death,22,2020-10-03,point,,5611.737373198779
2020-09-06,4 wk ahead cum death,09,2020-10-03,point,,4483.66364267035
2020-09-06,4 wk ahead cum death,39,2020-10-03,point,,4756.170025722689
2020-09-06,4 wk ahead cum death,24,2020-10-03,point,,3971.5472257248603
2020-09-06,4 wk ahead cum death,18,2020-10-03,point,,3594.4586286611493
