,forecast_date,target,target_end_date,location,type,quantile,value
181,2020-08-08,1 wk ahead inc case,2020-08-15,5143,point,,263.4187459692075
182,2020-08-08,1 wk ahead inc case,2020-08-15,5145,point,,109.408214031237
183,2020-08-08,1 wk ahead inc case,2020-08-15,5147,point,,7.916241094594857
184,2020-08-08,1 wk ahead inc case,2020-08-15,5149,point,,76.79247286280544
185,2020-08-08,1 wk ahead inc case,2020-08-15,6001,point,,164.61619204427367
186,2020-08-08,1 wk ahead inc case,2020-08-15,6003,point,,3.192735432618915
187,2020-08-08,1 wk ahead inc case,2020-08-15,6005,point,,35.357151267606866
188,2020-08-08,1 wk ahead inc case,2020-08-15,6007,point,,239.87957555398108
189,2020-08-08,1 wk ahead inc case,2020-08-15,6009,point,,14.405977469733784
190,2020-08-08,1 wk ahead inc case,2020-08-15,6011,point,,38.94091079316081
191,2020-08-08,1 wk ahead inc case,2020-08-15,6013,point,,2156.1631542197865
192,2020-08-08,1 wk ahead inc case,2020-08-15,6015,point,,26.16508759648434
193,2020-08-08,1 wk ahead inc case,2020-08-15,6017,point,,127.95986001673329
194,2020-08-08,1 wk ahead inc case,2020-08-15,6019,point,,2581.846696808985
195,2020-08-08,1 wk ahead inc case,2020-08-15,6021,point,,30.09144916030931
196,2020-08-08,1 wk ahead inc case,2020-08-15,6023,point,,66.19630782135664
197,2020-08-08,1 wk ahead inc case,2020-08-15,6025,point,,434.9235201635547
198,2020-08-08,1 wk ahead inc case,2020-08-15,6027,point,,12.134357362114072
199,2020-08-08,1 wk ahead inc case,2020-08-15,6029,point,,3498.9395339349066
200,2020-08-08,1 wk ahead inc case,2020-08-15,6031,point,,75.01745014044354
201,2020-08-08,1 wk ahead inc case,2020-08-15,6033,point,,32.052095987763984
202,2020-08-08,1 wk ahead inc case,2020-08-15,6035,point,,4.70058358441068
203,2020-08-08,1 wk ahead inc case,2020-08-15,6037,point,,20892.911063896518
204,2020-08-08,1 wk ahead inc case,2020-08-15,6039,point,,562.46631080317
205,2020-08-08,1 wk ahead inc case,2020-08-15,6041,point,,407.77378263569426
206,2020-08-08,1 wk ahead inc case,2020-08-15,6043,point,,10.007113230390726
207,2020-08-08,1 wk ahead inc case,2020-08-15,6045,point,,149.95480586813096
208,2020-08-08,1 wk ahead inc case,2020-08-15,6047,point,,1114.8292017273398
209,2020-08-08,1 wk ahead inc case,2020-08-15,6049,point,,9.913589673042356
210,2020-08-08,1 wk ahead inc case,2020-08-15,6051,point,,28.324544811566824
211,2020-08-08,1 wk ahead inc case,2020-08-15,6053,point,,633.3725027323618
212,2020-08-08,1 wk ahead inc case,2020-08-15,6055,point,,178.08758487152042
213,2020-08-08,1 wk ahead inc case,2020-08-15,6057,point,,29.37283239924409
214,2020-08-08,1 wk ahead inc case,2020-08-15,6059,point,,2108.592905521975
215,2020-08-08,1 wk ahead inc case,2020-08-15,6061,point,,501.2659446337138
216,2020-08-08,1 wk ahead inc case,2020-08-15,6063,point,,7.715104256637887
217,2020-08-08,1 wk ahead inc case,2020-08-15,6065,point,,3918.048799187949
218,2020-08-08,1 wk ahead inc case,2020-08-15,6067,point,,1808.4741905751434
