,Unnamed: 0,forecast_date,target,target_end_date,location,location_name,type,quantile,value,Unnamed: 0.1
13982,65544.0,2020-06-14,27 day ahead cum death,2020-07-11,34,,point,,13159.61105145978,
13983,65568.0,2020-06-14,27 day ahead inc death,2020-07-11,34,,point,,48.9570245337074,
13984,65592.0,2020-06-14,27 day ahead inc hosp,2020-07-11,34,,point,,46.64309310900717,
13985,65616.0,2020-06-14,3 day ahead cum death,2020-06-17,34,,point,,12675.773260491089,
13986,65640.0,2020-06-14,3 day ahead inc death,2020-06-17,34,,point,,61.112731752350356,
13987,65664.0,2020-06-14,3 day ahead inc hosp,2020-06-17,34,,point,,144.2788847579213,
13988,65688.0,2020-06-14,3 wk ahead cum death,2020-07-04,34,,point,,13128.040888948686,
13989,65712.0,2020-06-14,3 wk ahead inc death,2020-07-04,34,,point,,241.99664382245825,
13990,65736.0,2020-06-14,4 day ahead cum death,2020-06-18,34,,point,,12708.29705048833,
13991,65760.0,2020-06-14,4 day ahead inc death,2020-06-18,34,,point,,59.58072345438157,
13992,65784.0,2020-06-14,4 day ahead inc hosp,2020-06-18,34,,point,,137.76529319324618,
13993,65808.0,2020-06-14,4 wk ahead cum death,2020-07-11,34,,point,,13218.796602294353,
13994,65832.0,2020-06-14,4 wk ahead inc death,2020-07-11,34,,point,,206.80399093182132,
13995,65856.0,2020-06-14,5 day ahead cum death,2020-06-19,34,,point,,12739.380035997141,
13996,65880.0,2020-06-14,5 day ahead inc death,2020-06-19,34,,point,,58.13991896595213,
13997,65904.0,2020-06-14,5 day ahead inc hosp,2020-06-19,34,,point,,131.53345810821338,
13998,65928.0,2020-06-14,6 day ahead cum death,2020-06-20,34,,point,,12769.081127626658,
13999,65952.0,2020-06-14,6 day ahead inc death,2020-06-20,34,,point,,56.758025086660155,
14000,65976.0,2020-06-14,6 day ahead inc hosp,2020-06-20,34,,point,,125.57241608127516,
14001,66000.0,2020-06-14,7 day ahead cum death,2020-06-21,34,,point,,12797.456245233247,
14002,66024.0,2020-06-14,7 day ahead inc death,2020-06-21,34,,point,,55.432051063730576,
14003,66048.0,2020-06-14,7 day ahead inc hosp,2020-06-21,34,,point,,119.87167494685856,
14004,66072.0,2020-06-14,8 day ahead cum death,2020-06-22,34,,point,,12824.561708146955,
14005,66096.0,2020-06-14,8 day ahead inc death,2020-06-22,34,,point,,54.162396370850495,
14006,66120.0,2020-06-14,8 day ahead inc hosp,2020-06-22,34,,point,,114.42067959392445,
14007,66144.0,2020-06-14,9 day ahead cum death,2020-06-23,34,,point,,12850.459270399006,
14008,66168.0,2020-06-14,9 day ahead inc death,2020-06-23,34,,point,,52.954495709190034,
14009,66192.0,2020-06-14,9 day ahead inc hosp,2020-06-23,34,,point,,109.20806019081648,
14010,66216.0,2020-06-14,1 day ahead cum death,2020-06-15,35,,point,,444.95439527460235,
14011,66240.0,2020-06-14,1 day ahead inc death,2020-06-15,35,,point,,5.3671218377002425,
14012,66264.0,2020-06-14,1 day ahead inc hosp,2020-06-15,35,,point,,27.155838075453172,
14013,66288.0,2020-06-14,1 wk ahead cum death,2020-06-20,35,,point,,472.9701744201386,
14014,66312.0,2020-06-14,1 wk ahead inc death,2020-06-20,35,,point,,33.69084329390637,
14015,66336.0,2020-06-14,10 day ahead cum death,2020-06-24,35,,point,,496.07497878836375,
14016,66360.0,2020-06-14,10 day ahead inc death,2020-06-24,35,,point,,4.423957204586858,
14017,66384.0,2020-06-14,10 day ahead inc hosp,2020-06-24,35,,point,,22.91156512522957,
14018,66408.0,2020-06-14,11 day ahead cum death,2020-06-25,35,,point,,501.2425788983611,
14019,66432.0,2020-06-14,11 day ahead inc death,2020-06-25,35,,point,,4.324283160988647,
14020,66456.0,2020-06-14,11 day ahead inc hosp,2020-06-25,35,,point,,22.468856799257537,
14021,66480.0,2020-06-14,12 day ahead cum death,2020-06-26,35,,point,,506.3124292906335,
14022,66504.0,2020-06-14,12 day ahead inc death,2020-06-26,35,,point,,4.226533443263836,
14023,66528.0,2020-06-14,12 day ahead inc hosp,2020-06-26,35,,point,,22.032153460415888,
14024,66552.0,2020-06-14,13 day ahead cum death,2020-06-27,35,,point,,511.2852230088088,
14025,66576.0,2020-06-14,13 day ahead inc death,2020-06-27,35,,point,,4.12947676916642,
14026,66600.0,2020-06-14,13 day ahead inc hosp,2020-06-27,35,,point,,21.601831790327648,
14027,66624.0,2020-06-14,14 day ahead cum death,2020-06-28,35,,point,,516.1621269201474,
14028,66648.0,2020-06-14,14 day ahead inc death,2020-06-28,35,,point,,4.033586962330137,
14029,66672.0,2020-06-14,14 day ahead inc hosp,2020-06-28,35,,point,,21.178020710382953,
14030,66696.0,2020-06-14,15 day ahead cum death,2020-06-29,35,,point,,520.9451397890342,
14031,66720.0,2020-06-14,15 day ahead inc death,2020-06-29,35,,point,,3.939695919877895,
14032,66744.0,2020-06-14,15 day ahead inc hosp,2020-06-29,35,,point,,20.7603216939292,
14033,66768.0,2020-06-14,16 day ahead cum death,2020-06-30,35,,point,,525.6354557956737,
14034,66792.0,2020-06-14,16 day ahead inc death,2020-06-30,35,,point,,3.846999057630714,
14035,66816.0,2020-06-14,16 day ahead inc hosp,2020-06-30,35,,point,,20.348846345118545,
14036,66840.0,2020-06-14,17 day ahead cum death,2020-07-01,35,,point,,530.2340559950476,
14037,66864.0,2020-06-14,17 day ahead inc death,2020-07-01,35,,point,,3.7552832503650144,
14038,66888.0,2020-06-14,17 day ahead inc hosp,2020-07-01,35,,point,,19.943841395969685,
14039,66912.0,2020-06-14,18 day ahead cum death,2020-07-02,35,,point,,534.742197519396,
14040,66936.0,2020-06-14,18 day ahead inc death,2020-07-02,35,,point,,3.6648245753397406,
14041,66960.0,2020-06-14,18 day ahead inc hosp,2020-07-02,35,,point,,19.545378537134184,
14042,66984.0,2020-06-14,19 day ahead cum death,2020-07-03,35,,point,,539.1611375009596,
14043,67008.0,2020-06-14,19 day ahead inc death,2020-07-03,35,,point,,3.575623032555004,
14044,67032.0,2020-06-14,19 day ahead inc hosp,2020-07-03,35,,point,,19.15352945926179,
14045,67056.0,2020-06-14,2 day ahead cum death,2020-06-16,35,,point,,451.0565418068537,
14046,67080.0,2020-06-14,2 day ahead inc death,2020-06-16,35,,point,,5.258829583242607,
14047,67104.0,2020-06-14,2 day ahead inc hosp,2020-06-16,35,,point,,26.663694688566466,
14048,67128.0,2020-06-14,2 wk ahead cum death,2020-06-27,35,,point,,509.8582435873975,
14049,67152.0,2020-06-14,2 wk ahead inc death,2020-06-27,35,,point,,28.60873804102664,
14050,67176.0,2020-06-14,20 day ahead cum death,2020-07-04,35,,point,,543.4921330719792,
14051,67200.0,2020-06-14,20 day ahead inc death,2020-07-04,35,,point,,3.4876786220105807,
14052,67224.0,2020-06-14,20 day ahead inc hosp,2020-07-04,35,,point,,18.76836585300498,
14053,67248.0,2020-06-14,21 day ahead cum death,2020-07-05,35,,point,,547.7374793347202,
14054,67272.0,2020-06-14,21 day ahead inc death,2020-07-05,35,,point,,3.40202931373236,
14055,67296.0,2020-06-14,21 day ahead inc hosp,2020-07-05,35,,point,,18.38911505928945,
14056,67320.0,2020-06-14,22 day ahead cum death,2020-07-06,35,,point,,551.8979779998914,
14057,67344.0,2020-06-14,22 day ahead inc death,2020-07-06,35,,point,,3.3171817161624264,
14058,67368.0,2020-06-14,22 day ahead inc hosp,2020-07-06,35,,point,,18.016219237119003,
14059,67392.0,2020-06-14,23 day ahead cum death,2020-07-07,35,,point,,555.9749142825099,
14060,67416.0,2020-06-14,23 day ahead inc death,2020-07-07,35,,point,,3.233619333609714,
14061,67440.0,2020-06-14,23 day ahead inc hosp,2020-07-07,35,,point,,17.649727232857003,
14062,67464.0,2020-06-14,24 day ahead cum death,2020-07-08,35,,point,,559.969624612865,
14063,67488.0,2020-06-14,24 day ahead inc death,2020-07-08,35,,point,,3.151393381346371,
14064,67512.0,2020-06-14,24 day ahead inc hosp,2020-07-08,35,,point,,17.289646231163715,
14065,67536.0,2020-06-14,25 day ahead cum death,2020-07-09,35,,point,,563.8834454212466,
14066,67560.0,2020-06-14,25 day ahead inc death,2020-07-09,35,,point,,3.0705038593728524,
14067,67584.0,2020-06-14,25 day ahead inc hosp,2020-07-09,35,,point,,16.935983416698488,
14068,67608.0,2020-06-14,26 day ahead cum death,2020-07-10,35,,point,,567.717755356921,
14069,67632.0,2020-06-14,26 day ahead inc death,2020-07-10,35,,point,,2.990992986665592,
14070,67656.0,2020-06-14,26 day ahead inc hosp,2020-07-10,35,,point,,16.58864924683212,
14071,67680.0,2020-06-14,27 day ahead cum death,2020-07-11,35,,point,,571.4741136962579,
14072,67704.0,2020-06-14,27 day ahead inc death,2020-07-11,35,,point,,2.9130413903281216,
14073,67728.0,2020-06-14,27 day ahead inc hosp,2020-07-11,35,,point,,16.247140346791642,
14074,67752.0,2020-06-14,3 day ahead cum death,2020-06-17,35,,point,,457.0505431107232,
14075,67776.0,2020-06-14,3 day ahead inc death,2020-06-17,35,,point,,5.150684354860719,
14076,67800.0,2020-06-14,3 day ahead inc hosp,2020-06-17,35,,point,,26.17632721533664,
14077,67824.0,2020-06-14,3 wk ahead cum death,2020-07-04,35,,point,,542.0651536505678,
14078,67848.0,2020-06-14,3 wk ahead inc death,2020-07-04,35,,point,,23.927578936938176,
14079,67872.0,2020-06-14,4 day ahead cum death,2020-06-18,35,,point,,462.938028548769,
14080,67896.0,2020-06-14,4 day ahead inc death,2020-06-18,35,,point,,5.044168489036995,
14081,67920.0,2020-06-14,4 day ahead inc hosp,2020-06-18,35,,point,,25.69363723313291,
14082,67944.0,2020-06-14,4 wk ahead cum death,2020-07-11,35,,point,,570.0471342748467,
14083,67968.0,2020-06-14,4 wk ahead inc death,2020-07-11,35,,point,,19.702649498046526,
14084,67992.0,2020-06-14,5 day ahead cum death,2020-06-19,35,,point,,468.7202591441574,
14085,68016.0,2020-06-14,5 day ahead inc death,2020-06-19,35,,point,,4.938913646379636,
14086,68040.0,2020-06-14,5 day ahead inc hosp,2020-06-19,35,,point,,25.215712903103853,
14087,68064.0,2020-06-14,6 day ahead cum death,2020-06-20,35,,point,,474.3971538415497,
14088,68088.0,2020-06-14,6 day ahead inc death,2020-06-20,35,,point,,4.83357774838365,
14089,68112.0,2020-06-14,6 day ahead inc hosp,2020-06-20,35,,point,,24.743322221596827,
14090,68136.0,2020-06-14,7 day ahead cum death,2020-06-21,35,,point,,479.96931318842593,
14091,68160.0,2020-06-14,7 day ahead inc death,2020-06-21,35,,point,,4.728842397867286,
14092,68184.0,2020-06-14,7 day ahead inc hosp,2020-06-21,35,,point,,24.276887916341373,
14093,68208.0,2020-06-14,8 day ahead cum death,2020-06-22,35,,point,,485.4394463383934,
14094,68232.0,2020-06-14,8 day ahead inc death,2020-06-22,35,,point,,4.626816200958647,
14095,68256.0,2020-06-14,8 day ahead inc hosp,2020-06-22,35,,point,,23.81574416337571,
14096,68280.0,2020-06-14,9 day ahead cum death,2020-06-23,35,,point,,490.80770463476813,
14097,68304.0,2020-06-14,9 day ahead inc death,2020-06-23,35,,point,,4.524941347365856,
14098,68328.0,2020-06-14,9 day ahead inc hosp,2020-06-23,35,,point,,23.36054558862407,
14099,68352.0,2020-06-14,1 day ahead cum death,2020-06-15,36,,point,,30655.13995324109,
14100,68376.0,2020-06-14,1 day ahead inc death,2020-06-15,36,,point,,63.97215046270952,
14101,68400.0,2020-06-14,1 day ahead inc hosp,2020-06-15,36,,point,,189.40140087927284,
14102,68424.0,2020-06-14,1 wk ahead cum death,2020-06-20,36,,point,,30852.964650135284,
14103,68448.0,2020-06-14,1 wk ahead inc death,2020-06-20,36,,point,,314.4394288925905,
14104,68472.0,2020-06-14,10 day ahead cum death,2020-06-24,36,,point,,30972.64651508532,
14105,68496.0,2020-06-14,10 day ahead inc death,2020-06-24,36,,point,,63.97215046270952,
14106,68520.0,2020-06-14,10 day ahead inc hosp,2020-06-24,36,,point,,117.52872230374487,
14107,68544.0,2020-06-14,11 day ahead cum death,2020-06-25,36,,point,,30999.55940615811,
14108,68568.0,2020-06-14,11 day ahead inc death,2020-06-25,36,,point,,63.97215046270952,
14109,68592.0,2020-06-14,11 day ahead inc hosp,2020-06-25,36,,point,,111.42247427096301,
14110,68616.0,2020-06-14,12 day ahead cum death,2020-06-26,36,,point,,31025.056195930825,
14111,68640.0,2020-06-14,12 day ahead inc death,2020-06-26,36,,point,,63.97215046270952,
14112,68664.0,2020-06-14,12 day ahead inc hosp,2020-06-26,36,,point,,105.63529964761985,
14113,68688.0,2020-06-14,13 day ahead cum death,2020-06-27,36,,point,,31049.273627672617,
14114,68712.0,2020-06-14,13 day ahead inc death,2020-06-27,36,,point,,63.97215046270952,
14115,68736.0,2020-06-14,13 day ahead inc hosp,2020-06-27,36,,point,,100.13679464167215,
14116,68760.0,2020-06-14,14 day ahead cum death,2020-06-28,36,,point,,31072.219985671167,
14117,68784.0,2020-06-14,14 day ahead inc death,2020-06-28,36,,point,,63.97215046270952,
14118,68808.0,2020-06-14,14 day ahead inc hosp,2020-06-28,36,,point,,94.92511730670229,
14119,68832.0,2020-06-14,15 day ahead cum death,2020-06-29,36,,point,,31093.922952631958,
14120,68856.0,2020-06-14,15 day ahead inc death,2020-06-29,36,,point,,63.97215046270952,
14121,68880.0,2020-06-14,15 day ahead inc hosp,2020-06-29,36,,point,,89.99408444698201,
14122,68904.0,2020-06-14,16 day ahead cum death,2020-06-30,36,,point,,31114.62748209521,
14123,68928.0,2020-06-14,16 day ahead inc death,2020-06-30,36,,point,,63.97215046270952,
14124,68952.0,2020-06-14,16 day ahead inc hosp,2020-06-30,36,,point,,85.28898335713895,
14125,68976.0,2020-06-14,17 day ahead cum death,2020-07-01,36,,point,,31134.18482312048,
14126,69000.0,2020-06-14,17 day ahead inc death,2020-07-01,36,,point,,63.97215046270952,
14127,69024.0,2020-06-14,17 day ahead inc hosp,2020-07-01,36,,point,,80.84303622334845,
14128,69048.0,2020-06-14,18 day ahead cum death,2020-07-02,36,,point,,31152.679395954816,
14129,69072.0,2020-06-14,18 day ahead inc death,2020-07-02,36,,point,,63.97215046270952,
14130,69096.0,2020-06-14,18 day ahead inc hosp,2020-07-02,36,,point,,76.63732242622062,
14131,69120.0,2020-06-14,19 day ahead cum death,2020-07-03,36,,point,,31170.1917157765,
14132,69144.0,2020-06-14,19 day ahead inc death,2020-07-03,36,,point,,63.97215046270952,
14133,69168.0,2020-06-14,19 day ahead inc hosp,2020-07-03,36,,point,,72.65380478720179,
14134,69192.0,2020-06-14,2 day ahead cum death,2020-06-16,36,,point,,30698.229293067125,
14135,69216.0,2020-06-14,2 day ahead inc death,2020-06-16,36,,point,,63.97215046270952,
14136,69240.0,2020-06-14,2 day ahead inc hosp,2020-06-16,36,,point,,179.6652130089642,
14137,69264.0,2020-06-14,2 wk ahead cum death,2020-06-27,36,,point,,31052.482934744527,
14138,69288.0,2020-06-14,2 wk ahead inc death,2020-06-27,36,,point,,225.99306336654632,
14139,69312.0,2020-06-14,20 day ahead cum death,2020-07-04,36,,point,,31186.79585127585,
14140,69336.0,2020-06-14,20 day ahead inc death,2020-07-04,36,,point,,63.97215046270952,
14141,69360.0,2020-06-14,20 day ahead inc hosp,2020-07-04,36,,point,,68.87590451160213,
14142,69384.0,2020-06-14,21 day ahead cum death,2020-07-05,36,,point,,31202.565871143175,
14143,69408.0,2020-06-14,21 day ahead inc death,2020-07-05,36,,point,,63.97215046270952,
14144,69432.0,2020-06-14,21 day ahead inc hosp,2020-07-05,36,,point,,65.28704280470265,
14145,69456.0,2020-06-14,22 day ahead cum death,2020-07-06,36,,point,,31217.55320356516,
14146,69480.0,2020-06-14,22 day ahead inc death,2020-07-06,36,,point,,63.97215046270952,
14147,69504.0,2020-06-14,22 day ahead inc hosp,2020-07-06,36,,point,,61.87585967272753,
14148,69528.0,2020-06-14,23 day ahead cum death,2020-07-07,36,,point,,31231.76122361164,
14149,69552.0,2020-06-14,23 day ahead inc death,2020-07-07,36,,point,,63.97215046270952,
14150,69576.0,2020-06-14,23 day ahead inc hosp,2020-07-07,36,,point,,58.641908799356315,
14151,69600.0,2020-06-14,24 day ahead cum death,2020-07-08,36,,point,,31245.230738022074,
14152,69624.0,2020-06-14,24 day ahead inc death,2020-07-08,36,,point,,63.97215046270952,
14153,69648.0,2020-06-14,24 day ahead inc hosp,2020-07-08,36,,point,,55.575569452339536,
14154,69672.0,2020-06-14,25 day ahead cum death,2020-07-09,36,,point,,31258.001241403817,
14155,69696.0,2020-06-14,25 day ahead inc death,2020-07-09,36,,point,,63.97215046270952,
14156,69720.0,2020-06-14,25 day ahead inc hosp,2020-07-09,36,,point,,52.66776017509983,
14157,69744.0,2020-06-14,26 day ahead cum death,2020-07-10,36,,point,,31270.107278035648,
14158,69768.0,2020-06-14,26 day ahead inc death,2020-07-10,36,,point,,63.97215046270952,
14159,69792.0,2020-06-14,26 day ahead inc hosp,2020-07-10,36,,point,,49.910805591760436,
14160,69816.0,2020-06-14,27 day ahead cum death,2020-07-11,36,,point,,31281.5858914696,
14161,69840.0,2020-06-14,27 day ahead inc death,2020-07-11,36,,point,,63.97215046270952,
14162,69864.0,2020-06-14,27 day ahead inc hosp,2020-07-11,36,,point,,47.29641434812221,
14163,69888.0,2020-06-14,3 day ahead cum death,2020-06-17,36,,point,,30739.137091845278,
14164,69912.0,2020-06-14,3 day ahead inc death,2020-06-17,36,,point,,63.97215046270952,
14165,69936.0,2020-06-14,3 day ahead inc hosp,2020-06-17,36,,point,,170.4163729221909,
14166,69960.0,2020-06-14,3 wk ahead cum death,2020-07-04,36,,point,,31190.00515834775,
14167,69984.0,2020-06-14,3 wk ahead inc death,2020-07-04,36,,point,,163.99700236053468,
14168,70008.0,2020-06-14,4 day ahead cum death,2020-06-18,36,,point,,30777.95799083592,
14169,70032.0,2020-06-14,4 day ahead inc death,2020-06-18,36,,point,,63.97215046270952,
14170,70056.0,2020-06-14,4 day ahead inc hosp,2020-06-18,36,,point,,161.63498115747643,
14171,70080.0,2020-06-14,4 wk ahead cum death,2020-07-11,36,,point,,31284.795198541495,
14172,70104.0,2020-06-14,4 wk ahead inc death,2020-07-11,36,,point,,121.26481895105098,
14173,70128.0,2020-06-14,5 day ahead cum death,2020-06-19,36,,point,,30814.7997517918,
14174,70152.0,2020-06-14,5 day ahead inc death,2020-06-19,36,,point,,63.97215046270952,
14175,70176.0,2020-06-14,5 day ahead inc hosp,2020-06-19,36,,point,,153.2978723897395,
14176,70200.0,2020-06-14,6 day ahead cum death,2020-06-20,36,,point,,30849.755343063385,
14177,70224.0,2020-06-14,6 day ahead inc death,2020-06-20,36,,point,,63.97215046270952,
14178,70248.0,2020-06-14,6 day ahead inc hosp,2020-06-20,36,,point,,145.38368783160695,
14179,70272.0,2020-06-14,7 day ahead cum death,2020-06-21,36,,point,,30882.92964661178,
14180,70296.0,2020-06-14,7 day ahead inc death,2020-06-21,36,,point,,63.97215046270952,
14181,70320.0,2020-06-14,7 day ahead inc hosp,2020-06-21,36,,point,,137.86886860833332,
14182,70344.0,2020-06-14,8 day ahead cum death,2020-06-22,36,,point,,30914.40387250168,
14183,70368.0,2020-06-14,8 day ahead inc death,2020-06-22,36,,point,,63.97215046270952,
14184,70392.0,2020-06-14,8 day ahead inc hosp,2020-06-22,36,,point,,130.7359047245991,
14185,70416.0,2020-06-14,9 day ahead cum death,2020-06-23,36,,point,,30944.26914291103,
14186,70440.0,2020-06-14,9 day ahead inc death,2020-06-23,36,,point,,63.97215046270952,
14187,70464.0,2020-06-14,9 day ahead inc hosp,2020-06-23,36,,point,,123.96480061492184,
14188,70488.0,2020-06-14,1 day ahead cum death,2020-06-15,37,,point,,1183.1373054013095,
14189,70512.0,2020-06-14,1 day ahead inc death,2020-06-15,37,,point,,16.815292932235344,
14190,70536.0,2020-06-14,1 day ahead inc hosp,2020-06-15,37,,point,,84.26845954960208,
14191,70560.0,2020-06-14,1 wk ahead cum death,2020-06-20,37,,point,,1266.821721937321,
14192,70584.0,2020-06-14,1 wk ahead inc death,2020-06-20,37,,point,,122.39738186963484,
14193,70608.0,2020-06-14,10 day ahead cum death,2020-06-24,37,,point,,1356.6641063813024,
14194,70632.0,2020-06-14,10 day ahead inc death,2020-06-24,37,,point,,18.161135665781764,
14195,70656.0,2020-06-14,10 day ahead inc hosp,2020-06-24,37,,point,,90.33050772891966,
14196,70680.0,2020-06-14,11 day ahead cum death,2020-06-25,37,,point,,1376.687750660145,
14197,70704.0,2020-06-14,11 day ahead inc death,2020-06-25,37,,point,,18.30961581726863,
14198,70728.0,2020-06-14,11 day ahead inc hosp,2020-06-25,37,,point,,90.99511821894613,
14199,70752.0,2020-06-14,12 day ahead cum death,2020-06-26,37,,point,,1396.859707958457,
14200,70776.0,2020-06-14,12 day ahead inc death,2020-06-26,37,,point,,18.45792883673787,
14201,70800.0,2020-06-14,12 day ahead inc hosp,2020-06-26,37,,point,,91.65735003327244,
14202,70824.0,2020-06-14,13 day ahead cum death,2020-06-27,37,,point,,1417.1798111442208,
14203,70848.0,2020-06-14,13 day ahead inc death,2020-06-27,37,,point,,18.606074724190172,
14204,70872.0,2020-06-14,13 day ahead inc hosp,2020-06-27,37,,point,,92.31703442577692,
14205,70896.0,2020-06-14,14 day ahead cum death,2020-06-28,37,,point,,1437.6478930854196,
14206,70920.0,2020-06-14,14 day ahead inc death,2020-06-28,37,,point,,18.754053479625302,
14207,70944.0,2020-06-14,14 day ahead inc hosp,2020-06-28,37,,point,,92.97400265033777,
14208,70968.0,2020-06-14,15 day ahead cum death,2020-06-29,37,,point,,1458.2637866500372,
14209,70992.0,2020-06-14,15 day ahead inc death,2020-06-29,37,,point,,18.901865103043047,
14210,71016.0,2020-06-14,15 day ahead inc hosp,2020-06-29,37,,point,,93.62808596083595,
14211,71040.0,2020-06-14,16 day ahead cum death,2020-06-30,37,,point,,1479.0273247060543,
14212,71064.0,2020-06-14,16 day ahead inc death,2020-06-30,37,,point,,19.049509594443613,
14213,71088.0,2020-06-14,16 day ahead inc hosp,2020-06-30,37,,point,,94.27911561114523,
14214,71112.0,2020-06-14,17 day ahead cum death,2020-07-01,37,,point,,1499.9383401214554,
14215,71136.0,2020-06-14,17 day ahead inc death,2020-07-01,37,,point,,19.19698695382679,
14216,71160.0,2020-06-14,17 day ahead inc hosp,2020-07-01,37,,point,,94.9269228551466,
14217,71184.0,2020-06-14,18 day ahead cum death,2020-07-02,37,,point,,1520.9858997531371,
14218,71208.0,2020-06-14,18 day ahead inc death,2020-07-02,37,,point,,19.333531170108227,
14219,71232.0,2020-06-14,18 day ahead inc hosp,2020-07-02,37,,point,,95.5709335137235,
14220,71256.0,2020-06-14,19 day ahead cum death,2020-07-03,37,,point,,1542.1733098812788,
14221,71280.0,2020-06-14,19 day ahead inc death,2020-07-03,37,,point,,19.47338166656753,
14222,71304.0,2020-06-14,19 day ahead inc hosp,2020-07-03,37,,point,,96.21110964461876,
14223,71328.0,2020-06-14,2 day ahead cum death,2020-06-16,37,,point,,1201.8176805760918,
14224,71352.0,2020-06-14,2 day ahead inc death,2020-06-16,37,,point,,16.966346713207805,
14225,71376.0,2020-06-14,2 day ahead inc hosp,2020-06-16,37,,point,,84.94680392945611,
14226,71400.0,2020-06-14,2 wk ahead cum death,2020-06-27,37,,point,,1405.9507452560986,
14227,71424.0,2020-06-14,2 wk ahead inc death,2020-06-27,37,,point,,129.7046832510921,
14228,71448.0,2020-06-14,20 day ahead cum death,2020-07-04,37,,point,,1563.5033449800023,
14229,71472.0,2020-06-14,20 day ahead inc death,2020-07-04,37,,point,,19.61600663714988,
14230,71496.0,2020-06-14,20 day ahead inc hosp,2020-07-04,37,,point,,96.84739327850912,
14231,71520.0,2020-06-14,21 day ahead cum death,2020-07-05,37,,point,,1584.975484008705,
14232,71544.0,2020-06-14,21 day ahead inc death,2020-07-05,37,,point,,19.758110567128575,
14233,71568.0,2020-06-14,21 day ahead inc hosp,2020-07-05,37,,point,,97.47960234156835,
14234,71592.0,2020-06-14,22 day ahead cum death,2020-07-06,37,,point,,1606.589205926783,
14235,71616.0,2020-06-14,22 day ahead inc death,2020-07-06,37,,point,,19.899693456503858,
14236,71640.0,2020-06-14,22 day ahead inc hosp,2020-07-06,37,,point,,98.10755475996577,
14237,71664.0,2020-06-14,23 day ahead cum death,2020-07-07,37,,point,,1628.3439896936318,
14238,71688.0,2020-06-14,23 day ahead inc death,2020-07-07,37,,point,,20.04075530527528,
14239,71712.0,2020-06-14,23 day ahead inc hosp,2020-07-07,37,,point,,98.73106845987968,
14240,71736.0,2020-06-14,24 day ahead cum death,2020-07-08,37,,point,,1650.2393142686492,
14241,71760.0,2020-06-14,24 day ahead inc death,2020-07-08,37,,point,,20.181296113443274,
14242,71784.0,2020-06-14,24 day ahead inc hosp,2020-07-08,37,,point,,99.3499613674785,
14243,71808.0,2020-06-14,25 day ahead cum death,2020-07-09,37,,point,,1672.2746586112307,
14244,71832.0,2020-06-14,25 day ahead inc death,2020-07-09,37,,point,,20.3213158810074,
14245,71856.0,2020-06-14,25 day ahead inc hosp,2020-07-09,37,,point,,99.96405140893968,
14246,71880.0,2020-06-14,26 day ahead cum death,2020-07-10,37,,point,,1694.4495016807728,
14247,71904.0,2020-06-14,26 day ahead inc death,2020-07-10,37,,point,,20.460814607968107,
14248,71928.0,2020-06-14,26 day ahead inc hosp,2020-07-10,37,,point,,100.57315651043244,
14249,71952.0,2020-06-14,27 day ahead cum death,2020-07-11,37,,point,,1716.7633224366714,
14250,71976.0,2020-06-14,27 day ahead inc death,2020-07-11,37,,point,,20.59979229432495,
14251,72000.0,2020-06-14,27 day ahead inc hosp,2020-07-11,37,,point,,101.17709459813341,
14252,72024.0,2020-06-14,3 day ahead cum death,2020-06-17,37,,point,,1220.6491629688708,
14253,72048.0,2020-06-14,3 day ahead inc death,2020-06-17,37,,point,,17.117453931205294,
14254,72072.0,2020-06-14,3 day ahead inc hosp,2020-06-17,37,,point,,85.6244000531042,
14255,72096.0,2020-06-14,3 wk ahead cum death,2020-07-04,37,,point,,1552.2742790918805,
14256,72120.0,2020-06-14,3 wk ahead inc death,2020-07-04,37,,point,,136.89919376809576,
14257,72144.0,2020-06-14,4 day ahead cum death,2020-06-18,37,,point,,1239.6318060166725,
14258,72168.0,2020-06-14,4 day ahead inc death,2020-06-18,37,,point,,17.268614586227706,
14259,72192.0,2020-06-14,4 day ahead inc hosp,2020-06-18,37,,point,,86.3010982739097,
14260,72216.0,2020-06-14,4 wk ahead cum death,2020-07-11,37,,point,,1705.5342565485496,
14261,72240.0,2020-06-14,4 wk ahead inc death,2020-07-11,37,,point,,143.83563738898286,
14262,72264.0,2020-06-14,5 day ahead cum death,2020-06-19,37,,point,,1258.7656631565214,
14263,72288.0,2020-06-14,5 day ahead inc death,2020-06-19,37,,point,,17.419828678275028,
14264,72312.0,2020-06-14,5 day ahead inc hosp,2020-06-19,37,,point,,86.97674894523423,
14265,72336.0,2020-06-14,6 day ahead cum death,2020-06-20,37,,point,,1278.050787825443,
14266,72360.0,2020-06-14,6 day ahead inc death,2020-06-20,37,,point,,17.571096207347615,
14267,72384.0,2020-06-14,6 day ahead inc hosp,2020-06-20,37,,point,,87.65120242043669,
14268,72408.0,2020-06-14,7 day ahead cum death,2020-06-21,37,,point,,1297.4847229817647,
14269,72432.0,2020-06-14,7 day ahead inc death,2020-06-21,37,,point,,17.719906694748012,
14270,72456.0,2020-06-14,7 day ahead inc hosp,2020-06-21,37,,point,,88.3240916658633,
14271,72480.0,2020-06-14,8 day ahead cum death,2020-06-22,37,,point,,1317.062425410095,
14272,72504.0,2020-06-14,8 day ahead inc death,2020-06-22,37,,point,,17.863673966756533,
