location,quantile,target,value,type,forecast_date,target_end_date
54003,,1 wk ahead inc case,37.309,point,2020-08-31,2020-09-05
54005,,1 wk ahead inc case,10.9,point,2020-08-31,2020-09-05
54007,,1 wk ahead inc case,0.10549999999999997,point,2020-08-31,2020-09-05
54009,,1 wk ahead inc case,7.484,point,2020-08-31,2020-09-05
54011,,1 wk ahead inc case,32.576,point,2020-08-31,2020-09-05
54013,,1 wk ahead inc case,1.6989999999999998,point,2020-08-31,2020-09-05
54015,,1 wk ahead inc case,2.5375,point,2020-08-31,2020-09-05
54017,,1 wk ahead inc case,0.1195,point,2020-08-31,2020-09-05
54019,,1 wk ahead inc case,58.97800000000001,point,2020-08-31,2020-09-05
54021,,1 wk ahead inc case,0.04,point,2020-08-31,2020-09-05
54023,,1 wk ahead inc case,7.117999999999999,point,2020-08-31,2020-09-05
54025,,1 wk ahead inc case,8.207,point,2020-08-31,2020-09-05
54027,,1 wk ahead inc case,2.7270000000000003,point,2020-08-31,2020-09-05
54029,,1 wk ahead inc case,8.2705,point,2020-08-31,2020-09-05
54031,,1 wk ahead inc case,7.555,point,2020-08-31,2020-09-05
54033,,1 wk ahead inc case,13.2215,point,2020-08-31,2020-09-05
54035,,1 wk ahead inc case,22.956,point,2020-08-31,2020-09-05
54037,,1 wk ahead inc case,38.2395,point,2020-08-31,2020-09-05
54039,,1 wk ahead inc case,186.229,point,2020-08-31,2020-09-05
54041,,1 wk ahead inc case,1.8085,point,2020-08-31,2020-09-05
54043,,1 wk ahead inc case,3.6325,point,2020-08-31,2020-09-05
54045,,1 wk ahead inc case,64.99600000000001,point,2020-08-31,2020-09-05
54047,,1 wk ahead inc case,4.8889999999999985,point,2020-08-31,2020-09-05
54049,,1 wk ahead inc case,10.9095,point,2020-08-31,2020-09-05
54051,,1 wk ahead inc case,3.015,point,2020-08-31,2020-09-05
54053,,1 wk ahead inc case,33.453,point,2020-08-31,2020-09-05
54055,,1 wk ahead inc case,38.48350000000001,point,2020-08-31,2020-09-05
54057,,1 wk ahead inc case,14.777,point,2020-08-31,2020-09-05
54059,,1 wk ahead inc case,18.8355,point,2020-08-31,2020-09-05
54061,,1 wk ahead inc case,51.9025,point,2020-08-31,2020-09-05
54063,,1 wk ahead inc case,53.3655,point,2020-08-31,2020-09-05
54065,,1 wk ahead inc case,6.1845,point,2020-08-31,2020-09-05
54067,,1 wk ahead inc case,10.2355,point,2020-08-31,2020-09-05
54069,,1 wk ahead inc case,10.398,point,2020-08-31,2020-09-05
54071,,1 wk ahead inc case,0.8045000000000001,point,2020-08-31,2020-09-05
54073,,1 wk ahead inc case,0.249,point,2020-08-31,2020-09-05
54075,,1 wk ahead inc case,0.07400000000000001,point,2020-08-31,2020-09-05
54077,,1 wk ahead inc case,8.0825,point,2020-08-31,2020-09-05
54079,,1 wk ahead inc case,39.9025,point,2020-08-31,2020-09-05
54081,,1 wk ahead inc case,34.09100000000001,point,2020-08-31,2020-09-05
54083,,1 wk ahead inc case,3.125,point,2020-08-31,2020-09-05
54085,,1 wk ahead inc case,1.995,point,2020-08-31,2020-09-05
54087,,1 wk ahead inc case,6.5505,point,2020-08-31,2020-09-05
54089,,1 wk ahead inc case,2.113,point,2020-08-31,2020-09-05
54091,,1 wk ahead inc case,19.764000000000006,point,2020-08-31,2020-09-05
54093,,1 wk ahead inc case,0.13799999999999998,point,2020-08-31,2020-09-05
54095,,1 wk ahead inc case,0.1595,point,2020-08-31,2020-09-05
54097,,1 wk ahead inc case,3.215,point,2020-08-31,2020-09-05
54099,,1 wk ahead inc case,18.9775,point,2020-08-31,2020-09-05
54101,,1 wk ahead inc case,0.2,point,2020-08-31,2020-09-05
54103,,1 wk ahead inc case,0.7130000000000001,point,2020-08-31,2020-09-05
54105,,1 wk ahead inc case,2.1940000000000004,point,2020-08-31,2020-09-05
54107,,1 wk ahead inc case,19.141,point,2020-08-31,2020-09-05
54109,,1 wk ahead inc case,16.4175,point,2020-08-31,2020-09-05
55001,,1 wk ahead inc case,15.573,point,2020-08-31,2020-09-05
55003,,1 wk ahead inc case,4.308999999999998,point,2020-08-31,2020-09-05
55005,,1 wk ahead inc case,22.623,point,2020-08-31,2020-09-05
55007,,1 wk ahead inc case,3.1925,point,2020-08-31,2020-09-05
55009,,1 wk ahead inc case,384.54800000000006,point,2020-08-31,2020-09-05
55011,,1 wk ahead inc case,8.2355,point,2020-08-31,2020-09-05
55013,,1 wk ahead inc case,8.6685,point,2020-08-31,2020-09-05
55015,,1 wk ahead inc case,68.9615,point,2020-08-31,2020-09-05
55017,,1 wk ahead inc case,45.062,point,2020-08-31,2020-09-05
55019,,1 wk ahead inc case,25.572,point,2020-08-31,2020-09-05
55021,,1 wk ahead inc case,53.279,point,2020-08-31,2020-09-05
55023,,1 wk ahead inc case,5.155,point,2020-08-31,2020-09-05
55025,,1 wk ahead inc case,308.663,point,2020-08-31,2020-09-05
55027,,1 wk ahead inc case,113.1275,point,2020-08-31,2020-09-05
55029,,1 wk ahead inc case,17.5255,point,2020-08-31,2020-09-05
55031,,1 wk ahead inc case,15.3335,point,2020-08-31,2020-09-05
55033,,1 wk ahead inc case,28.849,point,2020-08-31,2020-09-05
55035,,1 wk ahead inc case,78.42549999999999,point,2020-08-31,2020-09-05
55037,,1 wk ahead inc case,9.3955,point,2020-08-31,2020-09-05
55039,,1 wk ahead inc case,197.837,point,2020-08-31,2020-09-05
55041,,1 wk ahead inc case,7.25,point,2020-08-31,2020-09-05
55043,,1 wk ahead inc case,17.4465,point,2020-08-31,2020-09-05
55045,,1 wk ahead inc case,38.677,point,2020-08-31,2020-09-05
55047,,1 wk ahead inc case,20.5325,point,2020-08-31,2020-09-05
55049,,1 wk ahead inc case,17.0415,point,2020-08-31,2020-09-05
55051,,1 wk ahead inc case,13.950999999999999,point,2020-08-31,2020-09-05
55053,,1 wk ahead inc case,19.359,point,2020-08-31,2020-09-05
55055,,1 wk ahead inc case,81.84800000000001,point,2020-08-31,2020-09-05
55057,,1 wk ahead inc case,38.111999999999995,point,2020-08-31,2020-09-05
55059,,1 wk ahead inc case,109.405,point,2020-08-31,2020-09-05
55061,,1 wk ahead inc case,15.060000000000002,point,2020-08-31,2020-09-05
55063,,1 wk ahead inc case,106.5235,point,2020-08-31,2020-09-05
55065,,1 wk ahead inc case,8.5565,point,2020-08-31,2020-09-05
55067,,1 wk ahead inc case,5.4715,point,2020-08-31,2020-09-05
55069,,1 wk ahead inc case,9.9255,point,2020-08-31,2020-09-05
55071,,1 wk ahead inc case,79.9095,point,2020-08-31,2020-09-05
55073,,1 wk ahead inc case,47.4955,point,2020-08-31,2020-09-05
55075,,1 wk ahead inc case,51.24450000000001,point,2020-08-31,2020-09-05
55077,,1 wk ahead inc case,6.9115,point,2020-08-31,2020-09-05
55078,,1 wk ahead inc case,1.0455,point,2020-08-31,2020-09-05
55079,,1 wk ahead inc case,636.202,point,2020-08-31,2020-09-05
55081,,1 wk ahead inc case,26.491,point,2020-08-31,2020-09-05
55083,,1 wk ahead inc case,77.695,point,2020-08-31,2020-09-05
55085,,1 wk ahead inc case,21.035500000000006,point,2020-08-31,2020-09-05
55087,,1 wk ahead inc case,223.5775,point,2020-08-31,2020-09-05
55089,,1 wk ahead inc case,80.405,point,2020-08-31,2020-09-05
55091,,1 wk ahead inc case,1.4469999999999998,point,2020-08-31,2020-09-05
55093,,1 wk ahead inc case,38.52799999999999,point,2020-08-31,2020-09-05
55095,,1 wk ahead inc case,31.176,point,2020-08-31,2020-09-05
55097,,1 wk ahead inc case,73.4565,point,2020-08-31,2020-09-05
55099,,1 wk ahead inc case,3.4730000000000003,point,2020-08-31,2020-09-05
55101,,1 wk ahead inc case,166.40699999999995,point,2020-08-31,2020-09-05
55103,,1 wk ahead inc case,6.429499999999999,point,2020-08-31,2020-09-05
55105,,1 wk ahead inc case,115.8885,point,2020-08-31,2020-09-05
55107,,1 wk ahead inc case,2.388,point,2020-08-31,2020-09-05
55109,,1 wk ahead inc case,71.98100000000001,point,2020-08-31,2020-09-05
55111,,1 wk ahead inc case,84.485,point,2020-08-31,2020-09-05
55113,,1 wk ahead inc case,36.89400000000001,point,2020-08-31,2020-09-05
55115,,1 wk ahead inc case,40.81650000000001,point,2020-08-31,2020-09-05
55117,,1 wk ahead inc case,102.55800000000002,point,2020-08-31,2020-09-05
55119,,1 wk ahead inc case,12.0935,point,2020-08-31,2020-09-05
55121,,1 wk ahead inc case,23.118,point,2020-08-31,2020-09-05
55123,,1 wk ahead inc case,15.096000000000002,point,2020-08-31,2020-09-05
55125,,1 wk ahead inc case,17.270500000000002,point,2020-08-31,2020-09-05
55127,,1 wk ahead inc case,120.609,point,2020-08-31,2020-09-05
55129,,1 wk ahead inc case,6.419500000000001,point,2020-08-31,2020-09-05
55131,,1 wk ahead inc case,189.6065,point,2020-08-31,2020-09-05
55133,,1 wk ahead inc case,337.9195,point,2020-08-31,2020-09-05
55135,,1 wk ahead inc case,76.05850000000002,point,2020-08-31,2020-09-05
55137,,1 wk ahead inc case,21.2075,point,2020-08-31,2020-09-05
55139,,1 wk ahead inc case,128.7245,point,2020-08-31,2020-09-05
55141,,1 wk ahead inc case,37.264,point,2020-08-31,2020-09-05
56001,,1 wk ahead inc case,36.6285,point,2020-08-31,2020-09-05
56003,,1 wk ahead inc case,3.45,point,2020-08-31,2020-09-05
56005,,1 wk ahead inc case,40.578,point,2020-08-31,2020-09-05
56007,,1 wk ahead inc case,6.859,point,2020-08-31,2020-09-05
56009,,1 wk ahead inc case,6.6985,point,2020-08-31,2020-09-05
56011,,1 wk ahead inc case,3.5495,point,2020-08-31,2020-09-05
56013,,1 wk ahead inc case,43.1235,point,2020-08-31,2020-09-05
56015,,1 wk ahead inc case,24.4345,point,2020-08-31,2020-09-05
56017,,1 wk ahead inc case,4.173,point,2020-08-31,2020-09-05
56019,,1 wk ahead inc case,1.995,point,2020-08-31,2020-09-05
56021,,1 wk ahead inc case,63.7245,point,2020-08-31,2020-09-05
56023,,1 wk ahead inc case,6.467500000000001,point,2020-08-31,2020-09-05
56025,,1 wk ahead inc case,26.288000000000004,point,2020-08-31,2020-09-05
56027,,1 wk ahead inc case,2.213,point,2020-08-31,2020-09-05
56029,,1 wk ahead inc case,11.862,point,2020-08-31,2020-09-05
56031,,1 wk ahead inc case,0.9165,point,2020-08-31,2020-09-05
56033,,1 wk ahead inc case,50.82700000000001,point,2020-08-31,2020-09-05
56035,,1 wk ahead inc case,5.2105,point,2020-08-31,2020-09-05
56037,,1 wk ahead inc case,33.3195,point,2020-08-31,2020-09-05
56039,,1 wk ahead inc case,35.54,point,2020-08-31,2020-09-05
56041,,1 wk ahead inc case,24.1845,point,2020-08-31,2020-09-05
56043,,1 wk ahead inc case,3.917,point,2020-08-31,2020-09-05
56045,,1 wk ahead inc case,10.101,point,2020-08-31,2020-09-05
01001,,2 wk ahead inc case,69.49549999999999,point,2020-08-31,2020-09-12
01003,,2 wk ahead inc case,299.867,point,2020-08-31,2020-09-12
01005,,2 wk ahead inc case,18.227999999999998,point,2020-08-31,2020-09-12
01007,,2 wk ahead inc case,55.69100000000001,point,2020-08-31,2020-09-12
01009,,2 wk ahead inc case,105.5345,point,2020-08-31,2020-09-12
01011,,2 wk ahead inc case,11.207,point,2020-08-31,2020-09-12
01013,,2 wk ahead inc case,22.36,point,2020-08-31,2020-09-12
01015,,2 wk ahead inc case,184.12400000000002,point,2020-08-31,2020-09-12
01017,,2 wk ahead inc case,23.537,point,2020-08-31,2020-09-12
01019,,2 wk ahead inc case,49.3115,point,2020-08-31,2020-09-12
01021,,2 wk ahead inc case,104.34099999999998,point,2020-08-31,2020-09-12
01023,,2 wk ahead inc case,18.791,point,2020-08-31,2020-09-12
01025,,2 wk ahead inc case,34.089,point,2020-08-31,2020-09-12
01027,,2 wk ahead inc case,25.783,point,2020-08-31,2020-09-12
01029,,2 wk ahead inc case,49.0,point,2020-08-31,2020-09-12
01031,,2 wk ahead inc case,68.9645,point,2020-08-31,2020-09-12
01033,,2 wk ahead inc case,79.8365,point,2020-08-31,2020-09-12
01035,,2 wk ahead inc case,15.395000000000005,point,2020-08-31,2020-09-12
01037,,2 wk ahead inc case,10.907,point,2020-08-31,2020-09-12
01039,,2 wk ahead inc case,28.7415,point,2020-08-31,2020-09-12
01041,,2 wk ahead inc case,27.525,point,2020-08-31,2020-09-12
01043,,2 wk ahead inc case,98.73,point,2020-08-31,2020-09-12
01045,,2 wk ahead inc case,76.74300000000002,point,2020-08-31,2020-09-12
01047,,2 wk ahead inc case,28.837000000000003,point,2020-08-31,2020-09-12
01049,,2 wk ahead inc case,93.218,point,2020-08-31,2020-09-12
01051,,2 wk ahead inc case,105.5165,point,2020-08-31,2020-09-12
01053,,2 wk ahead inc case,56.76050000000001,point,2020-08-31,2020-09-12
01055,,2 wk ahead inc case,169.0885,point,2020-08-31,2020-09-12
01057,,2 wk ahead inc case,37.9955,point,2020-08-31,2020-09-12
01059,,2 wk ahead inc case,57.6035,point,2020-08-31,2020-09-12
01061,,2 wk ahead inc case,66.056,point,2020-08-31,2020-09-12
01063,,2 wk ahead inc case,13.4355,point,2020-08-31,2020-09-12
01065,,2 wk ahead inc case,21.4275,point,2020-08-31,2020-09-12
01067,,2 wk ahead inc case,31.4905,point,2020-08-31,2020-09-12
01069,,2 wk ahead inc case,168.7865,point,2020-08-31,2020-09-12
01071,,2 wk ahead inc case,79.74849999999998,point,2020-08-31,2020-09-12
01073,,2 wk ahead inc case,879.1870000000001,point,2020-08-31,2020-09-12
01075,,2 wk ahead inc case,19.6195,point,2020-08-31,2020-09-12
01077,,2 wk ahead inc case,109.0885,point,2020-08-31,2020-09-12
01079,,2 wk ahead inc case,62.92699999999999,point,2020-08-31,2020-09-12
01081,,2 wk ahead inc case,207.356,point,2020-08-31,2020-09-12
01083,,2 wk ahead inc case,124.59700000000001,point,2020-08-31,2020-09-12
01085,,2 wk ahead inc case,11.5495,point,2020-08-31,2020-09-12
01087,,2 wk ahead inc case,37.913000000000004,point,2020-08-31,2020-09-12
01089,,2 wk ahead inc case,334.1265,point,2020-08-31,2020-09-12
01091,,2 wk ahead inc case,23.774,point,2020-08-31,2020-09-12
01093,,2 wk ahead inc case,63.95349999999999,point,2020-08-31,2020-09-12
01095,,2 wk ahead inc case,110.83449999999998,point,2020-08-31,2020-09-12
01097,,2 wk ahead inc case,417.3375,point,2020-08-31,2020-09-12
01099,,2 wk ahead inc case,16.435000000000002,point,2020-08-31,2020-09-12
01101,,2 wk ahead inc case,212.5775,point,2020-08-31,2020-09-12
01103,,2 wk ahead inc case,171.8895,point,2020-08-31,2020-09-12
01105,,2 wk ahead inc case,10.2845,point,2020-08-31,2020-09-12
01107,,2 wk ahead inc case,46.347,point,2020-08-31,2020-09-12
01109,,2 wk ahead inc case,60.70800000000001,point,2020-08-31,2020-09-12
01111,,2 wk ahead inc case,39.065,point,2020-08-31,2020-09-12
01113,,2 wk ahead inc case,60.1455,point,2020-08-31,2020-09-12
01115,,2 wk ahead inc case,158.68,point,2020-08-31,2020-09-12
01117,,2 wk ahead inc case,291.623,point,2020-08-31,2020-09-12
01119,,2 wk ahead inc case,14.924500000000002,point,2020-08-31,2020-09-12
01121,,2 wk ahead inc case,77.10600000000002,point,2020-08-31,2020-09-12
01123,,2 wk ahead inc case,32.4075,point,2020-08-31,2020-09-12
01125,,2 wk ahead inc case,342.87750000000005,point,2020-08-31,2020-09-12
01127,,2 wk ahead inc case,123.10649999999998,point,2020-08-31,2020-09-12
01129,,2 wk ahead inc case,32.29750000000001,point,2020-08-31,2020-09-12
01131,,2 wk ahead inc case,11.9175,point,2020-08-31,2020-09-12
01133,,2 wk ahead inc case,42.9105,point,2020-08-31,2020-09-12
02013,,2 wk ahead inc case,0.034,point,2020-08-31,2020-09-12
02016,,2 wk ahead inc case,1.1605,point,2020-08-31,2020-09-12
02020,,2 wk ahead inc case,278.599,point,2020-08-31,2020-09-12
02050,,2 wk ahead inc case,72.08500000000002,point,2020-08-31,2020-09-12
02060,,2 wk ahead inc case,0.017,point,2020-08-31,2020-09-12
02068,,2 wk ahead inc case,2.8345,point,2020-08-31,2020-09-12
02070,,2 wk ahead inc case,1.2805,point,2020-08-31,2020-09-12
02090,,2 wk ahead inc case,75.557,point,2020-08-31,2020-09-12
02100,,2 wk ahead inc case,0.34750000000000003,point,2020-08-31,2020-09-12
02105,,2 wk ahead inc case,0.8254999999999999,point,2020-08-31,2020-09-12
02110,,2 wk ahead inc case,20.9995,point,2020-08-31,2020-09-12
02122,,2 wk ahead inc case,28.003499999999995,point,2020-08-31,2020-09-12
02130,,2 wk ahead inc case,3.1785,point,2020-08-31,2020-09-12
02150,,2 wk ahead inc case,0.8065,point,2020-08-31,2020-09-12
02158,,2 wk ahead inc case,1.1575,point,2020-08-31,2020-09-12
02164,,2 wk ahead inc case,1.358,point,2020-08-31,2020-09-12
02170,,2 wk ahead inc case,71.2165,point,2020-08-31,2020-09-12
02180,,2 wk ahead inc case,10.889000000000001,point,2020-08-31,2020-09-12
02185,,2 wk ahead inc case,16.004,point,2020-08-31,2020-09-12
02188,,2 wk ahead inc case,7.263000000000001,point,2020-08-31,2020-09-12
02195,,2 wk ahead inc case,0.6479999999999999,point,2020-08-31,2020-09-12
02198,,2 wk ahead inc case,23.3655,point,2020-08-31,2020-09-12
02220,,2 wk ahead inc case,3.1205,point,2020-08-31,2020-09-12
02230,,2 wk ahead inc case,0.001,point,2020-08-31,2020-09-12
02240,,2 wk ahead inc case,2.8015,point,2020-08-31,2020-09-12
02261,,2 wk ahead inc case,12.37,point,2020-08-31,2020-09-12
02275,,2 wk ahead inc case,2.1655,point,2020-08-31,2020-09-12
02282,,2 wk ahead inc case,2.98,point,2020-08-31,2020-09-12
02290,,2 wk ahead inc case,9.894,point,2020-08-31,2020-09-12
04001,,2 wk ahead inc case,2.6845,point,2020-08-31,2020-09-12
04003,,2 wk ahead inc case,38.149,point,2020-08-31,2020-09-12
04005,,2 wk ahead inc case,26.498,point,2020-08-31,2020-09-12
04007,,2 wk ahead inc case,62.599500000000006,point,2020-08-31,2020-09-12
04009,,2 wk ahead inc case,71.057,point,2020-08-31,2020-09-12
04011,,2 wk ahead inc case,3.2305,point,2020-08-31,2020-09-12
04012,,2 wk ahead inc case,79.486,point,2020-08-31,2020-09-12
04013,,2 wk ahead inc case,1040.7295,point,2020-08-31,2020-09-12
04015,,2 wk ahead inc case,110.689,point,2020-08-31,2020-09-12
04017,,2 wk ahead inc case,11.658,point,2020-08-31,2020-09-12
04019,,2 wk ahead inc case,514.597,point,2020-08-31,2020-09-12
04021,,2 wk ahead inc case,350.319,point,2020-08-31,2020-09-12
04023,,2 wk ahead inc case,5.985500000000001,point,2020-08-31,2020-09-12
04025,,2 wk ahead inc case,98.3785,point,2020-08-31,2020-09-12
04027,,2 wk ahead inc case,54.70950000000001,point,2020-08-31,2020-09-12
05001,,2 wk ahead inc case,26.733,point,2020-08-31,2020-09-12
05003,,2 wk ahead inc case,21.1685,point,2020-08-31,2020-09-12
05005,,2 wk ahead inc case,71.42699999999998,point,2020-08-31,2020-09-12
05007,,2 wk ahead inc case,197.5295,point,2020-08-31,2020-09-12
05009,,2 wk ahead inc case,75.26299999999998,point,2020-08-31,2020-09-12
05011,,2 wk ahead inc case,38.306999999999995,point,2020-08-31,2020-09-12
05013,,2 wk ahead inc case,4.551,point,2020-08-31,2020-09-12
05015,,2 wk ahead inc case,50.77050000000001,point,2020-08-31,2020-09-12
05017,,2 wk ahead inc case,12.688,point,2020-08-31,2020-09-12
05019,,2 wk ahead inc case,49.047,point,2020-08-31,2020-09-12
05021,,2 wk ahead inc case,27.2395,point,2020-08-31,2020-09-12
05023,,2 wk ahead inc case,39.046,point,2020-08-31,2020-09-12
05025,,2 wk ahead inc case,18.032,point,2020-08-31,2020-09-12
05027,,2 wk ahead inc case,39.524,point,2020-08-31,2020-09-12
05029,,2 wk ahead inc case,42.14300000000001,point,2020-08-31,2020-09-12
05031,,2 wk ahead inc case,158.518,point,2020-08-31,2020-09-12
05033,,2 wk ahead inc case,163.32000000000005,point,2020-08-31,2020-09-12
05035,,2 wk ahead inc case,137.2465,point,2020-08-31,2020-09-12
05037,,2 wk ahead inc case,34.052,point,2020-08-31,2020-09-12
05039,,2 wk ahead inc case,29.239000000000004,point,2020-08-31,2020-09-12
05041,,2 wk ahead inc case,20.11,point,2020-08-31,2020-09-12
05043,,2 wk ahead inc case,18.187,point,2020-08-31,2020-09-12
05045,,2 wk ahead inc case,200.785,point,2020-08-31,2020-09-12
05047,,2 wk ahead inc case,31.4605,point,2020-08-31,2020-09-12
05049,,2 wk ahead inc case,20.0225,point,2020-08-31,2020-09-12
05051,,2 wk ahead inc case,155.0785,point,2020-08-31,2020-09-12
05053,,2 wk ahead inc case,37.601000000000006,point,2020-08-31,2020-09-12
05055,,2 wk ahead inc case,58.53999999999999,point,2020-08-31,2020-09-12
05057,,2 wk ahead inc case,54.433,point,2020-08-31,2020-09-12
05059,,2 wk ahead inc case,41.3675,point,2020-08-31,2020-09-12
05061,,2 wk ahead inc case,31.25,point,2020-08-31,2020-09-12
05063,,2 wk ahead inc case,109.7925,point,2020-08-31,2020-09-12
05065,,2 wk ahead inc case,34.899,point,2020-08-31,2020-09-12
05067,,2 wk ahead inc case,41.5535,point,2020-08-31,2020-09-12
05069,,2 wk ahead inc case,187.2925,point,2020-08-31,2020-09-12
05071,,2 wk ahead inc case,31.678,point,2020-08-31,2020-09-12
05073,,2 wk ahead inc case,12.047,point,2020-08-31,2020-09-12
05075,,2 wk ahead inc case,11.620999999999999,point,2020-08-31,2020-09-12
05077,,2 wk ahead inc case,4.224,point,2020-08-31,2020-09-12
05079,,2 wk ahead inc case,39.1135,point,2020-08-31,2020-09-12
05081,,2 wk ahead inc case,45.1805,point,2020-08-31,2020-09-12
05083,,2 wk ahead inc case,27.434500000000003,point,2020-08-31,2020-09-12
05085,,2 wk ahead inc case,117.993,point,2020-08-31,2020-09-12
05087,,2 wk ahead inc case,17.9775,point,2020-08-31,2020-09-12
05089,,2 wk ahead inc case,16.272000000000002,point,2020-08-31,2020-09-12
05091,,2 wk ahead inc case,83.6795,point,2020-08-31,2020-09-12
05093,,2 wk ahead inc case,145.741,point,2020-08-31,2020-09-12
