,location,forecast_date,target_end_date,value,target,type,quantile
29589,06079,2020-07-12,2020-07-25,180.625466418018,2 wk ahead inc case,point,
29590,06079,2020-07-12,2020-08-01,205.7974585218089,3 wk ahead inc case,point,
29591,06079,2020-07-12,2020-08-08,220.07179762512828,4 wk ahead inc case,point,
29592,06081,2020-07-12,2020-07-18,403.70913891180356,1 wk ahead inc case,point,
29593,06081,2020-07-12,2020-07-25,505.54394744679007,2 wk ahead inc case,point,
29594,06081,2020-07-12,2020-08-01,572.2726884982758,3 wk ahead inc case,point,
29595,06081,2020-07-12,2020-08-08,614.4288025682016,4 wk ahead inc case,point,
29596,06083,2020-07-12,2020-07-18,304.8435263625188,1 wk ahead inc case,point,
29597,06083,2020-07-12,2020-07-25,343.25229279351584,2 wk ahead inc case,point,
29598,06083,2020-07-12,2020-08-01,333.71104814614836,3 wk ahead inc case,point,
29599,06083,2020-07-12,2020-08-08,371.4455614539238,4 wk ahead inc case,point,
29600,06085,2020-07-12,2020-07-18,1463.6520440449951,1 wk ahead inc case,point,
29601,06085,2020-07-12,2020-07-25,1562.1377318058223,2 wk ahead inc case,point,
29602,06085,2020-07-12,2020-08-01,1788.8265796546302,3 wk ahead inc case,point,
29603,06085,2020-07-12,2020-08-08,1850.4301808068467,4 wk ahead inc case,point,
29604,06087,2020-07-12,2020-07-18,105.03073089864469,1 wk ahead inc case,point,
29605,06087,2020-07-12,2020-07-25,139.5348395027629,2 wk ahead inc case,point,
29606,06087,2020-07-12,2020-08-01,162.1920635140084,3 wk ahead inc case,point,
29607,06087,2020-07-12,2020-08-08,185.09563237638213,4 wk ahead inc case,point,
29608,06089,2020-07-12,2020-07-18,50.87049473415664,1 wk ahead inc case,point,
29609,06089,2020-07-12,2020-07-25,56.42498337988518,2 wk ahead inc case,point,
29610,06089,2020-07-12,2020-08-01,67.07372453826753,3 wk ahead inc case,point,
29611,06089,2020-07-12,2020-08-08,74.7257368454383,4 wk ahead inc case,point,
29612,06095,2020-07-12,2020-07-18,318.4997567514529,1 wk ahead inc case,point,
29613,06095,2020-07-12,2020-07-25,383.01522032539907,2 wk ahead inc case,point,
29614,06095,2020-07-12,2020-08-01,409.42132668017234,3 wk ahead inc case,point,
29615,06095,2020-07-12,2020-08-08,448.85044242105863,4 wk ahead inc case,point,
29616,06097,2020-07-12,2020-07-18,392.4968945020787,1 wk ahead inc case,point,
29617,06097,2020-07-12,2020-07-25,461.64389516667455,2 wk ahead inc case,point,
29618,06097,2020-07-12,2020-08-01,535.7916875071184,3 wk ahead inc case,point,
29619,06097,2020-07-12,2020-08-08,615.3597459989961,4 wk ahead inc case,point,
29620,06099,2020-07-12,2020-07-18,1182.223101185522,1 wk ahead inc case,point,
29621,06099,2020-07-12,2020-07-25,1426.2365528180512,2 wk ahead inc case,point,
29622,06099,2020-07-12,2020-08-01,1454.2879389507398,3 wk ahead inc case,point,
29623,06099,2020-07-12,2020-08-08,1512.7688195126466,4 wk ahead inc case,point,
29624,06101,2020-07-12,2020-07-18,134.11257506455624,1 wk ahead inc case,point,
29625,06101,2020-07-12,2020-07-25,154.4808331518901,2 wk ahead inc case,point,
29626,06101,2020-07-12,2020-08-01,176.2856512837736,3 wk ahead inc case,point,
29627,06101,2020-07-12,2020-08-08,196.5100264697744,4 wk ahead inc case,point,
29628,06103,2020-07-12,2020-07-18,20.156498650322284,1 wk ahead inc case,point,
29629,06103,2020-07-12,2020-07-25,24.079805326144296,2 wk ahead inc case,point,
29630,06103,2020-07-12,2020-08-01,29.45070238865709,3 wk ahead inc case,point,
29631,06103,2020-07-12,2020-08-08,33.2124482559912,4 wk ahead inc case,point,
29632,06107,2020-07-12,2020-07-18,710.0540271550003,1 wk ahead inc case,point,
29633,06107,2020-07-12,2020-07-25,762.9603169888946,2 wk ahead inc case,point,
29634,06107,2020-07-12,2020-08-01,790.8720121869335,3 wk ahead inc case,point,
29635,06107,2020-07-12,2020-08-08,807.5423747151077,4 wk ahead inc case,point,
29636,06109,2020-07-12,2020-07-18,31.645097596234976,1 wk ahead inc case,point,
29637,06109,2020-07-12,2020-07-25,29.7733629334678,2 wk ahead inc case,point,
29638,06109,2020-07-12,2020-08-01,36.38289304137441,3 wk ahead inc case,point,
29639,06109,2020-07-12,2020-08-08,42.80360796247066,4 wk ahead inc case,point,
29640,06111,2020-07-12,2020-07-18,548.5756541250753,1 wk ahead inc case,point,
29641,06111,2020-07-12,2020-07-25,640.8529031123052,2 wk ahead inc case,point,
29642,06111,2020-07-12,2020-08-01,696.9525753777084,3 wk ahead inc case,point,
29643,06111,2020-07-12,2020-08-08,767.1545128417453,4 wk ahead inc case,point,
29644,06113,2020-07-12,2020-07-18,249.24925265497802,1 wk ahead inc case,point,
29645,06113,2020-07-12,2020-07-25,272.7890442566554,2 wk ahead inc case,point,
29646,06113,2020-07-12,2020-08-01,300.15324178256463,3 wk ahead inc case,point,
29647,06113,2020-07-12,2020-08-08,332.0231933080128,4 wk ahead inc case,point,
29648,06115,2020-07-12,2020-07-18,87.19772083630411,1 wk ahead inc case,point,
29649,06115,2020-07-12,2020-07-25,99.6002238491346,2 wk ahead inc case,point,
29650,06115,2020-07-12,2020-08-01,113.4131414533213,3 wk ahead inc case,point,
29651,06115,2020-07-12,2020-08-08,129.30275336245677,4 wk ahead inc case,point,
29652,08001,2020-07-12,2020-07-18,403.4607158502543,1 wk ahead inc case,point,
29653,08001,2020-07-12,2020-07-25,472.20714802704833,2 wk ahead inc case,point,
29654,08001,2020-07-12,2020-08-01,528.4857570618744,3 wk ahead inc case,point,
29655,08001,2020-07-12,2020-08-08,580.6815955344505,4 wk ahead inc case,point,
29656,08005,2020-07-12,2020-07-18,285.4136932079882,1 wk ahead inc case,point,
29657,08005,2020-07-12,2020-07-25,341.0244868914293,2 wk ahead inc case,point,
29658,08005,2020-07-12,2020-08-01,369.6407452921682,3 wk ahead inc case,point,
29659,08005,2020-07-12,2020-08-08,403.2030808822908,4 wk ahead inc case,point,
29660,08013,2020-07-12,2020-07-18,76.78995040864169,1 wk ahead inc case,point,
29661,08013,2020-07-12,2020-07-25,91.50254316981705,2 wk ahead inc case,point,
29662,08013,2020-07-12,2020-08-01,108.70964112555424,3 wk ahead inc case,point,
29663,08013,2020-07-12,2020-08-08,125.42515536184584,4 wk ahead inc case,point,
29664,08014,2020-07-12,2020-07-18,23.59521312572193,1 wk ahead inc case,point,
29665,08014,2020-07-12,2020-07-25,30.439273958116736,2 wk ahead inc case,point,
29666,08014,2020-07-12,2020-08-01,35.15808412091056,3 wk ahead inc case,point,
29667,08014,2020-07-12,2020-08-08,39.44294986505509,4 wk ahead inc case,point,
29668,08031,2020-07-12,2020-07-18,601.4312536431605,1 wk ahead inc case,point,
29669,08031,2020-07-12,2020-07-25,685.2681173143094,2 wk ahead inc case,point,
29670,08031,2020-07-12,2020-08-01,742.2399469310013,3 wk ahead inc case,point,
29671,08031,2020-07-12,2020-08-08,778.2635004710471,4 wk ahead inc case,point,
29672,08035,2020-07-12,2020-07-18,179.26356696383633,1 wk ahead inc case,point,
29673,08035,2020-07-12,2020-07-25,208.1989171292271,2 wk ahead inc case,point,
29674,08035,2020-07-12,2020-08-01,247.89745167221366,3 wk ahead inc case,point,
29675,08035,2020-07-12,2020-08-08,294.1436625550048,4 wk ahead inc case,point,
29676,08037,2020-07-12,2020-07-18,46.03803829598729,1 wk ahead inc case,point,
29677,08037,2020-07-12,2020-07-25,57.16821739573802,2 wk ahead inc case,point,
29678,08037,2020-07-12,2020-08-01,60.42269022469864,3 wk ahead inc case,point,
29679,08037,2020-07-12,2020-08-08,67.33943033522301,4 wk ahead inc case,point,
29680,08041,2020-07-12,2020-07-18,530.1846755145782,1 wk ahead inc case,point,
29681,08041,2020-07-12,2020-07-25,621.8108660857164,2 wk ahead inc case,point,
29682,08041,2020-07-12,2020-08-01,721.138740164128,3 wk ahead inc case,point,
29683,08041,2020-07-12,2020-08-08,786.595226380075,4 wk ahead inc case,point,
29684,08045,2020-07-12,2020-07-18,107.6829133245726,1 wk ahead inc case,point,
29685,08045,2020-07-12,2020-07-25,136.0787439495152,2 wk ahead inc case,point,
29686,08045,2020-07-12,2020-08-01,156.73390023421533,3 wk ahead inc case,point,
29687,08045,2020-07-12,2020-08-08,166.63823043391903,4 wk ahead inc case,point,
29688,08059,2020-07-12,2020-07-18,242.19722829250873,1 wk ahead inc case,point,
29689,08059,2020-07-12,2020-07-25,300.60301845288075,2 wk ahead inc case,point,
29690,08059,2020-07-12,2020-08-01,345.26525186859766,3 wk ahead inc case,point,
29691,08059,2020-07-12,2020-08-08,379.1641369342593,4 wk ahead inc case,point,
29692,08067,2020-07-12,2020-07-18,15.318892581593694,1 wk ahead inc case,point,
29693,08067,2020-07-12,2020-07-25,17.83198489148115,2 wk ahead inc case,point,
29694,08067,2020-07-12,2020-08-01,21.468895466638717,3 wk ahead inc case,point,
29695,08067,2020-07-12,2020-08-08,27.52281963793469,4 wk ahead inc case,point,
29696,08069,2020-07-12,2020-07-18,133.86622177286407,1 wk ahead inc case,point,
29697,08069,2020-07-12,2020-07-25,156.0112134639941,2 wk ahead inc case,point,
29698,08069,2020-07-12,2020-08-01,186.24076868801305,3 wk ahead inc case,point,
29699,08069,2020-07-12,2020-08-08,218.63119926539193,4 wk ahead inc case,point,
29700,08077,2020-07-12,2020-07-18,25.58856410938787,1 wk ahead inc case,point,
29701,08077,2020-07-12,2020-07-25,32.66089275067029,2 wk ahead inc case,point,
29702,08077,2020-07-12,2020-08-01,37.89219044984465,3 wk ahead inc case,point,
29703,08077,2020-07-12,2020-08-08,45.59282050461423,4 wk ahead inc case,point,
29704,08101,2020-07-12,2020-07-18,26.95359412034591,1 wk ahead inc case,point,
29705,08101,2020-07-12,2020-07-25,35.465305454867796,2 wk ahead inc case,point,
29706,08101,2020-07-12,2020-08-01,44.98478145396378,3 wk ahead inc case,point,
29707,08101,2020-07-12,2020-08-08,52.48414907463149,4 wk ahead inc case,point,
29708,08123,2020-07-12,2020-07-18,130.51371381798495,1 wk ahead inc case,point,
29709,08123,2020-07-12,2020-07-25,154.52724516766813,2 wk ahead inc case,point,
29710,08123,2020-07-12,2020-08-01,172.02474902303365,3 wk ahead inc case,point,
29711,08123,2020-07-12,2020-08-08,190.34647680858302,4 wk ahead inc case,point,
29712,09001,2020-07-12,2020-07-18,103.43893110146452,1 wk ahead inc case,point,
29713,09001,2020-07-12,2020-07-25,114.566167339556,2 wk ahead inc case,point,
29714,09001,2020-07-12,2020-08-01,118.66363047515513,3 wk ahead inc case,point,
29715,09001,2020-07-12,2020-08-08,122.34085621329186,4 wk ahead inc case,point,
29716,09003,2020-07-12,2020-07-18,118.85381669277818,1 wk ahead inc case,point,
29717,09003,2020-07-12,2020-07-25,133.97145679277716,2 wk ahead inc case,point,
29718,09003,2020-07-12,2020-08-01,134.59436293464256,3 wk ahead inc case,point,
29719,09003,2020-07-12,2020-08-08,136.81385485502486,4 wk ahead inc case,point,
29720,09005,2020-07-12,2020-07-18,9.0077234392724,1 wk ahead inc case,point,
29721,09005,2020-07-12,2020-07-25,11.633920376666165,2 wk ahead inc case,point,
29722,09005,2020-07-12,2020-08-01,15.033053032348725,3 wk ahead inc case,point,
29723,09005,2020-07-12,2020-08-08,18.132622983188323,4 wk ahead inc case,point,
29724,09007,2020-07-12,2020-07-18,17.072132286692607,1 wk ahead inc case,point,
29725,09007,2020-07-12,2020-07-25,22.036428810011007,2 wk ahead inc case,point,
29726,09007,2020-07-12,2020-08-01,24.44042921940249,3 wk ahead inc case,point,
29727,09007,2020-07-12,2020-08-08,25.35884340078572,4 wk ahead inc case,point,
29728,09009,2020-07-12,2020-07-18,89.58449795531797,1 wk ahead inc case,point,
29729,09009,2020-07-12,2020-07-25,101.1217940423728,2 wk ahead inc case,point,
29730,09009,2020-07-12,2020-08-01,106.26324097089098,3 wk ahead inc case,point,
29731,09009,2020-07-12,2020-08-08,107.817695400311,4 wk ahead inc case,point,
29732,09011,2020-07-12,2020-07-18,30.298646393207203,1 wk ahead inc case,point,
29733,09011,2020-07-12,2020-07-25,37.85299202770416,2 wk ahead inc case,point,
29734,09011,2020-07-12,2020-08-01,43.79040128778464,3 wk ahead inc case,point,
29735,09011,2020-07-12,2020-08-08,50.64420813653021,4 wk ahead inc case,point,
29736,09013,2020-07-12,2020-07-18,6.1748101255387375,1 wk ahead inc case,point,
29737,09013,2020-07-12,2020-07-25,7.926647622005558,2 wk ahead inc case,point,
29738,09013,2020-07-12,2020-08-01,10.253554487349431,3 wk ahead inc case,point,
29739,09013,2020-07-12,2020-08-08,13.356601417474305,4 wk ahead inc case,point,
29740,09015,2020-07-12,2020-07-18,11.007405384172941,1 wk ahead inc case,point,
29741,09015,2020-07-12,2020-07-25,15.031976621882961,2 wk ahead inc case,point,
29742,09015,2020-07-12,2020-08-01,18.850955681686226,3 wk ahead inc case,point,
29743,09015,2020-07-12,2020-08-08,23.866959552857427,4 wk ahead inc case,point,
29744,01,2020-07-12,2020-07-18,11493.846494936291,1 wk ahead inc case,point,
29745,01,2020-07-12,2020-07-25,12481.92779540579,2 wk ahead inc case,point,
29746,01,2020-07-12,2020-08-01,13147.198766410256,3 wk ahead inc case,point,
29747,01,2020-07-12,2020-08-08,13260.69272402837,4 wk ahead inc case,point,
29748,10,2020-07-12,2020-07-18,610.0460502207181,1 wk ahead inc case,point,
29749,10,2020-07-12,2020-07-25,670.4547389922708,2 wk ahead inc case,point,
29750,10,2020-07-12,2020-08-01,721.0888844471996,3 wk ahead inc case,point,
29751,10,2020-07-12,2020-08-08,718.0023003779223,4 wk ahead inc case,point,
29752,10001,2020-07-12,2020-07-18,112.46957278201786,1 wk ahead inc case,point,
29753,10001,2020-07-12,2020-07-25,121.52628246536895,2 wk ahead inc case,point,
29754,10001,2020-07-12,2020-08-01,131.3682679088573,3 wk ahead inc case,point,
29755,10001,2020-07-12,2020-08-08,146.2418507045071,4 wk ahead inc case,point,
29756,10003,2020-07-12,2020-07-18,317.4472616792731,1 wk ahead inc case,point,
29757,10003,2020-07-12,2020-07-25,361.84263519991754,2 wk ahead inc case,point,
29758,10003,2020-07-12,2020-08-01,389.4541008668525,3 wk ahead inc case,point,
29759,10003,2020-07-12,2020-08-08,401.86504600363065,4 wk ahead inc case,point,
29760,10005,2020-07-12,2020-07-18,176.51089428098072,1 wk ahead inc case,point,
29761,10005,2020-07-12,2020-07-25,195.56942365208528,2 wk ahead inc case,point,
29762,10005,2020-07-12,2020-08-01,201.49430919873325,3 wk ahead inc case,point,
29763,10005,2020-07-12,2020-08-08,203.72063613701542,4 wk ahead inc case,point,
29764,11001,2020-07-12,2020-07-18,366.1288250017958,1 wk ahead inc case,point,
29765,11001,2020-07-12,2020-07-25,407.1000369374288,2 wk ahead inc case,point,
29766,11001,2020-07-12,2020-08-01,435.2693205338892,3 wk ahead inc case,point,
29767,11001,2020-07-12,2020-08-08,471.4059953722933,4 wk ahead inc case,point,
29768,12,2020-07-12,2020-07-18,87284.83486711649,1 wk ahead inc case,point,
29769,12,2020-07-12,2020-07-25,90803.13723517077,2 wk ahead inc case,point,
29770,12,2020-07-12,2020-08-01,92765.59375536113,3 wk ahead inc case,point,
29771,12,2020-07-12,2020-08-08,92174.8124540289,4 wk ahead inc case,point,
29772,12001,2020-07-12,2020-07-18,512.2666023455723,1 wk ahead inc case,point,
29773,12001,2020-07-12,2020-07-25,580.6226476353456,2 wk ahead inc case,point,
29774,12001,2020-07-12,2020-08-01,626.3861610932781,3 wk ahead inc case,point,
29775,12001,2020-07-12,2020-08-08,646.153567359341,4 wk ahead inc case,point,
29776,12005,2020-07-12,2020-07-18,527.3860454647051,1 wk ahead inc case,point,
29777,12005,2020-07-12,2020-07-25,594.5179240432626,2 wk ahead inc case,point,
29778,12005,2020-07-12,2020-08-01,657.7522361527446,3 wk ahead inc case,point,
29779,12005,2020-07-12,2020-08-08,701.8027578340243,4 wk ahead inc case,point,
29780,12009,2020-07-12,2020-07-18,979.4010564805537,1 wk ahead inc case,point,
29781,12009,2020-07-12,2020-07-25,1115.4915410676972,2 wk ahead inc case,point,
29782,12009,2020-07-12,2020-08-01,1246.2875303012656,3 wk ahead inc case,point,
29783,12009,2020-07-12,2020-08-08,1276.2707409630125,4 wk ahead inc case,point,
29784,12011,2020-07-12,2020-07-18,10826.78938831955,1 wk ahead inc case,point,
29785,12011,2020-07-12,2020-07-25,11680.246703220351,2 wk ahead inc case,point,
29786,12011,2020-07-12,2020-08-01,11947.958229306067,3 wk ahead inc case,point,
29787,12011,2020-07-12,2020-08-08,11820.49095733504,4 wk ahead inc case,point,
29788,12015,2020-07-12,2020-07-18,238.6314939226796,1 wk ahead inc case,point,
29789,12015,2020-07-12,2020-07-25,261.2698184726588,2 wk ahead inc case,point,
29790,12015,2020-07-12,2020-08-01,288.6772350892598,3 wk ahead inc case,point,
29791,12015,2020-07-12,2020-08-08,313.1278795072977,4 wk ahead inc case,point,
29792,12017,2020-07-12,2020-07-18,179.1686837348516,1 wk ahead inc case,point,
29793,12017,2020-07-12,2020-07-25,208.46276595050043,2 wk ahead inc case,point,
29794,12017,2020-07-12,2020-08-01,240.00076773172432,3 wk ahead inc case,point,
29795,12017,2020-07-12,2020-08-08,275.1826356438117,4 wk ahead inc case,point,
29796,12019,2020-07-12,2020-07-18,634.9888415757388,1 wk ahead inc case,point,
29797,12019,2020-07-12,2020-07-25,724.1963941655607,2 wk ahead inc case,point,
29798,12019,2020-07-12,2020-08-01,813.8942298532791,3 wk ahead inc case,point,
29799,12019,2020-07-12,2020-08-08,868.1365847687647,4 wk ahead inc case,point,
29800,12021,2020-07-12,2020-07-18,1431.2002646794085,1 wk ahead inc case,point,
29801,12021,2020-07-12,2020-07-25,1580.3407388439834,2 wk ahead inc case,point,
29802,12021,2020-07-12,2020-08-01,1756.2817254698462,3 wk ahead inc case,point,
29803,12021,2020-07-12,2020-08-08,1798.409971789632,4 wk ahead inc case,point,
29804,12023,2020-07-12,2020-07-18,117.91444737051182,1 wk ahead inc case,point,
29805,12023,2020-07-12,2020-07-25,139.9299763163442,2 wk ahead inc case,point,
29806,12023,2020-07-12,2020-08-01,152.06139861126218,3 wk ahead inc case,point,
29807,12023,2020-07-12,2020-08-08,169.7318840371662,4 wk ahead inc case,point,
29808,12031,2020-07-12,2020-07-18,4104.850594254453,1 wk ahead inc case,point,
29809,12031,2020-07-12,2020-07-25,4415.066669849695,2 wk ahead inc case,point,
29810,12031,2020-07-12,2020-08-01,4432.364715069225,3 wk ahead inc case,point,
29811,12031,2020-07-12,2020-08-08,4300.102353660343,4 wk ahead inc case,point,
29812,12033,2020-07-12,2020-07-18,1863.6287523703927,1 wk ahead inc case,point,
29813,12033,2020-07-12,2020-07-25,1849.4821879317278,2 wk ahead inc case,point,
29814,12033,2020-07-12,2020-08-01,2046.9407686128704,3 wk ahead inc case,point,
29815,12033,2020-07-12,2020-08-08,2115.933664948984,4 wk ahead inc case,point,
29816,12035,2020-07-12,2020-07-18,127.19143012850273,1 wk ahead inc case,point,
29817,12035,2020-07-12,2020-07-25,144.74503057673118,2 wk ahead inc case,point,
29818,12035,2020-07-12,2020-08-01,167.68993624384012,3 wk ahead inc case,point,
29819,12035,2020-07-12,2020-08-08,193.25026058291888,4 wk ahead inc case,point,
29820,12053,2020-07-12,2020-07-18,346.98213348665223,1 wk ahead inc case,point,
29821,12053,2020-07-12,2020-07-25,405.2968274665399,2 wk ahead inc case,point,
29822,12053,2020-07-12,2020-08-01,466.2285704286018,3 wk ahead inc case,point,
29823,12053,2020-07-12,2020-08-08,512.7754155371885,4 wk ahead inc case,point,
29824,12055,2020-07-12,2020-07-18,128.26509055568386,1 wk ahead inc case,point,
29825,12055,2020-07-12,2020-07-25,149.53267884072585,2 wk ahead inc case,point,
29826,12055,2020-07-12,2020-08-01,169.90823574185768,3 wk ahead inc case,point,
