,forecast_date,location,target,type,quantile,target_end_date,value
10024,2020-08-09,45,4 wk ahead inc death,point,,2020-09-05,744.0736
10025,2020-08-09,46,4 wk ahead inc death,point,,2020-09-05,31.3352
10026,2020-08-09,47,4 wk ahead inc death,point,,2020-09-05,276.1902
10027,2020-08-09,48,4 wk ahead inc death,point,,2020-09-05,3685.8692
10028,2020-08-09,49,4 wk ahead inc death,point,,2020-09-05,75.327
10029,2020-08-09,50,4 wk ahead inc death,point,,2020-09-05,1.3892
10030,2020-08-09,51,4 wk ahead inc death,point,,2020-09-05,99.8794
10031,2020-08-09,53,4 wk ahead inc death,point,,2020-09-05,100.9804
10032,2020-08-09,54,4 wk ahead inc death,point,,2020-09-05,23.8064
10033,2020-08-09,55,4 wk ahead inc death,point,,2020-09-05,57.2552
10034,2020-08-09,56,4 wk ahead inc death,point,,2020-09-05,5.9132
10035,2020-08-09,US,4 wk ahead inc death,point,,2020-09-05,13036.3944
11232,2020-08-09,01,4 wk ahead inc case,point,,2020-09-05,22686.2544
11233,2020-08-09,02,4 wk ahead inc case,point,,2020-09-05,420.7464
11234,2020-08-09,04,4 wk ahead inc case,point,,2020-09-05,15656.6418
11235,2020-08-09,05,4 wk ahead inc case,point,,2020-09-05,7594.2364
11236,2020-08-09,06,4 wk ahead inc case,point,,2020-09-05,193102.9326
11237,2020-08-09,08,4 wk ahead inc case,point,,2020-09-05,11499.3922
11238,2020-08-09,09,4 wk ahead inc case,point,,2020-09-05,1294.6012
11239,2020-08-09,10,4 wk ahead inc case,point,,2020-09-05,2145.8779999999997
11240,2020-08-09,11,4 wk ahead inc case,point,,2020-09-05,1714.1032
11241,2020-08-09,12,4 wk ahead inc case,point,,2020-09-05,99223.237
11242,2020-08-09,13,4 wk ahead inc case,point,,2020-09-05,64514.3368
11243,2020-08-09,15,4 wk ahead inc case,point,,2020-09-05,448.3114
11244,2020-08-09,16,4 wk ahead inc case,point,,2020-09-05,9812.7504
11245,2020-08-09,17,4 wk ahead inc case,point,,2020-09-05,87490.9496
11246,2020-08-09,18,4 wk ahead inc case,point,,2020-09-05,18165.2478
11247,2020-08-09,19,4 wk ahead inc case,point,,2020-09-05,20619.7626
11248,2020-08-09,20,4 wk ahead inc case,point,,2020-09-05,14534.5292
11249,2020-08-09,21,4 wk ahead inc case,point,,2020-09-05,35383.4346
11250,2020-08-09,22,4 wk ahead inc case,point,,2020-09-05,22364.8884
11251,2020-08-09,23,4 wk ahead inc case,point,,2020-09-05,143.7352
11252,2020-08-09,24,4 wk ahead inc case,point,,2020-09-05,26306.4712
11253,2020-08-09,25,4 wk ahead inc case,point,,2020-09-05,15721.0178
11254,2020-08-09,26,4 wk ahead inc case,point,,2020-09-05,22811.1216
11255,2020-08-09,27,4 wk ahead inc case,point,,2020-09-05,46897.8632
11256,2020-08-09,28,4 wk ahead inc case,point,,2020-09-05,20790.424
11257,2020-08-09,29,4 wk ahead inc case,point,,2020-09-05,15259.383999999998
11258,2020-08-09,30,4 wk ahead inc case,point,,2020-09-05,515.5228
11259,2020-08-09,31,4 wk ahead inc case,point,,2020-09-05,13358.6256
11260,2020-08-09,32,4 wk ahead inc case,point,,2020-09-05,9556.3448
11261,2020-08-09,33,4 wk ahead inc case,point,,2020-09-05,477.6518
11262,2020-08-09,34,4 wk ahead inc case,point,,2020-09-05,8802.9754
11263,2020-08-09,35,4 wk ahead inc case,point,,2020-09-05,4185.944
11264,2020-08-09,36,4 wk ahead inc case,point,,2020-09-05,16452.814
11265,2020-08-09,37,4 wk ahead inc case,point,,2020-09-05,24621.519
11266,2020-08-09,38,4 wk ahead inc case,point,,2020-09-05,3685.0764
11267,2020-08-09,39,4 wk ahead inc case,point,,2020-09-05,29321.8456
11268,2020-08-09,40,4 wk ahead inc case,point,,2020-09-05,10076.5572
11269,2020-08-09,41,4 wk ahead inc case,point,,2020-09-05,2658.0194
11270,2020-08-09,42,4 wk ahead inc case,point,,2020-09-05,18759.5928
11271,2020-08-09,44,4 wk ahead inc case,point,,2020-09-05,8875.8184
11272,2020-08-09,45,4 wk ahead inc case,point,,2020-09-05,11923.6418
11273,2020-08-09,46,4 wk ahead inc case,point,,2020-09-05,1261.5958
11274,2020-08-09,47,4 wk ahead inc case,point,,2020-09-05,38592.6192
11275,2020-08-09,48,4 wk ahead inc case,point,,2020-09-05,163462.6224
11276,2020-08-09,49,4 wk ahead inc case,point,,2020-09-05,4426.1888
11277,2020-08-09,50,4 wk ahead inc case,point,,2020-09-05,26.204
11278,2020-08-09,51,4 wk ahead inc case,point,,2020-09-05,33769.48
11279,2020-08-09,53,4 wk ahead inc case,point,,2020-09-05,8160.968000000003
11280,2020-08-09,54,4 wk ahead inc case,point,,2020-09-05,1543.8524
11281,2020-08-09,55,4 wk ahead inc case,point,,2020-09-05,23763.099
11282,2020-08-09,56,4 wk ahead inc case,point,,2020-09-05,384.7882
11283,2020-08-09,US,4 wk ahead inc case,point,,2020-09-05,1215265.6178
0,2020-08-10,01,1 wk ahead cum death,point,,2020-08-15,2010.5192
1,2020-08-10,02,1 wk ahead cum death,point,,2020-08-15,30.129
2,2020-08-10,04,1 wk ahead cum death,point,,2020-08-15,4910.8404
3,2020-08-10,05,1 wk ahead cum death,point,,2020-08-15,623.2902
4,2020-08-10,06,1 wk ahead cum death,point,,2020-08-15,11355.3218
5,2020-08-10,08,1 wk ahead cum death,point,,2020-08-15,1886.8996
6,2020-08-10,09,1 wk ahead cum death,point,,2020-08-15,4450.1618
7,2020-08-10,10,1 wk ahead cum death,point,,2020-08-15,602.1394
8,2020-08-10,11,1 wk ahead cum death,point,,2020-08-15,594.9276
9,2020-08-10,12,1 wk ahead cum death,point,,2020-08-15,9664.7076
10,2020-08-10,13,1 wk ahead cum death,point,,2020-08-15,4591.1426
11,2020-08-10,15,1 wk ahead cum death,point,,2020-08-15,34.6232
12,2020-08-10,16,1 wk ahead cum death,point,,2020-08-15,318.2894
13,2020-08-10,17,1 wk ahead cum death,point,,2020-08-15,7952.2592
14,2020-08-10,18,1 wk ahead cum death,point,,2020-08-15,3104.4038
15,2020-08-10,19,1 wk ahead cum death,point,,2020-08-15,983.6402
16,2020-08-10,20,1 wk ahead cum death,point,,2020-08-15,406.7958
17,2020-08-10,21,1 wk ahead cum death,point,,2020-08-15,819.335
18,2020-08-10,22,1 wk ahead cum death,point,,2020-08-15,4505.5158
19,2020-08-10,23,1 wk ahead cum death,point,,2020-08-15,128.869
20,2020-08-10,24,1 wk ahead cum death,point,,2020-08-15,3645.9172
21,2020-08-10,25,1 wk ahead cum death,point,,2020-08-15,8811.3414
22,2020-08-10,26,1 wk ahead cum death,point,,2020-08-15,6564.7048
23,2020-08-10,27,1 wk ahead cum death,point,,2020-08-15,1732.3918
24,2020-08-10,28,1 wk ahead cum death,point,,2020-08-15,2125.8942
25,2020-08-10,29,1 wk ahead cum death,point,,2020-08-15,1405.1770000000001
26,2020-08-10,30,1 wk ahead cum death,point,,2020-08-15,96.9208
27,2020-08-10,31,1 wk ahead cum death,point,,2020-08-15,364.9198
28,2020-08-10,32,1 wk ahead cum death,point,,2020-08-15,1101.526
29,2020-08-10,33,1 wk ahead cum death,point,,2020-08-15,426.537
30,2020-08-10,34,1 wk ahead cum death,point,,2020-08-15,15941.1662
31,2020-08-10,35,1 wk ahead cum death,point,,2020-08-15,725.5602
32,2020-08-10,36,1 wk ahead cum death,point,,2020-08-15,32828.72
33,2020-08-10,37,1 wk ahead cum death,point,,2020-08-15,2427.6736
34,2020-08-10,38,1 wk ahead cum death,point,,2020-08-15,120.27
35,2020-08-10,39,1 wk ahead cum death,point,,2020-08-15,3852.1890000000003
36,2020-08-10,40,1 wk ahead cum death,point,,2020-08-15,677.5056
37,2020-08-10,41,1 wk ahead cum death,point,,2020-08-15,394.8106
38,2020-08-10,42,1 wk ahead cum death,point,,2020-08-15,7403.6230000000005
39,2020-08-10,44,1 wk ahead cum death,point,,2020-08-15,1020.836
40,2020-08-10,45,1 wk ahead cum death,point,,2020-08-15,2432.7778
41,2020-08-10,46,1 wk ahead cum death,point,,2020-08-15,163.3702
42,2020-08-10,47,1 wk ahead cum death,point,,2020-08-15,1407.3026
43,2020-08-10,48,1 wk ahead cum death,point,,2020-08-15,11396.1232
44,2020-08-10,49,1 wk ahead cum death,point,,2020-08-15,382.8532
45,2020-08-10,50,1 wk ahead cum death,point,,2020-08-15,58.528
46,2020-08-10,51,1 wk ahead cum death,point,,2020-08-15,2419.198
47,2020-08-10,53,1 wk ahead cum death,point,,2020-08-15,1765.7160000000001
48,2020-08-10,54,1 wk ahead cum death,point,,2020-08-15,155.3246
49,2020-08-10,55,1 wk ahead cum death,point,,2020-08-15,1051.3594
50,2020-08-10,56,1 wk ahead cum death,point,,2020-08-15,30.5028
51,2020-08-10,US,1 wk ahead cum death,point,,2020-08-15,171904.5506
1248,2020-08-10,01,1 wk ahead inc death,point,,2020-08-15,255.5192
1249,2020-08-10,02,1 wk ahead inc death,point,,2020-08-15,4.129
1250,2020-08-10,04,1 wk ahead inc death,point,,2020-08-15,773.8404
1251,2020-08-10,05,1 wk ahead inc death,point,,2020-08-15,88.2902
1252,2020-08-10,06,1 wk ahead inc death,point,,2020-08-15,1048.3218
1253,2020-08-10,08,1 wk ahead inc death,point,,2020-08-15,29.8996
1254,2020-08-10,09,1 wk ahead inc death,point,,2020-08-15,9.1618
1255,2020-08-10,10,1 wk ahead inc death,point,,2020-08-15,12.1394
1256,2020-08-10,11,1 wk ahead inc death,point,,2020-08-15,4.9276
1257,2020-08-10,12,1 wk ahead inc death,point,,2020-08-15,1555.7076
1258,2020-08-10,13,1 wk ahead inc death,point,,2020-08-15,405.1426
1259,2020-08-10,15,1 wk ahead inc death,point,,2020-08-15,3.6232
1260,2020-08-10,16,1 wk ahead inc death,point,,2020-08-15,83.2894
1261,2020-08-10,17,1 wk ahead inc death,point,,2020-08-15,112.2592
1262,2020-08-10,18,1 wk ahead inc death,point,,2020-08-15,68.4038
1263,2020-08-10,19,1 wk ahead inc death,point,,2020-08-15,56.6402
1264,2020-08-10,20,1 wk ahead inc death,point,,2020-08-15,26.7958
1265,2020-08-10,21,1 wk ahead inc death,point,,2020-08-15,47.335
1266,2020-08-10,22,1 wk ahead inc death,point,,2020-08-15,298.5158
1267,2020-08-10,23,1 wk ahead inc death,point,,2020-08-15,3.8689999999999998
1268,2020-08-10,24,1 wk ahead inc death,point,,2020-08-15,68.9172
1269,2020-08-10,25,1 wk ahead inc death,point,,2020-08-15,90.3414
1270,2020-08-10,26,1 wk ahead inc death,point,,2020-08-15,45.7048
1271,2020-08-10,27,1 wk ahead inc death,point,,2020-08-15,43.3918
1272,2020-08-10,28,1 wk ahead inc death,point,,2020-08-15,251.8942
1273,2020-08-10,29,1 wk ahead inc death,point,,2020-08-15,78.17699999999998
1274,2020-08-10,30,1 wk ahead inc death,point,,2020-08-15,21.9208
1275,2020-08-10,31,1 wk ahead inc death,point,,2020-08-15,19.9198
1276,2020-08-10,32,1 wk ahead inc death,point,,2020-08-15,152.526
1277,2020-08-10,33,1 wk ahead inc death,point,,2020-08-15,7.537000000000001
1278,2020-08-10,34,1 wk ahead inc death,point,,2020-08-15,72.1662
1279,2020-08-10,35,1 wk ahead inc death,point,,2020-08-15,44.5602
1280,2020-08-10,36,1 wk ahead inc death,point,,2020-08-15,60.72
1281,2020-08-10,37,1 wk ahead inc death,point,,2020-08-15,243.6736
1282,2020-08-10,38,1 wk ahead inc death,point,,2020-08-15,8.27
1283,2020-08-10,39,1 wk ahead inc death,point,,2020-08-15,184.18900000000002
1284,2020-08-10,40,1 wk ahead inc death,point,,2020-08-15,74.5056
1285,2020-08-10,41,1 wk ahead inc death,point,,2020-08-15,39.8106
1286,2020-08-10,42,1 wk ahead inc death,point,,2020-08-15,93.62299999999999
1287,2020-08-10,44,1 wk ahead inc death,point,,2020-08-15,6.836
1288,2020-08-10,45,1 wk ahead inc death,point,,2020-08-15,425.7778
1289,2020-08-10,46,1 wk ahead inc death,point,,2020-08-15,17.3702
1290,2020-08-10,47,1 wk ahead inc death,point,,2020-08-15,192.3026
1291,2020-08-10,48,1 wk ahead inc death,point,,2020-08-15,2338.1232
1292,2020-08-10,49,1 wk ahead inc death,point,,2020-08-15,47.8532
1293,2020-08-10,50,1 wk ahead inc death,point,,2020-08-15,0.528
1294,2020-08-10,51,1 wk ahead inc death,point,,2020-08-15,97.19799999999992
1295,2020-08-10,53,1 wk ahead inc death,point,,2020-08-15,77.71600000000002
1296,2020-08-10,54,1 wk ahead inc death,point,,2020-08-15,24.3246
1297,2020-08-10,55,1 wk ahead inc death,point,,2020-08-15,55.3594
1298,2020-08-10,56,1 wk ahead inc death,point,,2020-08-15,2.5028
1299,2020-08-10,US,1 wk ahead inc death,point,,2020-08-15,9775.5506
2496,2020-08-10,01,1 wk ahead inc case,point,,2020-08-15,9786.9674
2497,2020-08-10,02,1 wk ahead inc case,point,,2020-08-15,600.7142
2498,2020-08-10,04,1 wk ahead inc case,point,,2020-08-15,7429.7276
2499,2020-08-10,05,1 wk ahead inc case,point,,2020-08-15,4187.913
2500,2020-08-10,06,1 wk ahead inc case,point,,2020-08-15,42011.7688
2501,2020-08-10,08,1 wk ahead inc case,point,,2020-08-15,3458.1918
2502,2020-08-10,09,1 wk ahead inc case,point,,2020-08-15,356.3824
2503,2020-08-10,10,1 wk ahead inc case,point,,2020-08-15,648.3136
2504,2020-08-10,11,1 wk ahead inc case,point,,2020-08-15,597.8218
2505,2020-08-10,12,1 wk ahead inc case,point,,2020-08-15,42858.9178
2506,2020-08-10,13,1 wk ahead inc case,point,,2020-08-15,21780.1362
2507,2020-08-10,15,1 wk ahead inc case,point,,2020-08-15,848.5804
2508,2020-08-10,16,1 wk ahead inc case,point,,2020-08-15,7187.24639999999
2509,2020-08-10,17,1 wk ahead inc case,point,,2020-08-15,11714.0346
2510,2020-08-10,18,1 wk ahead inc case,point,,2020-08-15,6387.1432
2511,2020-08-10,19,1 wk ahead inc case,point,,2020-08-15,3021.8726
2512,2020-08-10,20,1 wk ahead inc case,point,,2020-08-15,2630.2976
2513,2020-08-10,21,1 wk ahead inc case,point,,2020-08-15,8537.8756
2514,2020-08-10,22,1 wk ahead inc case,point,,2020-08-15,17071.1408
2515,2020-08-10,23,1 wk ahead inc case,point,,2020-08-15,113.1516
2516,2020-08-10,24,1 wk ahead inc case,point,,2020-08-15,6088.5274
2517,2020-08-10,25,1 wk ahead inc case,point,,2020-08-15,2622.073
2518,2020-08-10,26,1 wk ahead inc case,point,,2020-08-15,5662.235
2519,2020-08-10,27,1 wk ahead inc case,point,,2020-08-15,5440.0158
2520,2020-08-10,28,1 wk ahead inc case,point,,2020-08-15,6803.9032
2521,2020-08-10,29,1 wk ahead inc case,point,,2020-08-15,8432.3788
2522,2020-08-10,30,1 wk ahead inc case,point,,2020-08-15,754.9598
2523,2020-08-10,31,1 wk ahead inc case,point,,2020-08-15,1873.1170000000002
2524,2020-08-10,32,1 wk ahead inc case,point,,2020-08-15,5837.7152
2525,2020-08-10,33,1 wk ahead inc case,point,,2020-08-15,199.5102
2526,2020-08-10,34,1 wk ahead inc case,point,,2020-08-15,2311.7782
2527,2020-08-10,35,1 wk ahead inc case,point,,2020-08-15,1588.7242
2528,2020-08-10,36,1 wk ahead inc case,point,,2020-08-15,3874.801
2529,2020-08-10,37,1 wk ahead inc case,point,,2020-08-15,9685.3276
2530,2020-08-10,38,1 wk ahead inc case,point,,2020-08-15,1094.1712
2531,2020-08-10,39,1 wk ahead inc case,point,,2020-08-15,7556.3908
2532,2020-08-10,40,1 wk ahead inc case,point,,2020-08-15,4728.5658
2533,2020-08-10,41,1 wk ahead inc case,point,,2020-08-15,1751.9070000000006
2534,2020-08-10,42,1 wk ahead inc case,point,,2020-08-15,5169.395
2535,2020-08-10,44,1 wk ahead inc case,point,,2020-08-15,661.4648
2536,2020-08-10,45,1 wk ahead inc case,point,,2020-08-15,6920.8066
2537,2020-08-10,46,1 wk ahead inc case,point,,2020-08-15,595.7286
2538,2020-08-10,47,1 wk ahead inc case,point,,2020-08-15,13957.223
2539,2020-08-10,48,1 wk ahead inc case,point,,2020-08-15,40722.568999999996
2540,2020-08-10,49,1 wk ahead inc case,point,,2020-08-15,2519.0872
2541,2020-08-10,50,1 wk ahead inc case,point,,2020-08-15,33.2668
2542,2020-08-10,51,1 wk ahead inc case,point,,2020-08-15,7853.984
2543,2020-08-10,53,1 wk ahead inc case,point,,2020-08-15,4464.0428
2544,2020-08-10,54,1 wk ahead inc case,point,,2020-08-15,1041.6376
2545,2020-08-10,55,1 wk ahead inc case,point,,2020-08-15,6114.4496
2546,2020-08-10,56,1 wk ahead inc case,point,,2020-08-15,272.3838
2547,2020-08-10,US,1 wk ahead inc case,point,,2020-08-15,357860.3374
2912,2020-08-10,01,2 wk ahead cum death,point,,2020-08-22,2348.5986
2913,2020-08-10,02,2 wk ahead cum death,point,,2020-08-22,35.9602
2914,2020-08-10,04,2 wk ahead cum death,point,,2020-08-22,5950.8338
2915,2020-08-10,05,2 wk ahead cum death,point,,2020-08-22,730.1848
2916,2020-08-10,06,2 wk ahead cum death,point,,2020-08-22,12621.8972
2917,2020-08-10,08,2 wk ahead cum death,point,,2020-08-22,1917.7968
2918,2020-08-10,09,2 wk ahead cum death,point,,2020-08-22,4458.6586
2919,2020-08-10,10,2 wk ahead cum death,point,,2020-08-22,614.9276
2920,2020-08-10,11,2 wk ahead cum death,point,,2020-08-22,599.137
2921,2020-08-10,12,2 wk ahead cum death,point,,2020-08-22,11819.0398
2922,2020-08-10,13,2 wk ahead cum death,point,,2020-08-22,5116.1832
2923,2020-08-10,15,2 wk ahead cum death,point,,2020-08-22,39.7844
2924,2020-08-10,16,2 wk ahead cum death,point,,2020-08-22,484.8966
2925,2020-08-10,17,2 wk ahead cum death,point,,2020-08-22,8062.4278
2926,2020-08-10,18,2 wk ahead cum death,point,,2020-08-22,3171.9852
2927,2020-08-10,19,2 wk ahead cum death,point,,2020-08-22,1058.4902
2928,2020-08-10,20,2 wk ahead cum death,point,,2020-08-22,440.702
2929,2020-08-10,21,2 wk ahead cum death,point,,2020-08-22,875.454
2930,2020-08-10,22,2 wk ahead cum death,point,,2020-08-22,4824.3614
2931,2020-08-10,23,2 wk ahead cum death,point,,2020-08-22,133.4796
2932,2020-08-10,24,2 wk ahead cum death,point,,2020-08-22,3718.0988
2933,2020-08-10,25,2 wk ahead cum death,point,,2020-08-22,8894.6296
2934,2020-08-10,26,2 wk ahead cum death,point,,2020-08-22,6612.7194
2935,2020-08-10,27,2 wk ahead cum death,point,,2020-08-22,1772.8978
2936,2020-08-10,28,2 wk ahead cum death,point,,2020-08-22,2452.8944
2937,2020-08-10,29,2 wk ahead cum death,point,,2020-08-22,1495.6056
2938,2020-08-10,30,2 wk ahead cum death,point,,2020-08-22,131.6002
2939,2020-08-10,31,2 wk ahead cum death,point,,2020-08-22,389.1214
2940,2020-08-10,32,2 wk ahead cum death,point,,2020-08-22,1310.786
2941,2020-08-10,33,2 wk ahead cum death,point,,2020-08-22,434.405
2942,2020-08-10,34,2 wk ahead cum death,point,,2020-08-22,16002.8078
2943,2020-08-10,35,2 wk ahead cum death,point,,2020-08-22,778.8354
2944,2020-08-10,36,2 wk ahead cum death,point,,2020-08-22,32880.0332
2945,2020-08-10,37,2 wk ahead cum death,point,,2020-08-22,2750.7436
2946,2020-08-10,38,2 wk ahead cum death,point,,2020-08-22,131.3342
2947,2020-08-10,39,2 wk ahead cum death,point,,2020-08-22,4081.5498
2948,2020-08-10,40,2 wk ahead cum death,point,,2020-08-22,781.22
2949,2020-08-10,41,2 wk ahead cum death,point,,2020-08-22,444.76199999999994
2950,2020-08-10,42,2 wk ahead cum death,point,,2020-08-22,7501.3854
2951,2020-08-10,44,2 wk ahead cum death,point,,2020-08-22,1027.4368
2952,2020-08-10,45,2 wk ahead cum death,point,,2020-08-22,3025.3586
2953,2020-08-10,46,2 wk ahead cum death,point,,2020-08-22,188.1078
2954,2020-08-10,47,2 wk ahead cum death,point,,2020-08-22,1651.0626
2955,2020-08-10,48,2 wk ahead cum death,point,,2020-08-22,14957.8556
2956,2020-08-10,49,2 wk ahead cum death,point,,2020-08-22,443.5214
2957,2020-08-10,50,2 wk ahead cum death,point,,2020-08-22,59.1398
2958,2020-08-10,51,2 wk ahead cum death,point,,2020-08-22,2528.5974
2959,2020-08-10,53,2 wk ahead cum death,point,,2020-08-22,1855.261
2960,2020-08-10,54,2 wk ahead cum death,point,,2020-08-22,183.0304
2961,2020-08-10,55,2 wk ahead cum death,point,,2020-08-22,1116.0642
2962,2020-08-10,56,2 wk ahead cum death,point,,2020-08-22,33.7252
2963,2020-08-10,US,2 wk ahead cum death,point,,2020-08-22,184939.3892
4160,2020-08-10,01,2 wk ahead inc death,point,,2020-08-22,351.0794
4161,2020-08-10,02,2 wk ahead inc death,point,,2020-08-22,5.8312
4162,2020-08-10,04,2 wk ahead inc death,point,,2020-08-22,1052.9934
4163,2020-08-10,05,2 wk ahead inc death,point,,2020-08-22,115.8946
4164,2020-08-10,06,2 wk ahead inc death,point,,2020-08-22,1336.5754
4165,2020-08-10,08,2 wk ahead inc death,point,,2020-08-22,31.8972
4166,2020-08-10,09,2 wk ahead inc death,point,,2020-08-22,8.4968
4167,2020-08-10,10,2 wk ahead inc death,point,,2020-08-22,13.7882
4168,2020-08-10,11,2 wk ahead inc death,point,,2020-08-22,5.2094
4169,2020-08-10,12,2 wk ahead inc death,point,,2020-08-22,2231.3322
4170,2020-08-10,13,2 wk ahead inc death,point,,2020-08-22,538.0406
4171,2020-08-10,15,2 wk ahead inc death,point,,2020-08-22,5.1612
4172,2020-08-10,16,2 wk ahead inc death,point,,2020-08-22,168.6072
4173,2020-08-10,17,2 wk ahead inc death,point,,2020-08-22,115.1686
4174,2020-08-10,18,2 wk ahead inc death,point,,2020-08-22,72.5814
4175,2020-08-10,19,2 wk ahead inc death,point,,2020-08-22,78.85
4176,2020-08-10,20,2 wk ahead inc death,point,,2020-08-22,33.9062
4177,2020-08-10,21,2 wk ahead inc death,point,,2020-08-22,57.119
4178,2020-08-10,22,2 wk ahead inc death,point,,2020-08-22,374.8456
4179,2020-08-10,23,2 wk ahead inc death,point,,2020-08-22,4.6106
4180,2020-08-10,24,2 wk ahead inc death,point,,2020-08-22,80.1816
4181,2020-08-10,25,2 wk ahead inc death,point,,2020-08-22,97.2882
4182,2020-08-10,26,2 wk ahead inc death,point,,2020-08-22,48.0146
4183,2020-08-10,27,2 wk ahead inc death,point,,2020-08-22,49.506
4184,2020-08-10,28,2 wk ahead inc death,point,,2020-08-22,349.0002
4185,2020-08-10,29,2 wk ahead inc death,point,,2020-08-22,97.4286
4186,2020-08-10,30,2 wk ahead inc death,point,,2020-08-22,34.6794
4187,2020-08-10,31,2 wk ahead inc death,point,,2020-08-22,24.2016
4188,2020-08-10,32,2 wk ahead inc death,point,,2020-08-22,217.26
4189,2020-08-10,33,2 wk ahead inc death,point,,2020-08-22,7.8679999999999986
4190,2020-08-10,34,2 wk ahead inc death,point,,2020-08-22,66.6416
4191,2020-08-10,35,2 wk ahead inc death,point,,2020-08-22,57.2752
4192,2020-08-10,36,2 wk ahead inc death,point,,2020-08-22,57.3132
4193,2020-08-10,37,2 wk ahead inc death,point,,2020-08-22,331.07
4194,2020-08-10,38,2 wk ahead inc death,point,,2020-08-22,11.0642
4195,2020-08-10,39,2 wk ahead inc death,point,,2020-08-22,230.3608
4196,2020-08-10,40,2 wk ahead inc death,point,,2020-08-22,103.7144
4197,2020-08-10,41,2 wk ahead inc death,point,,2020-08-22,50.9514
4198,2020-08-10,42,2 wk ahead inc death,point,,2020-08-22,98.7624
4199,2020-08-10,44,2 wk ahead inc death,point,,2020-08-22,6.6008
4200,2020-08-10,45,2 wk ahead inc death,point,,2020-08-22,616.5808
4201,2020-08-10,46,2 wk ahead inc death,point,,2020-08-22,24.7376
4202,2020-08-10,47,2 wk ahead inc death,point,,2020-08-22,251.76
4203,2020-08-10,48,2 wk ahead inc death,point,,2020-08-22,3660.7324
4204,2020-08-10,49,2 wk ahead inc death,point,,2020-08-22,61.6682
4205,2020-08-10,50,2 wk ahead inc death,point,,2020-08-22,0.6118
4206,2020-08-10,51,2 wk ahead inc death,point,,2020-08-22,113.3994
4207,2020-08-10,53,2 wk ahead inc death,point,,2020-08-22,89.545
4208,2020-08-10,54,2 wk ahead inc death,point,,2020-08-22,35.7058
4209,2020-08-10,55,2 wk ahead inc death,point,,2020-08-22,66.7048
4210,2020-08-10,56,2 wk ahead inc death,point,,2020-08-22,3.2224
4211,2020-08-10,US,2 wk ahead inc death,point,,2020-08-22,13545.8386
5408,2020-08-10,01,2 wk ahead inc case,point,,2020-08-22,9935.2728
5409,2020-08-10,02,2 wk ahead inc case,point,,2020-08-22,617.3366
5410,2020-08-10,04,2 wk ahead inc case,point,,2020-08-22,6073.1972
5411,2020-08-10,05,2 wk ahead inc case,point,,2020-08-22,4121.7624
5412,2020-08-10,06,2 wk ahead inc case,point,,2020-08-22,40215.6026
5413,2020-08-10,08,2 wk ahead inc case,point,,2020-08-22,3888.8776
5414,2020-08-10,09,2 wk ahead inc case,point,,2020-08-22,389.0528
5415,2020-08-10,10,2 wk ahead inc case,point,,2020-08-22,729.4344
5416,2020-08-10,11,2 wk ahead inc case,point,,2020-08-22,740.449
5417,2020-08-10,12,2 wk ahead inc case,point,,2020-08-22,36835.9628
5418,2020-08-10,13,2 wk ahead inc case,point,,2020-08-22,21135.812
5419,2020-08-10,15,2 wk ahead inc case,point,,2020-08-22,928.3044
5420,2020-08-10,16,2 wk ahead inc case,point,,2020-08-22,6821.685
5421,2020-08-10,17,2 wk ahead inc case,point,,2020-08-22,14390.0816
5422,2020-08-10,18,2 wk ahead inc case,point,,2020-08-22,7253.1288
5423,2020-08-10,19,2 wk ahead inc case,point,,2020-08-22,3276.4228
5424,2020-08-10,20,2 wk ahead inc case,point,,2020-08-22,2733.0536
5425,2020-08-10,21,2 wk ahead inc case,point,,2020-08-22,9615.3286
5426,2020-08-10,22,2 wk ahead inc case,point,,2020-08-22,16423.7512
5427,2020-08-10,23,2 wk ahead inc case,point,,2020-08-22,124.2266
5428,2020-08-10,24,2 wk ahead inc case,point,,2020-08-22,7252.6398
5429,2020-08-10,25,2 wk ahead inc case,point,,2020-08-22,3147.7692
5430,2020-08-10,26,2 wk ahead inc case,point,,2020-08-22,6272.2366
5431,2020-08-10,27,2 wk ahead inc case,point,,2020-08-22,6820.4696
5432,2020-08-10,28,2 wk ahead inc case,point,,2020-08-22,7192.1766
5433,2020-08-10,29,2 wk ahead inc case,point,,2020-08-22,9003.4612
5434,2020-08-10,30,2 wk ahead inc case,point,,2020-08-22,701.1118
5435,2020-08-10,31,2 wk ahead inc case,point,,2020-08-22,2316.677
5436,2020-08-10,32,2 wk ahead inc case,point,,2020-08-22,5604.3312
5437,2020-08-10,33,2 wk ahead inc case,point,,2020-08-22,241.9548
5438,2020-08-10,34,2 wk ahead inc case,point,,2020-08-22,2588.502
5439,2020-08-10,35,2 wk ahead inc case,point,,2020-08-22,1672.3020000000001
5440,2020-08-10,36,2 wk ahead inc case,point,,2020-08-22,4079.2818
5441,2020-08-10,37,2 wk ahead inc case,point,,2020-08-22,9572.3646
5442,2020-08-10,38,2 wk ahead inc case,point,,2020-08-22,1424.7120000000002
5443,2020-08-10,39,2 wk ahead inc case,point,,2020-08-22,7687.7688
5444,2020-08-10,40,2 wk ahead inc case,point,,2020-08-22,4515.9964
5445,2020-08-10,41,2 wk ahead inc case,point,,2020-08-22,1671.8582
5446,2020-08-10,42,2 wk ahead inc case,point,,2020-08-22,5408.387
