,location,target,type,quantile,forecast_date,target_end_date,value
16044,22089,1 wk ahead inc case,point,,2020-08-09,2020-08-15,109.0
16045,22089,2 wk ahead inc case,point,,2020-08-09,2020-08-22,82.0
16046,22089,3 wk ahead inc case,point,,2020-08-09,2020-08-29,66.0
16050,22091,1 wk ahead inc case,point,,2020-08-09,2020-08-15,18.0
16051,22091,2 wk ahead inc case,point,,2020-08-09,2020-08-22,14.0
16052,22091,3 wk ahead inc case,point,,2020-08-09,2020-08-29,13.0
16056,22093,1 wk ahead inc case,point,,2020-08-09,2020-08-15,68.0
16057,22093,2 wk ahead inc case,point,,2020-08-09,2020-08-22,40.0
16058,22093,3 wk ahead inc case,point,,2020-08-09,2020-08-29,32.0
16062,22095,1 wk ahead inc case,point,,2020-08-09,2020-08-15,83.0
16063,22095,2 wk ahead inc case,point,,2020-08-09,2020-08-22,77.0
16064,22095,3 wk ahead inc case,point,,2020-08-09,2020-08-29,63.0
16068,22097,1 wk ahead inc case,point,,2020-08-09,2020-08-15,461.0
16069,22097,2 wk ahead inc case,point,,2020-08-09,2020-08-22,198.0
16070,22097,3 wk ahead inc case,point,,2020-08-09,2020-08-29,135.0
16074,22099,1 wk ahead inc case,point,,2020-08-09,2020-08-15,196.0
16075,22099,2 wk ahead inc case,point,,2020-08-09,2020-08-22,96.0
16076,22099,3 wk ahead inc case,point,,2020-08-09,2020-08-29,75.0
16080,22101,1 wk ahead inc case,point,,2020-08-09,2020-08-15,153.0
16081,22101,2 wk ahead inc case,point,,2020-08-09,2020-08-22,91.0
16082,22101,3 wk ahead inc case,point,,2020-08-09,2020-08-29,72.0
16086,22103,1 wk ahead inc case,point,,2020-08-09,2020-08-15,440.0
16087,22103,2 wk ahead inc case,point,,2020-08-09,2020-08-22,295.0
16088,22103,3 wk ahead inc case,point,,2020-08-09,2020-08-29,234.0
16092,22105,1 wk ahead inc case,point,,2020-08-09,2020-08-15,317.0
16093,22105,2 wk ahead inc case,point,,2020-08-09,2020-08-22,206.0
16094,22105,3 wk ahead inc case,point,,2020-08-09,2020-08-29,161.0
16098,22109,1 wk ahead inc case,point,,2020-08-09,2020-08-15,241.0
16099,22109,2 wk ahead inc case,point,,2020-08-09,2020-08-22,176.0
16100,22109,3 wk ahead inc case,point,,2020-08-09,2020-08-29,138.0
16104,22113,1 wk ahead inc case,point,,2020-08-09,2020-08-15,192.0
16105,22113,2 wk ahead inc case,point,,2020-08-09,2020-08-22,98.0
16106,22113,3 wk ahead inc case,point,,2020-08-09,2020-08-29,74.0
16110,22115,1 wk ahead inc case,point,,2020-08-09,2020-08-15,66.0
16111,22115,2 wk ahead inc case,point,,2020-08-09,2020-08-22,45.0
16112,22115,3 wk ahead inc case,point,,2020-08-09,2020-08-29,35.0
16116,22117,1 wk ahead inc case,point,,2020-08-09,2020-08-15,76.0
16117,22117,2 wk ahead inc case,point,,2020-08-09,2020-08-22,69.0
16118,22117,3 wk ahead inc case,point,,2020-08-09,2020-08-29,56.0
16122,22119,1 wk ahead inc case,point,,2020-08-09,2020-08-15,73.0
16123,22119,2 wk ahead inc case,point,,2020-08-09,2020-08-22,50.0
16124,22119,3 wk ahead inc case,point,,2020-08-09,2020-08-29,39.0
16128,22121,1 wk ahead inc case,point,,2020-08-09,2020-08-15,61.0
16129,22121,2 wk ahead inc case,point,,2020-08-09,2020-08-22,40.0
16130,22121,3 wk ahead inc case,point,,2020-08-09,2020-08-29,32.0
16134,22123,1 wk ahead inc case,point,,2020-08-09,2020-08-15,33.0
16135,22123,2 wk ahead inc case,point,,2020-08-09,2020-08-22,18.0
16136,22123,3 wk ahead inc case,point,,2020-08-09,2020-08-29,14.0
16140,22125,1 wk ahead inc case,point,,2020-08-09,2020-08-15,21.0
16141,22125,2 wk ahead inc case,point,,2020-08-09,2020-08-22,20.0
16142,22125,3 wk ahead inc case,point,,2020-08-09,2020-08-29,15.0
16146,22127,1 wk ahead inc case,point,,2020-08-09,2020-08-15,28.0
16147,22127,2 wk ahead inc case,point,,2020-08-09,2020-08-22,23.0
16148,22127,3 wk ahead inc case,point,,2020-08-09,2020-08-29,19.0
16152,23005,1 wk ahead inc case,point,,2020-08-09,2020-08-15,37.0
16153,23005,2 wk ahead inc case,point,,2020-08-09,2020-08-22,34.0
16154,23005,3 wk ahead inc case,point,,2020-08-09,2020-08-29,26.0
16158,23007,1 wk ahead inc case,point,,2020-08-09,2020-08-15,0.0
16159,23007,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16160,23007,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16164,23009,1 wk ahead inc case,point,,2020-08-09,2020-08-15,0.0
16165,23009,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16166,23009,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16170,23013,1 wk ahead inc case,point,,2020-08-09,2020-08-15,0.0
16171,23013,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16172,23013,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16176,23021,1 wk ahead inc case,point,,2020-08-09,2020-08-15,1.0
16177,23021,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16178,23021,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16182,23025,1 wk ahead inc case,point,,2020-08-09,2020-08-15,0.0
16183,23025,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16184,23025,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16188,23027,1 wk ahead inc case,point,,2020-08-09,2020-08-15,0.0
16189,23027,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16190,23027,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16194,23029,1 wk ahead inc case,point,,2020-08-09,2020-08-15,5.0
16195,23029,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16196,23029,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16200,23031,1 wk ahead inc case,point,,2020-08-09,2020-08-15,17.0
16201,23031,2 wk ahead inc case,point,,2020-08-09,2020-08-22,13.0
16202,23031,3 wk ahead inc case,point,,2020-08-09,2020-08-29,7.0
16206,24001,1 wk ahead inc case,point,,2020-08-09,2020-08-15,22.0
16207,24001,2 wk ahead inc case,point,,2020-08-09,2020-08-22,16.0
16208,24001,3 wk ahead inc case,point,,2020-08-09,2020-08-29,14.0
16212,24003,1 wk ahead inc case,point,,2020-08-09,2020-08-15,471.0
16213,24003,2 wk ahead inc case,point,,2020-08-09,2020-08-22,428.0
16214,24003,3 wk ahead inc case,point,,2020-08-09,2020-08-29,425.0
16218,24005,1 wk ahead inc case,point,,2020-08-09,2020-08-15,1066.0
16219,24005,2 wk ahead inc case,point,,2020-08-09,2020-08-22,796.0
16220,24005,3 wk ahead inc case,point,,2020-08-09,2020-08-29,771.0
16224,24009,1 wk ahead inc case,point,,2020-08-09,2020-08-15,74.0
16225,24009,2 wk ahead inc case,point,,2020-08-09,2020-08-22,45.0
16226,24009,3 wk ahead inc case,point,,2020-08-09,2020-08-29,42.0
16230,24011,1 wk ahead inc case,point,,2020-08-09,2020-08-15,21.0
16231,24011,2 wk ahead inc case,point,,2020-08-09,2020-08-22,25.0
16232,24011,3 wk ahead inc case,point,,2020-08-09,2020-08-29,28.0
16236,24013,1 wk ahead inc case,point,,2020-08-09,2020-08-15,79.0
16237,24013,2 wk ahead inc case,point,,2020-08-09,2020-08-22,87.0
16238,24013,3 wk ahead inc case,point,,2020-08-09,2020-08-29,89.0
16242,24015,1 wk ahead inc case,point,,2020-08-09,2020-08-15,59.0
16243,24015,2 wk ahead inc case,point,,2020-08-09,2020-08-22,44.0
16244,24015,3 wk ahead inc case,point,,2020-08-09,2020-08-29,42.0
16248,24017,1 wk ahead inc case,point,,2020-08-09,2020-08-15,147.0
16249,24017,2 wk ahead inc case,point,,2020-08-09,2020-08-22,120.0
16250,24017,3 wk ahead inc case,point,,2020-08-09,2020-08-29,118.0
16254,24019,1 wk ahead inc case,point,,2020-08-09,2020-08-15,25.0
16255,24019,2 wk ahead inc case,point,,2020-08-09,2020-08-22,22.0
16256,24019,3 wk ahead inc case,point,,2020-08-09,2020-08-29,21.0
16260,24021,1 wk ahead inc case,point,,2020-08-09,2020-08-15,107.0
16261,24021,2 wk ahead inc case,point,,2020-08-09,2020-08-22,163.0
16262,24021,3 wk ahead inc case,point,,2020-08-09,2020-08-29,172.0
16266,24025,1 wk ahead inc case,point,,2020-08-09,2020-08-15,147.0
16267,24025,2 wk ahead inc case,point,,2020-08-09,2020-08-22,113.0
16268,24025,3 wk ahead inc case,point,,2020-08-09,2020-08-29,112.0
16272,24027,1 wk ahead inc case,point,,2020-08-09,2020-08-15,246.0
16273,24027,2 wk ahead inc case,point,,2020-08-09,2020-08-22,222.0
16274,24027,3 wk ahead inc case,point,,2020-08-09,2020-08-29,221.0
16278,24031,1 wk ahead inc case,point,,2020-08-09,2020-08-15,845.0
16279,24031,2 wk ahead inc case,point,,2020-08-09,2020-08-22,1005.0
16280,24031,3 wk ahead inc case,point,,2020-08-09,2020-08-29,1040.0
16284,24033,1 wk ahead inc case,point,,2020-08-09,2020-08-15,1194.0
16285,24033,2 wk ahead inc case,point,,2020-08-09,2020-08-22,1325.0
16286,24033,3 wk ahead inc case,point,,2020-08-09,2020-08-29,1351.0
16290,24035,1 wk ahead inc case,point,,2020-08-09,2020-08-15,39.0
16291,24035,2 wk ahead inc case,point,,2020-08-09,2020-08-22,28.0
16292,24035,3 wk ahead inc case,point,,2020-08-09,2020-08-29,28.0
16296,24037,1 wk ahead inc case,point,,2020-08-09,2020-08-15,66.0
16297,24037,2 wk ahead inc case,point,,2020-08-09,2020-08-22,56.0
16298,24037,3 wk ahead inc case,point,,2020-08-09,2020-08-29,56.0
16302,24039,1 wk ahead inc case,point,,2020-08-09,2020-08-15,15.0
16303,24039,2 wk ahead inc case,point,,2020-08-09,2020-08-22,8.0
16304,24039,3 wk ahead inc case,point,,2020-08-09,2020-08-29,7.0
16308,24041,1 wk ahead inc case,point,,2020-08-09,2020-08-15,39.0
16309,24041,2 wk ahead inc case,point,,2020-08-09,2020-08-22,24.0
16310,24041,3 wk ahead inc case,point,,2020-08-09,2020-08-29,21.0
16314,24043,1 wk ahead inc case,point,,2020-08-09,2020-08-15,45.0
16315,24043,2 wk ahead inc case,point,,2020-08-09,2020-08-22,55.0
16316,24043,3 wk ahead inc case,point,,2020-08-09,2020-08-29,56.0
16320,24045,1 wk ahead inc case,point,,2020-08-09,2020-08-15,62.0
16321,24045,2 wk ahead inc case,point,,2020-08-09,2020-08-22,73.0
16322,24045,3 wk ahead inc case,point,,2020-08-09,2020-08-29,77.0
16326,24047,1 wk ahead inc case,point,,2020-08-09,2020-08-15,98.0
16327,24047,2 wk ahead inc case,point,,2020-08-09,2020-08-22,50.0
16328,24047,3 wk ahead inc case,point,,2020-08-09,2020-08-29,42.0
16332,24510,1 wk ahead inc case,point,,2020-08-09,2020-08-15,1000.0
16333,24510,2 wk ahead inc case,point,,2020-08-09,2020-08-22,756.0
16334,24510,3 wk ahead inc case,point,,2020-08-09,2020-08-29,732.0
16338,25001,1 wk ahead inc case,point,,2020-08-09,2020-08-15,49.0
16339,25001,2 wk ahead inc case,point,,2020-08-09,2020-08-22,57.0
16340,25001,3 wk ahead inc case,point,,2020-08-09,2020-08-29,66.0
16344,25003,1 wk ahead inc case,point,,2020-08-09,2020-08-15,15.0
16345,25003,2 wk ahead inc case,point,,2020-08-09,2020-08-22,21.0
16346,25003,3 wk ahead inc case,point,,2020-08-09,2020-08-29,24.0
16350,25005,1 wk ahead inc case,point,,2020-08-09,2020-08-15,266.0
16351,25005,2 wk ahead inc case,point,,2020-08-09,2020-08-22,293.0
16352,25005,3 wk ahead inc case,point,,2020-08-09,2020-08-29,340.0
16356,25009,1 wk ahead inc case,point,,2020-08-09,2020-08-15,543.0
16357,25009,2 wk ahead inc case,point,,2020-08-09,2020-08-22,567.0
16358,25009,3 wk ahead inc case,point,,2020-08-09,2020-08-29,651.0
16362,25011,1 wk ahead inc case,point,,2020-08-09,2020-08-15,10.0
16363,25011,2 wk ahead inc case,point,,2020-08-09,2020-08-22,14.0
16364,25011,3 wk ahead inc case,point,,2020-08-09,2020-08-29,14.0
16368,25013,1 wk ahead inc case,point,,2020-08-09,2020-08-15,177.0
16369,25013,2 wk ahead inc case,point,,2020-08-09,2020-08-22,232.0
16370,25013,3 wk ahead inc case,point,,2020-08-09,2020-08-29,276.0
16374,25015,1 wk ahead inc case,point,,2020-08-09,2020-08-15,43.0
16375,25015,2 wk ahead inc case,point,,2020-08-09,2020-08-22,40.0
16376,25015,3 wk ahead inc case,point,,2020-08-09,2020-08-29,43.0
16380,25017,1 wk ahead inc case,point,,2020-08-09,2020-08-15,674.0
16381,25017,2 wk ahead inc case,point,,2020-08-09,2020-08-22,816.0
16382,25017,3 wk ahead inc case,point,,2020-08-09,2020-08-29,958.0
16386,25021,1 wk ahead inc case,point,,2020-08-09,2020-08-15,322.0
16387,25021,2 wk ahead inc case,point,,2020-08-09,2020-08-22,341.0
16388,25021,3 wk ahead inc case,point,,2020-08-09,2020-08-29,390.0
16392,25023,1 wk ahead inc case,point,,2020-08-09,2020-08-15,187.0
16393,25023,2 wk ahead inc case,point,,2020-08-09,2020-08-22,278.0
16394,25023,3 wk ahead inc case,point,,2020-08-09,2020-08-29,333.0
16398,25025,1 wk ahead inc case,point,,2020-08-09,2020-08-15,621.0
16399,25025,2 wk ahead inc case,point,,2020-08-09,2020-08-22,687.0
16400,25025,3 wk ahead inc case,point,,2020-08-09,2020-08-29,795.0
16404,25027,1 wk ahead inc case,point,,2020-08-09,2020-08-15,287.0
16405,25027,2 wk ahead inc case,point,,2020-08-09,2020-08-22,412.0
16406,25027,3 wk ahead inc case,point,,2020-08-09,2020-08-29,492.0
16410,26001,1 wk ahead inc case,point,,2020-08-09,2020-08-15,1.0
16411,26001,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16412,26001,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16416,26003,1 wk ahead inc case,point,,2020-08-09,2020-08-15,0.0
16417,26003,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16418,26003,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16422,26005,1 wk ahead inc case,point,,2020-08-09,2020-08-15,27.0
16423,26005,2 wk ahead inc case,point,,2020-08-09,2020-08-22,28.0
16424,26005,3 wk ahead inc case,point,,2020-08-09,2020-08-29,28.0
16428,26011,1 wk ahead inc case,point,,2020-08-09,2020-08-15,1.0
16429,26011,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16430,26011,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16434,26013,1 wk ahead inc case,point,,2020-08-09,2020-08-15,0.0
16435,26013,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16436,26013,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16440,26015,1 wk ahead inc case,point,,2020-08-09,2020-08-15,13.0
16441,26015,2 wk ahead inc case,point,,2020-08-09,2020-08-22,12.0
16442,26015,3 wk ahead inc case,point,,2020-08-09,2020-08-29,7.0
16446,26017,1 wk ahead inc case,point,,2020-08-09,2020-08-15,78.0
16447,26017,2 wk ahead inc case,point,,2020-08-09,2020-08-22,47.0
16448,26017,3 wk ahead inc case,point,,2020-08-09,2020-08-29,35.0
16452,26019,1 wk ahead inc case,point,,2020-08-09,2020-08-15,0.0
16453,26019,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16454,26019,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16458,26021,1 wk ahead inc case,point,,2020-08-09,2020-08-15,80.0
16459,26021,2 wk ahead inc case,point,,2020-08-09,2020-08-22,80.0
16460,26021,3 wk ahead inc case,point,,2020-08-09,2020-08-29,77.0
16464,26023,1 wk ahead inc case,point,,2020-08-09,2020-08-15,37.0
16465,26023,2 wk ahead inc case,point,,2020-08-09,2020-08-22,24.0
16466,26023,3 wk ahead inc case,point,,2020-08-09,2020-08-29,21.0
16470,26025,1 wk ahead inc case,point,,2020-08-09,2020-08-15,44.0
16471,26025,2 wk ahead inc case,point,,2020-08-09,2020-08-22,49.0
16472,26025,3 wk ahead inc case,point,,2020-08-09,2020-08-29,43.0
16476,26027,1 wk ahead inc case,point,,2020-08-09,2020-08-15,30.0
16477,26027,2 wk ahead inc case,point,,2020-08-09,2020-08-22,22.0
16478,26027,3 wk ahead inc case,point,,2020-08-09,2020-08-29,21.0
16482,26035,1 wk ahead inc case,point,,2020-08-09,2020-08-15,10.0
16483,26035,2 wk ahead inc case,point,,2020-08-09,2020-08-22,7.0
16484,26035,3 wk ahead inc case,point,,2020-08-09,2020-08-29,7.0
16488,26037,1 wk ahead inc case,point,,2020-08-09,2020-08-15,15.0
16489,26037,2 wk ahead inc case,point,,2020-08-09,2020-08-22,21.0
16490,26037,3 wk ahead inc case,point,,2020-08-09,2020-08-29,21.0
16494,26039,1 wk ahead inc case,point,,2020-08-09,2020-08-15,9.0
16495,26039,2 wk ahead inc case,point,,2020-08-09,2020-08-22,7.0
16496,26039,3 wk ahead inc case,point,,2020-08-09,2020-08-29,7.0
16500,26041,1 wk ahead inc case,point,,2020-08-09,2020-08-15,15.0
16501,26041,2 wk ahead inc case,point,,2020-08-09,2020-08-22,7.0
16502,26041,3 wk ahead inc case,point,,2020-08-09,2020-08-29,7.0
16506,26045,1 wk ahead inc case,point,,2020-08-09,2020-08-15,12.0
16507,26045,2 wk ahead inc case,point,,2020-08-09,2020-08-22,25.0
16508,26045,3 wk ahead inc case,point,,2020-08-09,2020-08-29,25.0
16512,26047,1 wk ahead inc case,point,,2020-08-09,2020-08-15,6.0
16513,26047,2 wk ahead inc case,point,,2020-08-09,2020-08-22,7.0
16514,26047,3 wk ahead inc case,point,,2020-08-09,2020-08-29,5.0
16518,26049,1 wk ahead inc case,point,,2020-08-09,2020-08-15,163.0
16519,26049,2 wk ahead inc case,point,,2020-08-09,2020-08-22,205.0
16520,26049,3 wk ahead inc case,point,,2020-08-09,2020-08-29,200.0
16524,26053,1 wk ahead inc case,point,,2020-08-09,2020-08-15,21.0
16525,26053,2 wk ahead inc case,point,,2020-08-09,2020-08-22,10.0
16526,26053,3 wk ahead inc case,point,,2020-08-09,2020-08-29,7.0
16530,26057,1 wk ahead inc case,point,,2020-08-09,2020-08-15,13.0
16531,26057,2 wk ahead inc case,point,,2020-08-09,2020-08-22,8.0
16532,26057,3 wk ahead inc case,point,,2020-08-09,2020-08-29,7.0
16536,26059,1 wk ahead inc case,point,,2020-08-09,2020-08-15,19.0
16537,26059,2 wk ahead inc case,point,,2020-08-09,2020-08-22,14.0
16538,26059,3 wk ahead inc case,point,,2020-08-09,2020-08-29,14.0
16542,26063,1 wk ahead inc case,point,,2020-08-09,2020-08-15,12.0
16543,26063,2 wk ahead inc case,point,,2020-08-09,2020-08-22,8.0
16544,26063,3 wk ahead inc case,point,,2020-08-09,2020-08-29,7.0
16548,26065,1 wk ahead inc case,point,,2020-08-09,2020-08-15,73.0
16549,26065,2 wk ahead inc case,point,,2020-08-09,2020-08-22,87.0
16550,26065,3 wk ahead inc case,point,,2020-08-09,2020-08-29,84.0
16554,26067,1 wk ahead inc case,point,,2020-08-09,2020-08-15,11.0
16555,26067,2 wk ahead inc case,point,,2020-08-09,2020-08-22,14.0
16556,26067,3 wk ahead inc case,point,,2020-08-09,2020-08-29,14.0
16560,26073,1 wk ahead inc case,point,,2020-08-09,2020-08-15,8.0
16561,26073,2 wk ahead inc case,point,,2020-08-09,2020-08-22,12.0
16562,26073,3 wk ahead inc case,point,,2020-08-09,2020-08-29,14.0
16566,26075,1 wk ahead inc case,point,,2020-08-09,2020-08-15,26.0
16567,26075,2 wk ahead inc case,point,,2020-08-09,2020-08-22,40.0
16568,26075,3 wk ahead inc case,point,,2020-08-09,2020-08-29,40.0
16572,26077,1 wk ahead inc case,point,,2020-08-09,2020-08-15,93.0
16573,26077,2 wk ahead inc case,point,,2020-08-09,2020-08-22,97.0
16574,26077,3 wk ahead inc case,point,,2020-08-09,2020-08-29,91.0
16578,26079,1 wk ahead inc case,point,,2020-08-09,2020-08-15,6.0
16579,26079,2 wk ahead inc case,point,,2020-08-09,2020-08-22,2.0
16580,26079,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16584,26081,1 wk ahead inc case,point,,2020-08-09,2020-08-15,364.0
16585,26081,2 wk ahead inc case,point,,2020-08-09,2020-08-22,424.0
16586,26081,3 wk ahead inc case,point,,2020-08-09,2020-08-29,415.0
16590,26083,1 wk ahead inc case,point,,2020-08-09,2020-08-15,0.0
16591,26083,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16592,26083,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16596,26087,1 wk ahead inc case,point,,2020-08-09,2020-08-15,47.0
16597,26087,2 wk ahead inc case,point,,2020-08-09,2020-08-22,32.0
16598,26087,3 wk ahead inc case,point,,2020-08-09,2020-08-29,28.0
16602,26089,1 wk ahead inc case,point,,2020-08-09,2020-08-15,7.0
16603,26089,2 wk ahead inc case,point,,2020-08-09,2020-08-22,7.0
16604,26089,3 wk ahead inc case,point,,2020-08-09,2020-08-29,7.0
16608,26091,1 wk ahead inc case,point,,2020-08-09,2020-08-15,32.0
16609,26091,2 wk ahead inc case,point,,2020-08-09,2020-08-22,27.0
16610,26091,3 wk ahead inc case,point,,2020-08-09,2020-08-29,21.0
16614,26093,1 wk ahead inc case,point,,2020-08-09,2020-08-15,51.0
16615,26093,2 wk ahead inc case,point,,2020-08-09,2020-08-22,49.0
16616,26093,3 wk ahead inc case,point,,2020-08-09,2020-08-29,48.0
16620,26095,1 wk ahead inc case,point,,2020-08-09,2020-08-15,0.0
16621,26095,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16622,26095,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16626,26097,1 wk ahead inc case,point,,2020-08-09,2020-08-15,8.0
16627,26097,2 wk ahead inc case,point,,2020-08-09,2020-08-22,2.0
16628,26097,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16632,26099,1 wk ahead inc case,point,,2020-08-09,2020-08-15,771.0
16633,26099,2 wk ahead inc case,point,,2020-08-09,2020-08-22,636.0
16634,26099,3 wk ahead inc case,point,,2020-08-09,2020-08-29,588.0
16638,26101,1 wk ahead inc case,point,,2020-08-09,2020-08-15,0.0
16639,26101,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16640,26101,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16644,26103,1 wk ahead inc case,point,,2020-08-09,2020-08-15,21.0
16645,26103,2 wk ahead inc case,point,,2020-08-09,2020-08-22,10.0
16646,26103,3 wk ahead inc case,point,,2020-08-09,2020-08-29,7.0
16650,26105,1 wk ahead inc case,point,,2020-08-09,2020-08-15,6.0
16651,26105,2 wk ahead inc case,point,,2020-08-09,2020-08-22,7.0
16652,26105,3 wk ahead inc case,point,,2020-08-09,2020-08-29,7.0
16656,26107,1 wk ahead inc case,point,,2020-08-09,2020-08-15,12.0
16657,26107,2 wk ahead inc case,point,,2020-08-09,2020-08-22,7.0
16658,26107,3 wk ahead inc case,point,,2020-08-09,2020-08-29,7.0
16662,26111,1 wk ahead inc case,point,,2020-08-09,2020-08-15,25.0
16663,26111,2 wk ahead inc case,point,,2020-08-09,2020-08-22,21.0
16664,26111,3 wk ahead inc case,point,,2020-08-09,2020-08-29,21.0
16668,26113,1 wk ahead inc case,point,,2020-08-09,2020-08-15,0.0
16669,26113,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16670,26113,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16674,26115,1 wk ahead inc case,point,,2020-08-09,2020-08-15,84.0
16675,26115,2 wk ahead inc case,point,,2020-08-09,2020-08-22,61.0
16676,26115,3 wk ahead inc case,point,,2020-08-09,2020-08-29,56.0
16680,26117,1 wk ahead inc case,point,,2020-08-09,2020-08-15,9.0
16681,26117,2 wk ahead inc case,point,,2020-08-09,2020-08-22,13.0
16682,26117,3 wk ahead inc case,point,,2020-08-09,2020-08-29,10.0
16686,26119,1 wk ahead inc case,point,,2020-08-09,2020-08-15,0.0
16687,26119,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16688,26119,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16692,26121,1 wk ahead inc case,point,,2020-08-09,2020-08-15,62.0
16693,26121,2 wk ahead inc case,point,,2020-08-09,2020-08-22,68.0
16694,26121,3 wk ahead inc case,point,,2020-08-09,2020-08-29,64.0
16698,26125,1 wk ahead inc case,point,,2020-08-09,2020-08-15,784.0
16699,26125,2 wk ahead inc case,point,,2020-08-09,2020-08-22,880.0
16700,26125,3 wk ahead inc case,point,,2020-08-09,2020-08-29,854.0
16704,26127,1 wk ahead inc case,point,,2020-08-09,2020-08-15,14.0
16705,26127,2 wk ahead inc case,point,,2020-08-09,2020-08-22,26.0
16706,26127,3 wk ahead inc case,point,,2020-08-09,2020-08-29,28.0
16710,26131,1 wk ahead inc case,point,,2020-08-09,2020-08-15,13.0
16711,26131,2 wk ahead inc case,point,,2020-08-09,2020-08-22,3.0
16712,26131,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16716,26135,1 wk ahead inc case,point,,2020-08-09,2020-08-15,0.0
16717,26135,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16718,26135,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16722,26137,1 wk ahead inc case,point,,2020-08-09,2020-08-15,7.0
16723,26137,2 wk ahead inc case,point,,2020-08-09,2020-08-22,7.0
16724,26137,3 wk ahead inc case,point,,2020-08-09,2020-08-29,7.0
16728,26139,1 wk ahead inc case,point,,2020-08-09,2020-08-15,100.0
16729,26139,2 wk ahead inc case,point,,2020-08-09,2020-08-22,102.0
16730,26139,3 wk ahead inc case,point,,2020-08-09,2020-08-29,99.0
16734,26141,1 wk ahead inc case,point,,2020-08-09,2020-08-15,3.0
16735,26141,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16736,26141,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16740,26145,1 wk ahead inc case,point,,2020-08-09,2020-08-15,166.0
16741,26145,2 wk ahead inc case,point,,2020-08-09,2020-08-22,125.0
16742,26145,3 wk ahead inc case,point,,2020-08-09,2020-08-29,114.0
16746,26147,1 wk ahead inc case,point,,2020-08-09,2020-08-15,42.0
16747,26147,2 wk ahead inc case,point,,2020-08-09,2020-08-22,49.0
16748,26147,3 wk ahead inc case,point,,2020-08-09,2020-08-29,44.0
16752,26149,1 wk ahead inc case,point,,2020-08-09,2020-08-15,31.0
16753,26149,2 wk ahead inc case,point,,2020-08-09,2020-08-22,35.0
16754,26149,3 wk ahead inc case,point,,2020-08-09,2020-08-29,35.0
16758,26151,1 wk ahead inc case,point,,2020-08-09,2020-08-15,9.0
16759,26151,2 wk ahead inc case,point,,2020-08-09,2020-08-22,7.0
16760,26151,3 wk ahead inc case,point,,2020-08-09,2020-08-29,7.0
16764,26153,1 wk ahead inc case,point,,2020-08-09,2020-08-15,0.0
16765,26153,2 wk ahead inc case,point,,2020-08-09,2020-08-22,0.0
16766,26153,3 wk ahead inc case,point,,2020-08-09,2020-08-29,0.0
16770,26155,1 wk ahead inc case,point,,2020-08-09,2020-08-15,15.0
16771,26155,2 wk ahead inc case,point,,2020-08-09,2020-08-22,21.0
16772,26155,3 wk ahead inc case,point,,2020-08-09,2020-08-29,21.0
16776,26157,1 wk ahead inc case,point,,2020-08-09,2020-08-15,41.0
