forecast_date,target,target_end_date,quantile,type,location,value
2021-02-01,1 wk ahead inc case,2021-02-06,,point,29225,88.451515
2021-02-01,2 wk ahead inc case,2021-02-13,,point,29225,88.96869699999999
2021-02-01,3 wk ahead inc case,2021-02-20,,point,29225,74.590485
2021-02-01,4 wk ahead inc case,2021-02-27,,point,29225,76.29274000000001
2021-02-01,1 wk ahead inc case,2021-02-06,,point,29227,4.5503654000000004
2021-02-01,2 wk ahead inc case,2021-02-13,,point,29227,4.0062752
2021-02-01,3 wk ahead inc case,2021-02-20,,point,29227,3.4838359
2021-02-01,4 wk ahead inc case,2021-02-27,,point,29227,2.7258534
2021-02-01,1 wk ahead inc case,2021-02-06,,point,29229,35.465034
2021-02-01,2 wk ahead inc case,2021-02-13,,point,29229,39.759628
2021-02-01,3 wk ahead inc case,2021-02-20,,point,29229,33.12743
2021-02-01,4 wk ahead inc case,2021-02-27,,point,29229,28.161990999999997
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30001,14.961720000000001
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30001,18.002277
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30001,20.246449
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30001,23.793823
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30003,28.206663
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30003,35.232265000000005
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30003,32.604168
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30003,39.465752
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30007,10.136225
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30007,10.315847
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30007,8.7649002
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30007,7.341605199999999
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30009,17.592648999999998
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30009,20.368595000000003
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30009,19.972519000000002
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30009,18.736553
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30013,122.18411
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30013,121.55911
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30013,112.01144
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30013,117.23273999999999
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30023,25.460033
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30023,30.115705
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30023,27.143192
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30023,21.768107999999998
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30027,23.9247
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30027,24.935017000000002
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30027,25.148653
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30027,27.635931
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30029,210.31114
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30029,191.69385
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30029,165.5274
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30029,153.59548999999998
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30031,325.24142
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30031,301.22461
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30031,257.12189
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30031,235.11838999999998
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30035,81.631416
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30035,95.95060699999999
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30035,101.70564
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30035,140.05402
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30041,38.964012
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30041,42.803398
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30041,46.315811
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30041,59.375068999999996
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30043,24.479495999999997
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30043,24.554451
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30043,21.636093
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30043,19.440434
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30047,61.536381000000006
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30047,72.802589
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30047,68.15239
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30047,63.396407999999994
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30049,162.58781000000002
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30049,144.88211
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30049,118.62343999999999
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30049,104.38848
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30053,53.538536
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30053,50.585926
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30053,40.179984999999995
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30053,30.895155
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30057,20.044195000000002
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30057,21.368517
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30057,17.773293
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30057,15.382209
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30059,3.4544243999999997
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30059,4.8572388
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30059,5.5162044
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30059,6.2241192000000005
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30063,198.62794
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30063,181.93228
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30063,149.00101999999998
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30063,123.55207
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30065,14.305548000000002
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30065,17.869460999999998
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30065,18.072979
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30065,16.272032
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30067,26.781046000000003
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30067,28.298703999999997
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30067,26.480559999999997
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30067,22.023512
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30073,10.000532000000002
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30073,9.084793099999999
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30073,8.502690300000001
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30073,8.5179939
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30081,67.63443000000001
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30081,65.84736600000001
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30081,64.40155
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30081,75.69961500000001
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30083,19.658974
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30083,20.773301999999997
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30083,19.78414
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30083,18.424931
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30085,48.70256
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30085,61.100184999999996
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30085,78.238518
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30085,121.99059
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30093,95.754402
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30093,95.10530899999999
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30093,97.314178
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30093,116.05389
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30095,24.145535
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30095,23.072001
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30095,23.339172
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30095,25.715374
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30101,8.2851725
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30101,14.168157999999998
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30101,24.832825
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30101,51.009983
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30107,7.8727244999999995
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30107,9.700016
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30107,10.693662
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30107,11.711260000000001
2021-02-01,1 wk ahead inc case,2021-02-06,,point,30111,445.75903
2021-02-01,2 wk ahead inc case,2021-02-13,,point,30111,472.6402
2021-02-01,3 wk ahead inc case,2021-02-20,,point,30111,530.97815
2021-02-01,4 wk ahead inc case,2021-02-27,,point,30111,669.16406
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31001,79.556038
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31001,78.405174
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31001,66.47590600000001
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31001,51.884689
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31003,5.6190767
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31003,5.3131474999999995
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31003,5.023978700000001
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31003,4.700103299999999
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31011,6.6330519
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31011,6.0375156
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31011,4.9309564
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31011,4.4312429
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31013,23.61832
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31013,23.910774
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31013,25.146582000000002
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31013,28.278065
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31019,90.520302
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31019,97.76574699999999
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31019,91.86879
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31019,91.038788
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31021,13.199273999999999
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31021,12.885666
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31021,9.8040743
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31021,8.587658900000001
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31023,12.377625
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31023,14.032556
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31023,14.372219
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31023,14.828959
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31025,65.657379
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31025,60.325817
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31025,46.014969
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31025,36.015133
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31027,17.380226
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31027,16.398848
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31027,15.283882
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31027,14.631704000000001
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31031,5.3373356
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31031,5.4452705
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31031,5.578949
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31031,5.8158940999999995
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31033,17.396433
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31033,16.860691
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31033,16.636549
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31033,14.425612
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31035,19.477362
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31035,19.292309
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31035,17.118494000000002
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31035,14.638131
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31037,27.556084000000002
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31037,23.182005
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31037,21.085892
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31037,23.599970000000003
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31039,17.828209
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31039,19.416132
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31039,17.429926000000002
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31039,13.9124
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31041,15.597909
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31041,18.327694
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31041,16.108014999999998
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31041,13.217695999999998
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31043,78.348206
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31043,74.137642
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31043,72.824173
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31043,77.00636300000001
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31045,19.900919000000002
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31045,23.20599
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31045,22.144722
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31045,20.56255
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31047,31.536317999999998
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31047,32.685555
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31047,27.922836
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31047,21.451519
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31051,9.823782000000001
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31051,10.101061999999999
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31051,9.5427065
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31051,8.217815400000001
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31053,124.79302
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31053,113.56841999999999
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31053,94.971474
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31053,86.939888
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31055,1281.7351
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31055,1210.8546
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31055,1095.1636
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31055,964.7315699999999
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31059,7.881894099999999
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31059,7.6730633
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31059,6.2719045
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31059,5.024784099999999
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31061,4.3867927
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31061,4.8922553
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31061,5.4174767
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31061,6.4766831
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31063,4.0821133000000005
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31063,5.6261282
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31063,8.1944008
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31063,9.730566
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31065,18.757694
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31065,16.17845
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31065,15.638789000000001
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31065,19.174582
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31067,45.660702
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31067,43.805298
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31067,33.149479
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31067,24.155907
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31071,2.8487141
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31071,3.3053496
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31071,3.6485758
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31071,3.4325163
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31073,2.4963582000000004
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31073,2.6704103999999997
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31073,2.4360897999999995
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31073,2.0085895000000002
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31077,8.1019983
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31077,5.4283795
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31077,4.3658457
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31077,4.4008098
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31079,144.69345
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31079,147.73529
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31079,139.13959
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31079,129.40753
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31081,24.579191
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31081,26.929578999999997
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31081,25.43516
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31081,25.037035
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31083,4.1186771
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31083,4.7942157
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31083,4.7610812000000005
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31083,4.5327883
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31087,8.2751083
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31087,4.034003299999999
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31087,4.0000386
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31087,5.8564099999999994
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31089,15.780259
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31089,16.869717
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31089,14.768478
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31089,12.940430000000001
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31093,13.750529
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31093,14.929859
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31093,14.071499
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31093,14.844295
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31095,10.699807
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31095,12.223796
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31095,11.187121000000001
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31095,8.4631805
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31097,14.525925
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31097,14.353926999999999
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31097,14.330923
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31097,12.936389
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31099,15.347595000000002
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31099,16.988781
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31099,17.222118
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31099,15.995032
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31101,13.600095999999999
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31101,13.031328
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31101,11.897167
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31101,10.364343
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31105,8.364377000000001
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31105,7.8926777999999995
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31105,7.2753630000000005
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31105,6.5235233
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31107,14.038
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31107,14.814677
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31107,12.965075
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31107,10.819407
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31109,668.078
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31109,670.54218
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31109,622.9888900000001
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31109,531.56903
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31111,76.1959
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31111,78.564865
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31111,77.082901
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31111,79.410889
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31119,53.422539
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31119,53.385971
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31119,47.592201
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31119,38.599407
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31121,18.444939
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31121,22.478904999999997
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31121,18.013721
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31121,13.624170000000001
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31123,7.3462973
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31123,8.3288193
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31123,9.3151026
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31123,9.5984669
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31125,4.2043309
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31125,5.9394312000000005
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31125,7.467011
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31125,7.651853999999999
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31127,15.768583999999999
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31127,14.710479999999999
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31127,12.078583
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31127,9.4278879
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31129,8.7574368
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31129,8.4750652
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31129,8.3865261
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31129,7.7853913
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31131,38.151173
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31131,38.618999
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31131,30.436375
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31131,21.538542
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31137,16.589848
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31137,18.472168
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31137,16.24758
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31137,12.0733
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31139,7.4036078
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31139,6.7170448
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31139,5.7328978
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31139,5.1760178
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31141,48.480865
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31141,48.721661
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31141,43.064934
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31141,34.356697
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31143,15.285439000000002
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31143,13.421188
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31143,15.999082999999999
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31143,27.435510999999998
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31145,33.448997
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31145,32.821396
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31145,27.046902000000003
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31145,22.050251
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31147,15.848791
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31147,16.527113
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31147,12.226149000000001
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31147,9.7482023
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31151,28.068248999999998
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31151,35.316528000000005
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31151,36.003208
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31151,38.063007
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31153,476.37555
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31153,468.51565999999997
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31153,415.86676
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31153,360.54156
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31155,79.412315
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31155,88.96254
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31155,78.777695
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31155,67.43531800000001
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31157,101.12564
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31157,124.50043000000001
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31157,136.42337
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31157,248.91641
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31159,21.530062
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31159,20.949844
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31159,17.010275
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31159,15.416638
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31163,7.4977269
2021-02-01,2 wk ahead inc case,2021-02-13,,point,31163,10.558788
2021-02-01,3 wk ahead inc case,2021-02-20,,point,31163,13.22805
2021-02-01,4 wk ahead inc case,2021-02-27,,point,31163,12.163907
2021-02-01,1 wk ahead inc case,2021-02-06,,point,31167,5.061891999999999
