,Unnamed: 0,forecast_date,target,location,location_name,target_end_date,type,quantile,value
4757,,2020-07-13,6 wk ahead inc death,17,,2020-08-22,point,,32.62430162430162
4896,,2020-07-13,1 wk ahead cum death,18,,2020-07-18,point,,2815.690753690754
4897,,2020-07-13,2 wk ahead cum death,18,,2020-07-25,point,,2866.0842860842863
4898,,2020-07-13,3 wk ahead cum death,18,,2020-08-01,point,,2909.1499611499607
4899,,2020-07-13,4 wk ahead cum death,18,,2020-08-08,point,,2945.775890775891
4900,,2020-07-13,5 wk ahead cum death,18,,2020-08-15,point,,2976.406260406261
4901,,2020-07-13,6 wk ahead cum death,18,,2020-08-22,point,,3002.66403966404
5040,,2020-07-13,1 wk ahead inc death,18,,2020-07-18,point,,59.69075369075369
5041,,2020-07-13,2 wk ahead inc death,18,,2020-07-25,point,,50.3935323935324
5042,,2020-07-13,3 wk ahead inc death,18,,2020-08-01,point,,43.06567506567506
5043,,2020-07-13,4 wk ahead inc death,18,,2020-08-08,point,,36.62592962592963
5044,,2020-07-13,5 wk ahead inc death,18,,2020-08-15,point,,30.63036963036963
5045,,2020-07-13,6 wk ahead inc death,18,,2020-08-22,point,,26.25777925777926
5184,,2020-07-13,1 wk ahead cum death,20,,2020-07-18,point,,301.79158341658336
5185,,2020-07-13,2 wk ahead cum death,20,,2020-07-25,point,,308.7435064935065
5186,,2020-07-13,3 wk ahead cum death,20,,2020-08-01,point,,314.92611555111563
5187,,2020-07-13,4 wk ahead cum death,20,,2020-08-08,point,,320.62483349983347
5188,,2020-07-13,5 wk ahead cum death,20,,2020-08-15,point,,326.0120296370296
5189,,2020-07-13,6 wk ahead cum death,20,,2020-08-22,point,,331.2208624708625
5328,,2020-07-13,1 wk ahead inc death,20,,2020-07-18,point,,7.791583416583418
5329,,2020-07-13,2 wk ahead inc death,20,,2020-07-25,point,,6.9519230769230775
5330,,2020-07-13,3 wk ahead inc death,20,,2020-08-01,point,,6.182609057609057
5331,,2020-07-13,4 wk ahead inc death,20,,2020-08-08,point,,5.69871794871795
5332,,2020-07-13,5 wk ahead inc death,20,,2020-08-15,point,,5.3871961371961365
5333,,2020-07-13,6 wk ahead inc death,20,,2020-08-22,point,,5.208832833832834
5472,,2020-07-13,1 wk ahead cum death,21,,2020-07-18,point,,682.4140674140674
5473,,2020-07-13,2 wk ahead cum death,21,,2020-07-25,point,,717.2692862692862
5474,,2020-07-13,3 wk ahead cum death,21,,2020-08-01,point,,751.4056684056683
5475,,2020-07-13,4 wk ahead cum death,21,,2020-08-08,point,,785.2329152329152
5476,,2020-07-13,5 wk ahead cum death,21,,2020-08-15,point,,819.1189551189551
5477,,2020-07-13,6 wk ahead cum death,21,,2020-08-22,point,,853.933954933955
5616,,2020-07-13,1 wk ahead inc death,21,,2020-07-18,point,,35.414067414067404
5617,,2020-07-13,2 wk ahead inc death,21,,2020-07-25,point,,34.85521885521886
5618,,2020-07-13,3 wk ahead inc death,21,,2020-08-01,point,,34.13638213638214
5619,,2020-07-13,4 wk ahead inc death,21,,2020-08-08,point,,33.827246827246825
5620,,2020-07-13,5 wk ahead inc death,21,,2020-08-15,point,,33.88603988603989
5621,,2020-07-13,6 wk ahead inc death,21,,2020-08-22,point,,34.81499981499981
5760,,2020-07-13,1 wk ahead cum death,22,,2020-07-18,point,,3481.510896510897
5761,,2020-07-13,2 wk ahead cum death,22,,2020-07-25,point,,3554.6836496836495
5762,,2020-07-13,3 wk ahead cum death,22,,2020-08-01,point,,3621.6173826173826
5763,,2020-07-13,4 wk ahead cum death,22,,2020-08-08,point,,3682.3678543678548
5764,,2020-07-13,5 wk ahead cum death,22,,2020-08-15,point,,3737.216635216635
5765,,2020-07-13,6 wk ahead cum death,22,,2020-08-22,point,,3786.555740555741
5904,,2020-07-13,1 wk ahead inc death,22,,2020-07-18,point,,78.51089651089652
5905,,2020-07-13,2 wk ahead inc death,22,,2020-07-25,point,,73.17275317275319
5906,,2020-07-13,3 wk ahead inc death,22,,2020-08-01,point,,66.93373293373294
5907,,2020-07-13,4 wk ahead inc death,22,,2020-08-08,point,,60.75047175047175
5908,,2020-07-13,5 wk ahead inc death,22,,2020-08-15,point,,54.84878084878085
5909,,2020-07-13,6 wk ahead inc death,22,,2020-08-22,point,,49.33910533910534
6048,,2020-07-13,1 wk ahead cum death,25,,2020-07-18,point,,8413.231805231806
6049,,2020-07-13,2 wk ahead cum death,25,,2020-07-25,point,,8499.099419099419
6050,,2020-07-13,3 wk ahead cum death,25,,2020-08-01,point,,8571.630221630221
6051,,2020-07-13,4 wk ahead cum death,25,,2020-08-08,point,,8633.805268805268
6052,,2020-07-13,5 wk ahead cum death,25,,2020-08-15,point,,8688.208532208531
6053,,2020-07-13,6 wk ahead cum death,25,,2020-08-22,point,,8736.363488363488
6192,,2020-07-13,1 wk ahead inc death,25,,2020-07-18,point,,103.23180523180523
6193,,2020-07-13,2 wk ahead inc death,25,,2020-07-25,point,,85.86761386761388
6194,,2020-07-13,3 wk ahead inc death,25,,2020-08-01,point,,72.53080253080253
6195,,2020-07-13,4 wk ahead inc death,25,,2020-08-08,point,,62.175047175047176
6196,,2020-07-13,5 wk ahead inc death,25,,2020-08-15,point,,54.403263403263395
6197,,2020-07-13,6 wk ahead inc death,25,,2020-08-22,point,,48.15495615495615
6336,,2020-07-13,1 wk ahead cum death,24,,2020-07-18,point,,3371.761201761202
6337,,2020-07-13,2 wk ahead cum death,24,,2020-07-25,point,,3424.196803196803
6338,,2020-07-13,3 wk ahead cum death,24,,2020-08-01,point,,3468.95633995634
6339,,2020-07-13,4 wk ahead cum death,24,,2020-08-08,point,,3507.284530284531
6340,,2020-07-13,5 wk ahead cum death,24,,2020-08-15,point,,3539.972767972768
6341,,2020-07-13,6 wk ahead cum death,24,,2020-08-22,point,,3567.7890997890995
6480,,2020-07-13,1 wk ahead inc death,24,,2020-07-18,point,,61.761201761201754
6481,,2020-07-13,2 wk ahead inc death,24,,2020-07-25,point,,52.435601435601434
6482,,2020-07-13,3 wk ahead inc death,24,,2020-08-01,point,,44.759536759536765
6483,,2020-07-13,4 wk ahead inc death,24,,2020-08-08,point,,38.328190328190324
6484,,2020-07-13,5 wk ahead inc death,24,,2020-08-15,point,,32.68823768823769
6485,,2020-07-13,6 wk ahead inc death,24,,2020-08-22,point,,27.816331816331815
6624,,2020-07-13,1 wk ahead cum death,23,,2020-07-18,point,,116.42428999571855
6625,,2020-07-13,2 wk ahead cum death,23,,2020-07-25,point,,120.99719328290756
6626,,2020-07-13,3 wk ahead cum death,23,,2020-08-01,point,,125.80072308643736
6627,,2020-07-13,4 wk ahead cum death,23,,2020-08-08,point,,130.91674991674992
6628,,2020-07-13,5 wk ahead cum death,23,,2020-08-15,point,,136.4658198943913
6629,,2020-07-13,6 wk ahead cum death,23,,2020-08-22,point,,142.4916512059369
6768,,2020-07-13,1 wk ahead inc death,23,,2020-07-18,point,,4.424289995718566
6769,,2020-07-13,2 wk ahead inc death,23,,2020-07-25,point,,4.572903287189002
6770,,2020-07-13,3 wk ahead inc death,23,,2020-08-01,point,,4.803529803529804
6771,,2020-07-13,4 wk ahead inc death,23,,2020-08-08,point,,5.116026830312545
6772,,2020-07-13,5 wk ahead inc death,23,,2020-08-15,point,,5.549069977641406
6773,,2020-07-13,6 wk ahead inc death,23,,2020-08-22,point,,6.0258313115455975
6912,,2020-07-13,1 wk ahead cum death,26,,2020-07-18,point,,6386.139453139454
6913,,2020-07-13,2 wk ahead cum death,26,,2020-07-25,point,,6455.069338069338
6914,,2020-07-13,3 wk ahead cum death,26,,2020-08-01,point,,6524.2474932474925
6915,,2020-07-13,4 wk ahead cum death,26,,2020-08-08,point,,6595.187109187109
6916,,2020-07-13,5 wk ahead cum death,26,,2020-08-15,point,,6669.348984348984
6917,,2020-07-13,6 wk ahead cum death,26,,2020-08-22,point,,6747.134717134717
7056,,2020-07-13,1 wk ahead inc death,26,,2020-07-18,point,,70.13945313945314
7057,,2020-07-13,2 wk ahead inc death,26,,2020-07-25,point,,68.92988492988493
7058,,2020-07-13,3 wk ahead inc death,26,,2020-08-01,point,,69.17815517815518
7059,,2020-07-13,4 wk ahead inc death,26,,2020-08-08,point,,70.93961593961593
7060,,2020-07-13,5 wk ahead inc death,26,,2020-08-15,point,,74.16187516187516
7061,,2020-07-13,6 wk ahead inc death,26,,2020-08-22,point,,77.78573278573279
7200,,2020-07-13,1 wk ahead cum death,27,,2020-07-18,point,,1564.6191216191214
7201,,2020-07-13,2 wk ahead cum death,27,,2020-07-25,point,,1585.0913900913904
7202,,2020-07-13,3 wk ahead cum death,27,,2020-08-01,point,,1600.2484922484925
7203,,2020-07-13,4 wk ahead cum death,27,,2020-08-08,point,,1611.3986383986387
7204,,2020-07-13,5 wk ahead cum death,27,,2020-08-15,point,,1619.6938986938985
7205,,2020-07-13,6 wk ahead cum death,27,,2020-08-22,point,,1625.988640988641
7344,,2020-07-13,1 wk ahead inc death,27,,2020-07-18,point,,27.619121619121614
7345,,2020-07-13,2 wk ahead inc death,27,,2020-07-25,point,,20.472268472268468
7346,,2020-07-13,3 wk ahead inc death,27,,2020-08-01,point,,15.157102157102154
7347,,2020-07-13,4 wk ahead inc death,27,,2020-08-08,point,,11.150146150146153
7348,,2020-07-13,5 wk ahead inc death,27,,2020-08-15,point,,8.295260295260295
7349,,2020-07-13,6 wk ahead inc death,27,,2020-08-22,point,,6.294742294742295
7488,,2020-07-13,1 wk ahead cum death,29,,2020-07-18,point,,1141.8525178525176
7489,,2020-07-13,2 wk ahead cum death,29,,2020-07-25,point,,1166.3474303474306
7490,,2020-07-13,3 wk ahead cum death,29,,2020-08-01,point,,1186.0831020831022
7491,,2020-07-13,4 wk ahead cum death,29,,2020-08-08,point,,1201.7964627964627
7492,,2020-07-13,5 wk ahead cum death,29,,2020-08-15,point,,1214.2588892588892
7493,,2020-07-13,6 wk ahead cum death,29,,2020-08-22,point,,1223.93672993673
7632,,2020-07-13,1 wk ahead inc death,29,,2020-07-18,point,,29.852517852517853
7633,,2020-07-13,2 wk ahead inc death,29,,2020-07-25,point,,24.494912494912487
7634,,2020-07-13,3 wk ahead inc death,29,,2020-08-01,point,,19.735671735671733
7635,,2020-07-13,4 wk ahead inc death,29,,2020-08-08,point,,15.713360713360712
7636,,2020-07-13,5 wk ahead inc death,29,,2020-08-15,point,,12.462426462426462
7637,,2020-07-13,6 wk ahead inc death,29,,2020-08-22,point,,9.677840677840678
7776,,2020-07-13,1 wk ahead cum death,28,,2020-07-18,point,,1322.654155368441
7777,,2020-07-13,2 wk ahead cum death,28,,2020-07-25,point,,1418.8609961467105
7778,,2020-07-13,3 wk ahead cum death,28,,2020-08-01,point,,1518.8778840207412
7779,,2020-07-13,4 wk ahead cum death,28,,2020-08-08,point,,1622.9789734075448
7780,,2020-07-13,5 wk ahead cum death,28,,2020-08-15,point,,1731.0806336520625
7781,,2020-07-13,6 wk ahead cum death,28,,2020-08-22,point,,1841.2096950668374
7920,,2020-07-13,1 wk ahead inc death,28,,2020-07-18,point,,92.65415536844108
7921,,2020-07-13,2 wk ahead inc death,28,,2020-07-25,point,,96.20684077826937
7922,,2020-07-13,3 wk ahead inc death,28,,2020-08-01,point,,100.01688787403073
7923,,2020-07-13,4 wk ahead inc death,28,,2020-08-08,point,,104.10108938680368
7924,,2020-07-13,5 wk ahead inc death,28,,2020-08-15,point,,108.1016602445174
7925,,2020-07-13,6 wk ahead inc death,28,,2020-08-22,point,,110.12906141477569
8064,,2020-07-13,1 wk ahead cum death,30,,2020-07-18,point,,37.31297274154417
8065,,2020-07-13,2 wk ahead cum death,30,,2020-07-25,point,,50.13662527948242
8066,,2020-07-13,3 wk ahead cum death,30,,2020-08-01,point,,69.15631987060559
8067,,2020-07-13,4 wk ahead cum death,30,,2020-08-08,point,,94.44845630559915
8068,,2020-07-13,5 wk ahead cum death,30,,2020-08-15,point,,126.17701346272774
8069,,2020-07-13,6 wk ahead cum death,30,,2020-08-22,point,,164.19656533942248
8208,,2020-07-13,1 wk ahead inc death,30,,2020-07-18,point,,8.31297274154417
8209,,2020-07-13,2 wk ahead inc death,30,,2020-07-25,point,,12.823652537938251
8210,,2020-07-13,3 wk ahead inc death,30,,2020-08-01,point,,19.019694591123162
8211,,2020-07-13,4 wk ahead inc death,30,,2020-08-08,point,,25.292136434993573
8212,,2020-07-13,5 wk ahead inc death,30,,2020-08-15,point,,31.728557157128588
8213,,2020-07-13,6 wk ahead inc death,30,,2020-08-22,point,,38.019551876694734
8352,,2020-07-13,1 wk ahead cum death,37,,2020-07-18,point,,1608.772486772487
8353,,2020-07-13,2 wk ahead cum death,37,,2020-07-25,point,,1693.990046990047
8354,,2020-07-13,3 wk ahead cum death,37,,2020-08-01,point,,1773.7714877714875
8355,,2020-07-13,4 wk ahead cum death,37,,2020-08-08,point,,1846.7497687497687
8356,,2020-07-13,5 wk ahead cum death,37,,2020-08-15,point,,1915.0650090650088
8357,,2020-07-13,6 wk ahead cum death,37,,2020-08-22,point,,1978.3670403670403
8496,,2020-07-13,1 wk ahead inc death,37,,2020-07-18,point,,89.77248677248676
8497,,2020-07-13,2 wk ahead inc death,37,,2020-07-25,point,,85.21756021756022
8498,,2020-07-13,3 wk ahead inc death,37,,2020-08-01,point,,79.78144078144078
8499,,2020-07-13,4 wk ahead inc death,37,,2020-08-08,point,,72.97828097828098
8500,,2020-07-13,5 wk ahead inc death,37,,2020-08-15,point,,68.31524031524032
8501,,2020-07-13,6 wk ahead inc death,37,,2020-08-22,point,,63.302031302031295
8640,,2020-07-13,1 wk ahead cum death,38,,2020-07-18,point,,95.31349602778174
8641,,2020-07-13,2 wk ahead cum death,38,,2020-07-25,point,,99.64592550306836
8642,,2020-07-13,3 wk ahead cum death,38,,2020-08-01,point,,104.14423671566529
8643,,2020-07-13,4 wk ahead cum death,38,,2020-08-08,point,,108.8773607345036
8644,,2020-07-13,5 wk ahead cum death,38,,2020-08-15,point,,113.89329717901148
8645,,2020-07-13,6 wk ahead cum death,38,,2020-08-22,point,,119.34646306074877
8784,,2020-07-13,1 wk ahead inc death,38,,2020-07-18,point,,4.313496027781742
8785,,2020-07-13,2 wk ahead inc death,38,,2020-07-25,point,,4.3324294752866175
8786,,2020-07-13,3 wk ahead inc death,38,,2020-08-01,point,,4.498311212596927
8787,,2020-07-13,4 wk ahead inc death,38,,2020-08-08,point,,4.7331240188383035
8788,,2020-07-13,5 wk ahead inc death,38,,2020-08-15,point,,5.015936444507873
8789,,2020-07-13,6 wk ahead inc death,38,,2020-08-22,point,,5.45316588173731
8928,,2020-07-13,1 wk ahead cum death,31,,2020-07-18,point,,309.70732970732973
8929,,2020-07-13,2 wk ahead cum death,31,,2020-07-25,point,,322.1943981943982
8930,,2020-07-13,3 wk ahead cum death,31,,2020-08-01,point,,333.991933991934
8931,,2020-07-13,4 wk ahead cum death,31,,2020-08-08,point,,345.60964960964964
8932,,2020-07-13,5 wk ahead cum death,31,,2020-08-15,point,,357.56965256965265
8933,,2020-07-13,6 wk ahead cum death,31,,2020-08-22,point,,370.2882672882672
9072,,2020-07-13,1 wk ahead inc death,31,,2020-07-18,point,,13.707329707329707
9073,,2020-07-13,2 wk ahead inc death,31,,2020-07-25,point,,12.48706848706849
9074,,2020-07-13,3 wk ahead inc death,31,,2020-08-01,point,,11.797535797535794
9075,,2020-07-13,4 wk ahead inc death,31,,2020-08-08,point,,11.617715617715616
9076,,2020-07-13,5 wk ahead inc death,31,,2020-08-15,point,,11.960002960002962
9077,,2020-07-13,6 wk ahead inc death,31,,2020-08-22,point,,12.718614718614717
9216,,2020-07-13,1 wk ahead cum death,33,,2020-07-18,point,,400.6705675277103
9217,,2020-07-13,2 wk ahead cum death,33,,2020-07-25,point,,408.11322011322017
9218,,2020-07-13,3 wk ahead cum death,33,,2020-08-01,point,,413.9804481233053
9219,,2020-07-13,4 wk ahead cum death,33,,2020-08-08,point,,418.7319347319348
9220,,2020-07-13,5 wk ahead cum death,33,,2020-08-15,point,,422.64649636078207
9221,,2020-07-13,6 wk ahead cum death,33,,2020-08-22,point,,425.9989058560488
9360,,2020-07-13,1 wk ahead inc death,33,,2020-07-18,point,,9.670567527710382
9361,,2020-07-13,2 wk ahead inc death,33,,2020-07-25,point,,7.442652585509728
9362,,2020-07-13,3 wk ahead inc death,33,,2020-08-01,point,,5.867228010085152
9363,,2020-07-13,4 wk ahead inc death,33,,2020-08-08,point,,4.751486608629466
9364,,2020-07-13,5 wk ahead inc death,33,,2020-08-15,point,,3.9145616288473435
9365,,2020-07-13,6 wk ahead inc death,33,,2020-08-22,point,,3.3524094952666386
9504,,2020-07-13,1 wk ahead cum death,34,,2020-07-18,point,,15715.741163598306
9505,,2020-07-13,2 wk ahead cum death,34,,2020-07-25,point,,15885.968079539507
9506,,2020-07-13,3 wk ahead cum death,34,,2020-08-01,point,,16038.70139384425
9507,,2020-07-13,4 wk ahead cum death,34,,2020-08-08,point,,16176.70781599353
9508,,2020-07-13,5 wk ahead cum death,34,,2020-08-15,point,,16302.891394319966
9509,,2020-07-13,6 wk ahead cum death,34,,2020-08-22,point,,16419.740545169116
9648,,2020-07-13,1 wk ahead inc death,34,,2020-07-18,point,,190.74116359830646
9649,,2020-07-13,2 wk ahead inc death,34,,2020-07-25,point,,170.2269159412017
9650,,2020-07-13,3 wk ahead inc death,34,,2020-08-01,point,,152.73331430474286
9651,,2020-07-13,4 wk ahead inc death,34,,2020-08-08,point,,138.0064221492793
9652,,2020-07-13,5 wk ahead inc death,34,,2020-08-15,point,,126.1835783264355
9653,,2020-07-13,6 wk ahead inc death,34,,2020-08-22,point,,116.84915084915085
9792,,2020-07-13,1 wk ahead cum death,35,,2020-07-18,point,,563.023643023643
9793,,2020-07-13,2 wk ahead cum death,35,,2020-07-25,point,,580.4173604173603
9794,,2020-07-13,3 wk ahead cum death,35,,2020-08-01,point,,595.4535094535095
9795,,2020-07-13,4 wk ahead cum death,35,,2020-08-08,point,,608.3907203907204
9796,,2020-07-13,5 wk ahead cum death,35,,2020-08-15,point,,619.4457764457766
9797,,2020-07-13,6 wk ahead cum death,35,,2020-08-22,point,,628.7789617789617
9936,,2020-07-13,1 wk ahead inc death,35,,2020-07-18,point,,20.023643023643025
9937,,2020-07-13,2 wk ahead inc death,35,,2020-07-25,point,,17.393717393717395
9938,,2020-07-13,3 wk ahead inc death,35,,2020-08-01,point,,15.036149036149034
9939,,2020-07-13,4 wk ahead inc death,35,,2020-08-08,point,,12.937210937210937
9940,,2020-07-13,5 wk ahead inc death,35,,2020-08-15,point,,11.055056055056054
9941,,2020-07-13,6 wk ahead inc death,35,,2020-08-22,point,,9.333185333185334
10080,,2020-07-13,1 wk ahead cum death,32,,2020-07-18,point,,633.8922558922559
10081,,2020-07-13,2 wk ahead cum death,32,,2020-07-25,point,,682.7584637584638
10082,,2020-07-13,3 wk ahead cum death,32,,2020-08-01,point,,738.2598512598512
10083,,2020-07-13,4 wk ahead cum death,32,,2020-08-08,point,,799.1739741739743
10084,,2020-07-13,5 wk ahead cum death,32,,2020-08-15,point,,864.1579901579903
10085,,2020-07-13,6 wk ahead cum death,32,,2020-08-22,point,,931.7715247715248
10224,,2020-07-13,1 wk ahead inc death,32,,2020-07-18,point,,41.892255892255896
10225,,2020-07-13,2 wk ahead inc death,32,,2020-07-25,point,,48.86620786620786
10226,,2020-07-13,3 wk ahead inc death,32,,2020-08-01,point,,55.5013875013875
10227,,2020-07-13,4 wk ahead inc death,32,,2020-08-08,point,,60.914122914122906
10228,,2020-07-13,5 wk ahead inc death,32,,2020-08-15,point,,64.98401598401598
10229,,2020-07-13,6 wk ahead inc death,32,,2020-08-22,point,,67.61353461353461
10368,,2020-07-13,1 wk ahead cum death,36,,2020-07-18,point,,32120.824989824985
10369,,2020-07-13,2 wk ahead cum death,36,,2020-07-25,point,,32213.89773189773
10370,,2020-07-13,3 wk ahead cum death,36,,2020-08-01,point,,32301.718799718798
10371,,2020-07-13,4 wk ahead cum death,36,,2020-08-08,point,,32386.70755170755
10372,,2020-07-13,5 wk ahead cum death,36,,2020-08-15,point,,32470.21374921375
10373,,2020-07-13,6 wk ahead cum death,36,,2020-08-22,point,,32552.545787545787
10512,,2020-07-13,1 wk ahead inc death,36,,2020-07-18,point,,101.82498982498986
10513,,2020-07-13,2 wk ahead inc death,36,,2020-07-25,point,,93.07274207274209
10514,,2020-07-13,3 wk ahead inc death,36,,2020-08-01,point,,87.82106782106783
10515,,2020-07-13,4 wk ahead inc death,36,,2020-08-08,point,,84.98875198875199
10516,,2020-07-13,5 wk ahead inc death,36,,2020-08-15,point,,83.50619750619752
10517,,2020-07-13,6 wk ahead inc death,36,,2020-08-22,point,,82.33203833203835
10656,,2020-07-13,1 wk ahead cum death,39,,2020-07-18,point,,3125.6708476708477
10657,,2020-07-13,2 wk ahead cum death,39,,2020-07-25,point,,3202.317016317016
10658,,2020-07-13,3 wk ahead cum death,39,,2020-08-01,point,,3267.911865911866
10659,,2020-07-13,4 wk ahead cum death,39,,2020-08-08,point,,3324.6585636585637
10660,,2020-07-13,5 wk ahead cum death,39,,2020-08-15,point,,3374.017575017575
10661,,2020-07-13,6 wk ahead cum death,39,,2020-08-22,point,,3416.964553964554
10800,,2020-07-13,1 wk ahead inc death,39,,2020-07-18,point,,89.67084767084766
10801,,2020-07-13,2 wk ahead inc death,39,,2020-07-25,point,,76.64616864616865
10802,,2020-07-13,3 wk ahead inc death,39,,2020-08-01,point,,65.59484959484959
10803,,2020-07-13,4 wk ahead inc death,39,,2020-08-08,point,,56.74669774669775
10804,,2020-07-13,5 wk ahead inc death,39,,2020-08-15,point,,49.35901135901136
10805,,2020-07-13,6 wk ahead inc death,39,,2020-08-22,point,,42.94697894697895
10944,,2020-07-13,1 wk ahead cum death,40,,2020-07-18,point,,446.24486624486633
10945,,2020-07-13,2 wk ahead cum death,40,,2020-07-25,point,,474.82480482480486
10946,,2020-07-13,3 wk ahead cum death,40,,2020-08-01,point,,506.8411958411958
10947,,2020-07-13,4 wk ahead cum death,40,,2020-08-08,point,,542.2460872460872
10948,,2020-07-13,5 wk ahead cum death,40,,2020-08-15,point,,580.9285529285529
10949,,2020-07-13,6 wk ahead cum death,40,,2020-08-22,point,,622.5212935212935
11088,,2020-07-13,1 wk ahead inc death,40,,2020-07-18,point,,25.244866244866248
11089,,2020-07-13,2 wk ahead inc death,40,,2020-07-25,point,,28.579938579938577
11090,,2020-07-13,3 wk ahead inc death,40,,2020-08-01,point,,32.01639101639102
11091,,2020-07-13,4 wk ahead inc death,40,,2020-08-08,point,,35.4048914048914
11092,,2020-07-13,5 wk ahead inc death,40,,2020-08-15,point,,38.68246568246568
11093,,2020-07-13,6 wk ahead inc death,40,,2020-08-22,point,,41.59274059274059
11232,,2020-07-13,1 wk ahead cum death,41,,2020-07-18,point,,256.23409923409923
11233,,2020-07-13,2 wk ahead cum death,41,,2020-07-25,point,,279.74425574425567
11234,,2020-07-13,3 wk ahead cum death,41,,2020-08-01,point,,304.90083990083986
11235,,2020-07-13,4 wk ahead cum death,41,,2020-08-08,point,,331.09076109076113
11236,,2020-07-13,5 wk ahead cum death,41,,2020-08-15,point,,357.94535094535087
11237,,2020-07-13,6 wk ahead cum death,41,,2020-08-22,point,,385.3241943241943
11376,,2020-07-13,1 wk ahead inc death,41,,2020-07-18,point,,21.234099234099236
11377,,2020-07-13,2 wk ahead inc death,41,,2020-07-25,point,,23.510156510156513
11378,,2020-07-13,3 wk ahead inc death,41,,2020-08-01,point,,25.15658415658416
11379,,2020-07-13,4 wk ahead inc death,41,,2020-08-08,point,,26.189921189921193
11380,,2020-07-13,5 wk ahead inc death,41,,2020-08-15,point,,26.854589854589854
11381,,2020-07-13,6 wk ahead inc death,41,,2020-08-22,point,,27.378843378843374
11520,,2020-07-13,1 wk ahead cum death,42,,2020-07-18,point,,7045.464313464314
11521,,2020-07-13,2 wk ahead cum death,42,,2020-07-25,point,,7131.848336848338
11522,,2020-07-13,3 wk ahead cum death,42,,2020-08-01,point,,7206.242905242905
11523,,2020-07-13,4 wk ahead cum death,42,,2020-08-08,point,,7269.912087912087
11524,,2020-07-13,5 wk ahead cum death,42,,2020-08-15,point,,7323.585303585302
11525,,2020-07-13,6 wk ahead cum death,42,,2020-08-22,point,,7368.690457690458
11664,,2020-07-13,1 wk ahead inc death,42,,2020-07-18,point,,100.46431346431345
11665,,2020-07-13,2 wk ahead inc death,42,,2020-07-25,point,,86.38402338402338
11666,,2020-07-13,3 wk ahead inc death,42,,2020-08-01,point,,74.39456839456841
11667,,2020-07-13,4 wk ahead inc death,42,,2020-08-08,point,,63.669182669182675
11668,,2020-07-13,5 wk ahead inc death,42,,2020-08-15,point,,53.67321567321567
11669,,2020-07-13,6 wk ahead inc death,42,,2020-08-22,point,,45.105154105154114
11808,,2020-07-13,1 wk ahead cum death,72,,2020-07-18,point,,176.75224775224774
11809,,2020-07-13,2 wk ahead cum death,72,,2020-07-25,point,,189.2640692640693
11810,,2020-07-13,3 wk ahead cum death,72,,2020-08-01,point,,205.93473193473199
11811,,2020-07-13,4 wk ahead cum death,72,,2020-08-08,point,,226.64785214785215
11812,,2020-07-13,5 wk ahead cum death,72,,2020-08-15,point,,250.28937728937728
11813,,2020-07-13,6 wk ahead cum death,72,,2020-08-22,point,,276.2445887445887
11952,,2020-07-13,1 wk ahead inc death,72,,2020-07-18,point,,9.752247752247753
11953,,2020-07-13,2 wk ahead inc death,72,,2020-07-25,point,,12.51182151182151
11954,,2020-07-13,3 wk ahead inc death,72,,2020-08-01,point,,16.670662670662672
11955,,2020-07-13,4 wk ahead inc death,72,,2020-08-08,point,,20.71312021312021
11956,,2020-07-13,5 wk ahead inc death,72,,2020-08-15,point,,23.641525141525143
11957,,2020-07-13,6 wk ahead inc death,72,,2020-08-22,point,,25.955211455211447
12096,,2020-07-13,1 wk ahead cum death,44,,2020-07-18,point,,992.4008214008214
12097,,2020-07-13,2 wk ahead cum death,44,,2020-07-25,point,,1006.962666962667
12098,,2020-07-13,3 wk ahead cum death,44,,2020-08-01,point,,1018.044104044104
12099,,2020-07-13,4 wk ahead cum death,44,,2020-08-08,point,,1026.867095867096
12100,,2020-07-13,5 wk ahead cum death,44,,2020-08-15,point,,1035.0894290894294
12101,,2020-07-13,6 wk ahead cum death,44,,2020-08-22,point,,1041.5375735375737
12240,,2020-07-13,1 wk ahead inc death,44,,2020-07-18,point,,16.4008214008214
12241,,2020-07-13,2 wk ahead inc death,44,,2020-07-25,point,,14.561845561845562
12242,,2020-07-13,3 wk ahead inc death,44,,2020-08-01,point,,11.081437081437082
12243,,2020-07-13,4 wk ahead inc death,44,,2020-08-08,point,,8.822991822991822
12244,,2020-07-13,5 wk ahead inc death,44,,2020-08-15,point,,8.222333222333223
12245,,2020-07-13,6 wk ahead inc death,44,,2020-08-22,point,,6.448144448144448
12384,,2020-07-13,1 wk ahead cum death,45,,2020-07-18,point,,1095.731893106893
12385,,2020-07-13,2 wk ahead cum death,45,,2020-07-25,point,,1265.3337912087911
12386,,2020-07-13,3 wk ahead cum death,45,,2020-08-01,point,,1456.436063936064
12387,,2020-07-13,4 wk ahead cum death,45,,2020-08-08,point,,1662.9699883449885
12388,,2020-07-13,5 wk ahead cum death,45,,2020-08-15,point,,1876.4714452214453
12389,,2020-07-13,6 wk ahead cum death,45,,2020-08-22,point,,2088.0333832833835
12528,,2020-07-13,1 wk ahead inc death,45,,2020-07-18,point,,144.7318931068931
12529,,2020-07-13,2 wk ahead inc death,45,,2020-07-25,point,,169.60189810189812
12530,,2020-07-13,3 wk ahead inc death,45,,2020-08-01,point,,191.10227272727272
12531,,2020-07-13,4 wk ahead inc death,45,,2020-08-08,point,,206.5339244089244
