,location,forecast_date,target_end_date,target,type,quantile,value
6343,5,2020-05-25,2020-09-06,104 day ahead inc death,point,,0.0017486480060995302
6344,5,2020-05-25,2020-09-07,105 day ahead inc death,point,,0.0015873213613701901
6345,5,2020-05-25,2020-09-08,106 day ahead inc death,point,,0.0014407751638998401
6346,5,2020-05-25,2020-09-09,107 day ahead inc death,point,,0.00130766749148847
6347,5,2020-05-25,2020-09-10,108 day ahead inc death,point,,0.00118677678395329
6348,5,2020-05-25,2020-09-11,109 day ahead inc death,point,,0.00107699122736449
6349,5,2020-05-25,2020-09-12,110 day ahead inc death,point,,0.000977299052152603
6350,5,2020-05-25,2020-09-13,111 day ahead inc death,point,,0.0008867796693152741
6351,5,2020-05-25,2020-09-14,112 day ahead inc death,point,,0.000804595574663836
6352,5,2020-05-25,2020-09-15,113 day ahead inc death,point,,0.000729984956905128
6353,5,2020-05-25,2020-09-16,114 day ahead inc death,point,,0.000662254950242414
6354,5,2020-05-25,2020-09-17,115 day ahead inc death,point,,0.000600775476812032
6355,5,2020-05-25,2020-09-18,116 day ahead inc death,point,,0.000544973629104106
6356,5,2020-05-25,2020-09-19,117 day ahead inc death,point,,0.000494328546011502
6357,5,2020-05-25,2020-09-20,118 day ahead inc death,point,,0.000448366740357642
6358,5,2020-05-25,2020-09-21,119 day ahead inc death,point,,0.00040665783919280297
6359,5,2020-05-25,2020-09-22,120 day ahead inc death,point,,0.000368810701019129
6360,5,2020-05-25,2020-09-23,121 day ahead inc death,point,,0.000334469877600441
6361,5,2020-05-25,2020-09-24,122 day ahead inc death,point,,0.00030331239005931804
6362,5,2020-05-25,2020-09-25,123 day ahead inc death,point,,0.00027504479234608
6363,5,2020-05-25,2020-09-26,124 day ahead inc death,point,,0.00024940049661381603
6364,5,2020-05-25,2020-09-27,125 day ahead inc death,point,,0.000226137337733689
6365,5,2020-05-25,2020-09-28,126 day ahead inc death,point,,0.000205035355918426
6366,5,2020-05-25,2020-09-29,127 day ahead inc death,point,,0.000185894778326201
6367,5,2020-05-25,2020-09-30,128 day ahead inc death,point,,0.000168534181909763
6368,5,2020-05-25,2020-10-01,129 day ahead inc death,point,,0.00015278882165148402
6369,5,2020-05-25,2020-10-02,130 day ahead inc death,point,,0.000138509109405049
9360,4,2020-05-25,2020-05-26,1 day ahead inc death,point,,13.6015208924351
9361,4,2020-05-25,2020-05-27,2 day ahead inc death,point,,13.3086092949786
9362,4,2020-05-25,2020-05-28,3 day ahead inc death,point,,13.015769779083099
9363,4,2020-05-25,2020-05-29,4 day ahead inc death,point,,12.7214679131025
9364,4,2020-05-25,2020-05-30,5 day ahead inc death,point,,12.424781438501899
9365,4,2020-05-25,2020-05-31,6 day ahead inc death,point,,12.1252791310039
9366,4,2020-05-25,2020-06-01,7 day ahead inc death,point,,11.8229141169514
9367,4,2020-05-25,2020-06-02,8 day ahead inc death,point,,11.5179317340908
9368,4,2020-05-25,2020-06-03,9 day ahead inc death,point,,11.2107913790096
9369,4,2020-05-25,2020-06-04,10 day ahead inc death,point,,10.902101359927302
9370,4,2020-05-25,2020-06-05,11 day ahead inc death,point,,10.5925655259175
9371,4,2020-05-25,2020-06-06,12 day ahead inc death,point,,10.282940328859802
9372,4,2020-05-25,2020-06-07,13 day ahead inc death,point,,9.974000955650471
9373,4,2020-05-25,2020-06-08,14 day ahead inc death,point,,9.66651521533265
9374,4,2020-05-25,2020-06-09,15 day ahead inc death,point,,9.361223955158609
9375,4,2020-05-25,2020-06-10,16 day ahead inc death,point,,9.05882689315206
9376,4,2020-05-25,2020-06-11,17 day ahead inc death,point,,8.75997287934479
9377,4,2020-05-25,2020-06-12,18 day ahead inc death,point,,8.46525372418967
9378,4,2020-05-25,2020-06-13,19 day ahead inc death,point,,8.175200854504281
9379,4,2020-05-25,2020-06-14,20 day ahead inc death,point,,7.89028417075735
9380,4,2020-05-25,2020-06-15,21 day ahead inc death,point,,7.6109125823924195
9381,4,2020-05-25,2020-06-16,22 day ahead inc death,point,,7.33743578925282
9382,4,2020-05-25,2020-06-17,23 day ahead inc death,point,,7.070146956922259
9383,4,2020-05-25,2020-06-18,24 day ahead inc death,point,,6.80928600239133
9384,4,2020-05-25,2020-06-19,25 day ahead inc death,point,,6.55504326469918
9385,4,2020-05-25,2020-06-20,26 day ahead inc death,point,,6.30756338407468
9386,4,2020-05-25,2020-06-21,27 day ahead inc death,point,,6.0669492536671905
9387,4,2020-05-25,2020-06-22,28 day ahead inc death,point,,5.833265941272661
9388,4,2020-05-25,2020-06-23,29 day ahead inc death,point,,5.60654450554898
9389,4,2020-05-25,2020-06-24,30 day ahead inc death,point,,5.3867856529909695
9390,4,2020-05-25,2020-06-25,31 day ahead inc death,point,,5.17396319926479
9391,4,2020-05-25,2020-06-26,32 day ahead inc death,point,,4.96802731211005
9392,4,2020-05-25,2020-06-27,33 day ahead inc death,point,,4.7689075235678
9393,4,2020-05-25,2020-06-28,34 day ahead inc death,point,,4.57651550734045
9394,4,2020-05-25,2020-06-29,35 day ahead inc death,point,,4.39074762310406
9395,4,2020-05-25,2020-06-30,36 day ahead inc death,point,,4.21148723397937
9396,4,2020-05-25,2020-07-01,37 day ahead inc death,point,,4.03860680646153
9397,4,2020-05-25,2020-07-02,38 day ahead inc death,point,,3.8719698041802504
9398,4,2020-05-25,2020-07-03,39 day ahead inc death,point,,3.7114323881382902
9399,4,2020-05-25,2020-07-04,40 day ahead inc death,point,,3.5568449367478903
9400,4,2020-05-25,2020-07-05,41 day ahead inc death,point,,3.40805339919211
9401,4,2020-05-25,2020-07-06,42 day ahead inc death,point,,3.2649004955098904
9402,4,2020-05-25,2020-07-07,43 day ahead inc death,point,,3.12722677642023
9403,4,2020-05-25,2020-07-08,44 day ahead inc death,point,,2.9948715553619
9404,4,2020-05-25,2020-07-09,45 day ahead inc death,point,,2.86767372455529
9405,4,2020-05-25,2020-07-10,46 day ahead inc death,point,,2.7454724661695296
9406,4,2020-05-25,2020-07-11,47 day ahead inc death,point,,2.62810786891259
9407,4,2020-05-25,2020-07-12,48 day ahead inc death,point,,2.51542145959434
9408,4,2020-05-25,2020-07-13,49 day ahead inc death,point,,2.40725665844707
9409,4,2020-05-25,2020-07-14,50 day ahead inc death,point,,2.30345916625674
9410,4,2020-05-25,2020-07-15,51 day ahead inc death,point,,2.2038772906507798
9411,4,2020-05-25,2020-07-16,52 day ahead inc death,point,,2.10836221822478
9412,4,2020-05-25,2020-07-17,53 day ahead inc death,point,,2.01676823856769
9413,4,2020-05-25,2020-07-18,54 day ahead inc death,point,,1.9289529256657298
9414,4,2020-05-25,2020-07-19,55 day ahead inc death,point,,1.8447772816316501
9415,4,2020-05-25,2020-07-20,56 day ahead inc death,point,,1.76410584721157
9416,4,2020-05-25,2020-07-21,57 day ahead inc death,point,,1.6868067830726001
9417,4,2020-05-25,2020-07-22,58 day ahead inc death,point,,1.61275192546395
9418,4,2020-05-25,2020-07-23,59 day ahead inc death,point,,1.54181681946875
9419,4,2020-05-25,2020-07-24,60 day ahead inc death,point,,1.4738807327289598
9420,4,2020-05-25,2020-07-25,61 day ahead inc death,point,,1.4088266522098798
9421,4,2020-05-25,2020-07-26,62 day ahead inc death,point,,1.34654126630539
9422,4,2020-05-25,2020-07-27,63 day ahead inc death,point,,1.28691493432689
9423,4,2020-05-25,2020-07-28,64 day ahead inc death,point,,1.2298416451953897
9424,4,2020-05-25,2020-07-29,65 day ahead inc death,point,,1.17521896695553
9425,4,2020-05-25,2020-07-30,66 day ahead inc death,point,,1.1229479885503202
9426,4,2020-05-25,2020-07-31,67 day ahead inc death,point,,1.07293325512524
9427,4,2020-05-25,2020-08-01,68 day ahead inc death,point,,1.02508269799227
9428,4,2020-05-25,2020-08-02,69 day ahead inc death,point,,0.979307560251527
9429,4,2020-05-25,2020-08-03,70 day ahead inc death,point,,0.93552231894455
9430,4,2020-05-25,2020-08-04,71 day ahead inc death,point,,0.893644604520205
9431,4,2020-05-25,2020-08-05,72 day ahead inc death,point,,0.85359511828824
9432,4,2020-05-25,2020-08-06,73 day ahead inc death,point,,0.815297548462468
9433,4,2020-05-25,2020-08-07,74 day ahead inc death,point,,0.7786784853130941
9434,4,2020-05-25,2020-08-08,75 day ahead inc death,point,,0.74366733588613
9435,4,2020-05-25,2020-08-09,76 day ahead inc death,point,,0.710196238685057
9436,4,2020-05-25,2020-08-10,77 day ahead inc death,point,,0.678199978659904
9437,4,2020-05-25,2020-08-11,78 day ahead inc death,point,,0.647615902799316
9438,4,2020-05-25,2020-08-12,79 day ahead inc death,point,,0.618383836580051
9439,4,2020-05-25,2020-08-13,80 day ahead inc death,point,,0.590446001494229
9440,4,2020-05-25,2020-08-14,81 day ahead inc death,point,,0.5637469338332719
9441,4,2020-05-25,2020-08-15,82 day ahead inc death,point,,0.538233404889752
9442,4,2020-05-25,2020-08-16,83 day ahead inc death,point,,0.513854342701052
9443,4,2020-05-25,2020-08-17,84 day ahead inc death,point,,0.4905607554428571
9444,4,2020-05-25,2020-08-18,85 day ahead inc death,point,,0.468305656558641
9445,4,2020-05-25,2020-08-19,86 day ahead inc death,point,,0.447043991691089
9446,4,2020-05-25,2020-08-20,87 day ahead inc death,point,,0.42673256746684296
9447,4,2020-05-25,2020-08-21,88 day ahead inc death,point,,0.407329982175042
9448,4,2020-05-25,2020-08-22,89 day ahead inc death,point,,0.38879655835990007
9449,4,2020-05-25,2020-08-23,90 day ahead inc death,point,,0.371094277347311
9450,4,2020-05-25,2020-08-24,91 day ahead inc death,point,,0.354186715706874
9451,4,2020-05-25,2020-08-25,92 day ahead inc death,point,,0.33803898364863
9452,4,2020-05-25,2020-08-26,93 day ahead inc death,point,,0.322617665342023
9453,4,2020-05-25,2020-08-27,94 day ahead inc death,point,,0.307890761144563
9454,4,2020-05-25,2020-08-28,95 day ahead inc death,point,,0.293827631714294
9455,4,2020-05-25,2020-08-29,96 day ahead inc death,point,,0.28039894398398196
9456,4,2020-05-25,2020-08-30,97 day ahead inc death,point,,0.267576618965222
9457,4,2020-05-25,2020-08-31,98 day ahead inc death,point,,0.255333781350146
9458,4,2020-05-25,2020-09-01,99 day ahead inc death,point,,0.243644710875515
9459,4,2020-05-25,2020-09-02,100 day ahead inc death,point,,0.232484795409619
9460,4,2020-05-25,2020-09-03,101 day ahead inc death,point,,0.221830485724922
9461,4,2020-05-25,2020-09-04,102 day ahead inc death,point,,0.21165925191485302
9462,4,2020-05-25,2020-09-05,103 day ahead inc death,point,,0.20194954141175
9463,4,2020-05-25,2020-09-06,104 day ahead inc death,point,,0.192680738563695
9464,4,2020-05-25,2020-09-07,105 day ahead inc death,point,,0.18383312572723298
9465,4,2020-05-25,2020-09-08,106 day ahead inc death,point,,0.175387845834393
9466,4,2020-05-25,2020-09-09,107 day ahead inc death,point,,0.167326866385793
9467,4,2020-05-25,2020-09-10,108 day ahead inc death,point,,0.15963294483253798
9468,4,2020-05-25,2020-09-11,109 day ahead inc death,point,,0.15228959529690697
9469,4,2020-05-25,2020-09-12,110 day ahead inc death,point,,0.145281056596559
9470,4,2020-05-25,2020-09-13,111 day ahead inc death,point,,0.138592261522263
9471,4,2020-05-25,2020-09-14,112 day ahead inc death,point,,0.132208807335019
9472,4,2020-05-25,2020-09-15,113 day ahead inc death,point,,0.12611692743485
9473,4,2020-05-25,2020-09-16,114 day ahead inc death,point,,0.12030346416508998
9474,4,2020-05-25,2020-09-17,115 day ahead inc death,point,,0.114755842712384
9475,4,2020-05-25,2020-09-18,116 day ahead inc death,point,,0.10946204606102601
9476,4,2020-05-25,2020-09-19,117 day ahead inc death,point,,0.104410590967973
9477,4,2020-05-25,2020-09-20,118 day ahead inc death,point,,0.0995905049176145
9478,4,2020-05-25,2020-09-21,119 day ahead inc death,point,,0.0949913040235515
9479,4,2020-05-25,2020-09-22,120 day ahead inc death,point,,0.0906029718407808
9480,4,2020-05-25,2020-09-23,121 day ahead inc death,point,,0.0864159390541772
9481,4,2020-05-25,2020-09-24,122 day ahead inc death,point,,0.0824210640121237
9482,4,2020-05-25,2020-09-25,123 day ahead inc death,point,,0.0786096140700465
9483,4,2020-05-25,2020-09-26,124 day ahead inc death,point,,0.0749732477165708
9484,4,2020-05-25,2020-09-27,125 day ahead inc death,point,,0.0715039974479623
9485,4,2020-05-25,2020-09-28,126 day ahead inc death,point,,0.0681942533663005
9486,4,2020-05-25,2020-09-29,127 day ahead inc death,point,,0.0650367474688665
9487,4,2020-05-25,2020-09-30,128 day ahead inc death,point,,0.0620245386044189
9488,4,2020-05-25,2020-10-01,129 day ahead inc death,point,,0.0591509980683895
9489,4,2020-05-25,2020-10-02,130 day ahead inc death,point,,0.0564097958124421
12480,6,2020-05-25,2020-05-26,1 day ahead inc death,point,,69.9723187950826
12481,6,2020-05-25,2020-05-27,2 day ahead inc death,point,,68.31137172224
12482,6,2020-05-25,2020-05-28,3 day ahead inc death,point,,66.7492929114001
12483,6,2020-05-25,2020-05-29,4 day ahead inc death,point,,65.2659841677919
12484,6,2020-05-25,2020-05-30,5 day ahead inc death,point,,63.8426925181629
12485,6,2020-05-25,2020-05-31,6 day ahead inc death,point,,62.461900869116604
12486,6,2020-05-25,2020-06-01,7 day ahead inc death,point,,61.107393468766496
12487,6,2020-05-25,2020-06-02,8 day ahead inc death,point,,59.7644699898738
12488,6,2020-05-25,2020-06-03,9 day ahead inc death,point,,58.420257947279396
12489,6,2020-05-25,2020-06-04,10 day ahead inc death,point,,57.0640540269178
12490,6,2020-05-25,2020-06-05,11 day ahead inc death,point,,55.6876182532278
12491,6,2020-05-25,2020-06-06,12 day ahead inc death,point,,54.2853546985489
12492,6,2020-05-25,2020-06-07,13 day ahead inc death,point,,52.854336739535
12493,6,2020-05-25,2020-06-08,14 day ahead inc death,point,,51.394166577812
12494,6,2020-05-25,2020-06-09,15 day ahead inc death,point,,49.9066887672789
12495,6,2020-05-25,2020-06-10,16 day ahead inc death,point,,48.39559856611049
12496,6,2020-05-25,2020-06-11,17 day ahead inc death,point,,46.8659949379216
12497,6,2020-05-25,2020-06-12,18 day ahead inc death,point,,45.32392600207089
12498,6,2020-05-25,2020-06-13,19 day ahead inc death,point,,43.77596527682999
12499,6,2020-05-25,2020-06-14,20 day ahead inc death,point,,42.2288443722882
12500,6,2020-05-25,2020-06-15,21 day ahead inc death,point,,40.689155281742394
12501,6,2020-05-25,2020-06-16,22 day ahead inc death,point,,39.1631251492081
12502,6,2020-05-25,2020-06-17,23 day ahead inc death,point,,37.6564591475217
12503,6,2020-05-25,2020-06-18,24 day ahead inc death,point,,36.174242795172205
12504,6,2020-05-25,2020-06-19,25 day ahead inc death,point,,34.7208931190098
12505,6,2020-05-25,2020-06-20,26 day ahead inc death,point,,33.3001478426149
12506,6,2020-05-25,2020-06-21,27 day ahead inc death,point,,31.915082605760304
12507,6,2020-05-25,2020-06-22,28 day ahead inc death,point,,30.5681475929223
12508,6,2020-05-25,2020-06-23,29 day ahead inc death,point,,29.261216512807604
12509,6,2020-05-25,2020-06-24,30 day ahead inc death,point,,27.9956424022585
12510,6,2020-05-25,2020-06-25,31 day ahead inc death,point,,26.7723161032272
12511,6,2020-05-25,2020-06-26,32 day ahead inc death,point,,25.5917244265593
12512,6,2020-05-25,2020-06-27,33 day ahead inc death,point,,24.4540059606188
12513,6,2020-05-25,2020-06-28,34 day ahead inc death,point,,23.3590032207067
12514,6,2020-05-25,2020-06-29,35 day ahead inc death,point,,22.306310393171803
12515,6,2020-05-25,2020-06-30,36 day ahead inc death,point,,21.295316336474603
12516,6,2020-05-25,2020-07-01,37 day ahead inc death,point,,20.325242789852396
12517,6,2020-05-25,2020-07-02,38 day ahead inc death,point,,19.3951779353665
12518,6,2020-05-25,2020-07-03,39 day ahead inc death,point,,18.5041055835345
12519,6,2020-05-25,2020-07-04,40 day ahead inc death,point,,17.6509303250014
12520,6,2020-05-25,2020-07-05,41 day ahead inc death,point,,16.834499025446302
12521,6,2020-05-25,2020-07-06,42 day ahead inc death,point,,16.0536190494895
12522,6,2020-05-25,2020-07-07,43 day ahead inc death,point,,15.3070735903957
12523,6,2020-05-25,2020-07-08,44 day ahead inc death,point,,14.593634462259601
12524,6,2020-05-25,2020-07-09,45 day ahead inc death,point,,13.912072684667699
12525,6,2020-05-25,2020-07-10,46 day ahead inc death,point,,13.2611671599743
12526,6,2020-05-25,2020-07-11,47 day ahead inc death,point,,12.6397117124916
12527,6,2020-05-25,2020-07-12,48 day ahead inc death,point,,12.046520728596098
12528,6,2020-05-25,2020-07-13,49 day ahead inc death,point,,11.4804336080515
12529,6,2020-05-25,2020-07-14,50 day ahead inc death,point,,10.940318210156901
12530,6,2020-05-25,2020-07-15,51 day ahead inc death,point,,10.425073454070999
12531,6,2020-05-25,2020-07-16,52 day ahead inc death,point,,9.93363121085076
12532,6,2020-05-25,2020-07-17,53 day ahead inc death,point,,9.46495760533981
12533,6,2020-05-25,2020-07-18,54 day ahead inc death,point,,9.01805382899329
12534,6,2020-05-25,2020-07-19,55 day ahead inc death,point,,8.59195654974519
12535,6,2020-05-25,2020-07-20,56 day ahead inc death,point,,8.18573799209571
12536,6,2020-05-25,2020-07-21,57 day ahead inc death,point,,7.79850574932334
12537,6,2020-05-25,2020-07-22,58 day ahead inc death,point,,7.4294023800939595
12538,6,2020-05-25,2020-07-23,59 day ahead inc death,point,,7.07760483343009
12539,6,2020-05-25,2020-07-24,60 day ahead inc death,point,,6.74232373891755
12540,6,2020-05-25,2020-07-25,61 day ahead inc death,point,,6.42280259301333
12541,6,2020-05-25,2020-07-26,62 day ahead inc death,point,,6.118316867138669
12542,6,2020-05-25,2020-07-27,63 day ahead inc death,point,,5.82817305893332
12543,6,2020-05-25,2020-07-28,64 day ahead inc death,point,,5.5517077043341505
12544,6,2020-05-25,2020-07-29,65 day ahead inc death,point,,5.28828636503295
12545,6,2020-05-25,2020-07-30,66 day ahead inc death,point,,5.0373026032630195
12546,6,2020-05-25,2020-07-31,67 day ahead inc death,point,,4.79817695362999
12547,6,2020-05-25,2020-08-01,68 day ahead inc death,point,,4.5703558998857305
12548,6,2020-05-25,2020-08-02,69 day ahead inc death,point,,4.3533108629462705
12549,6,2020-05-25,2020-08-03,70 day ahead inc death,point,,4.1465372052025495
12550,6,2020-05-25,2020-08-04,71 day ahead inc death,point,,3.9495532550572503
12551,6,2020-05-25,2020-08-05,72 day ahead inc death,point,,3.7618993547275696
12552,6,2020-05-25,2020-08-06,73 day ahead inc death,point,,3.58313693360196
12553,6,2020-05-25,2020-08-07,74 day ahead inc death,point,,3.4128476088299102
12554,6,2020-05-25,2020-08-08,75 day ahead inc death,point,,3.2506323142842994
12555,6,2020-05-25,2020-08-09,76 day ahead inc death,point,,3.0961104586422206
12556,6,2020-05-25,2020-08-10,77 day ahead inc death,point,,2.94891911296054
12557,6,2020-05-25,2020-08-11,78 day ahead inc death,point,,2.80871222786209
12558,6,2020-05-25,2020-08-12,79 day ahead inc death,point,,2.6751598801965897
12559,6,2020-05-25,2020-08-13,80 day ahead inc death,point,,2.54794754888098
12560,6,2020-05-25,2020-08-14,81 day ahead inc death,point,,2.42677541945523
12561,6,2020-05-25,2020-08-15,82 day ahead inc death,point,,2.31135771679692
12562,6,2020-05-25,2020-08-16,83 day ahead inc death,point,,2.20142206532182
12563,6,2020-05-25,2020-08-17,84 day ahead inc death,point,,2.09670887596985
12564,6,2020-05-25,2020-08-18,85 day ahead inc death,point,,1.9969707591772
12565,6,2020-05-25,2020-08-19,86 day ahead inc death,point,,1.9019719630450702
12566,6,2020-05-25,2020-08-20,87 day ahead inc death,point,,1.8114878358683202
12567,6,2020-05-25,2020-08-21,88 day ahead inc death,point,,1.7253043121818301
