location,forecast_date,value,target_end_date,target,type,quantile
5059,2020-08-25,96,2020-09-12,2 wk ahead inc case,point,
5061,2020-08-25,31,2020-09-12,2 wk ahead inc case,point,
5063,2020-08-25,164,2020-09-12,2 wk ahead inc case,point,
5065,2020-08-25,42,2020-09-12,2 wk ahead inc case,point,
5067,2020-08-25,125,2020-09-12,2 wk ahead inc case,point,
5069,2020-08-25,287,2020-09-12,2 wk ahead inc case,point,
5071,2020-08-25,126,2020-09-12,2 wk ahead inc case,point,
5073,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
5075,2020-08-25,67,2020-09-12,2 wk ahead inc case,point,
5077,2020-08-25,9,2020-09-12,2 wk ahead inc case,point,
5079,2020-08-25,31,2020-09-12,2 wk ahead inc case,point,
5081,2020-08-25,78,2020-09-12,2 wk ahead inc case,point,
5083,2020-08-25,79,2020-09-12,2 wk ahead inc case,point,
5085,2020-08-25,131,2020-09-12,2 wk ahead inc case,point,
5087,2020-08-25,8,2020-09-12,2 wk ahead inc case,point,
5089,2020-08-25,10,2020-09-12,2 wk ahead inc case,point,
5091,2020-08-25,63,2020-09-12,2 wk ahead inc case,point,
5093,2020-08-25,307,2020-09-12,2 wk ahead inc case,point,
5095,2020-08-25,25,2020-09-12,2 wk ahead inc case,point,
5099,2020-08-25,22,2020-09-12,2 wk ahead inc case,point,
5101,2020-08-25,19,2020-09-12,2 wk ahead inc case,point,
5103,2020-08-25,53,2020-09-12,2 wk ahead inc case,point,
5107,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
5109,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
5111,2020-08-25,415,2020-09-12,2 wk ahead inc case,point,
5113,2020-08-25,7,2020-09-12,2 wk ahead inc case,point,
5115,2020-08-25,144,2020-09-12,2 wk ahead inc case,point,
5117,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
5119,2020-08-25,1141,2020-09-12,2 wk ahead inc case,point,
5121,2020-08-25,5,2020-09-12,2 wk ahead inc case,point,
5125,2020-08-25,258,2020-09-12,2 wk ahead inc case,point,
5127,2020-08-25,19,2020-09-12,2 wk ahead inc case,point,
5129,2020-08-25,77,2020-09-12,2 wk ahead inc case,point,
5131,2020-08-25,415,2020-09-12,2 wk ahead inc case,point,
5133,2020-08-25,22,2020-09-12,2 wk ahead inc case,point,
5135,2020-08-25,28,2020-09-12,2 wk ahead inc case,point,
5137,2020-08-25,116,2020-09-12,2 wk ahead inc case,point,
5139,2020-08-25,210,2020-09-12,2 wk ahead inc case,point,
5141,2020-08-25,58,2020-09-12,2 wk ahead inc case,point,
5143,2020-08-25,441,2020-09-12,2 wk ahead inc case,point,
5145,2020-08-25,87,2020-09-12,2 wk ahead inc case,point,
5147,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
5149,2020-08-25,73,2020-09-12,2 wk ahead inc case,point,
6001,2020-08-25,1383,2020-09-12,2 wk ahead inc case,point,
6003,2020-08-25,1,2020-09-12,2 wk ahead inc case,point,
6005,2020-08-25,115,2020-09-12,2 wk ahead inc case,point,
6007,2020-08-25,907,2020-09-12,2 wk ahead inc case,point,
6009,2020-08-25,52,2020-09-12,2 wk ahead inc case,point,
6011,2020-08-25,6,2020-09-12,2 wk ahead inc case,point,
6013,2020-08-25,2250,2020-09-12,2 wk ahead inc case,point,
6015,2020-08-25,26,2020-09-12,2 wk ahead inc case,point,
6017,2020-08-25,275,2020-09-12,2 wk ahead inc case,point,
6019,2020-08-25,8551,2020-09-12,2 wk ahead inc case,point,
6021,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
6023,2020-08-25,168,2020-09-12,2 wk ahead inc case,point,
6025,2020-08-25,91,2020-09-12,2 wk ahead inc case,point,
6027,2020-08-25,75,2020-09-12,2 wk ahead inc case,point,
6029,2020-08-25,3980,2020-09-12,2 wk ahead inc case,point,
6031,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
6033,2020-08-25,116,2020-09-12,2 wk ahead inc case,point,
6035,2020-08-25,299,2020-09-12,2 wk ahead inc case,point,
6037,2020-08-25,23768,2020-09-12,2 wk ahead inc case,point,
6039,2020-08-25,1933,2020-09-12,2 wk ahead inc case,point,
6041,2020-08-25,711,2020-09-12,2 wk ahead inc case,point,
6043,2020-08-25,8,2020-09-12,2 wk ahead inc case,point,
6045,2020-08-25,195,2020-09-12,2 wk ahead inc case,point,
6047,2020-08-25,2232,2020-09-12,2 wk ahead inc case,point,
6049,2020-08-25,4,2020-09-12,2 wk ahead inc case,point,
6051,2020-08-25,5,2020-09-12,2 wk ahead inc case,point,
6053,2020-08-25,1924,2020-09-12,2 wk ahead inc case,point,
6055,2020-08-25,61,2020-09-12,2 wk ahead inc case,point,
6057,2020-08-25,244,2020-09-12,2 wk ahead inc case,point,
6059,2020-08-25,7393,2020-09-12,2 wk ahead inc case,point,
6061,2020-08-25,332,2020-09-12,2 wk ahead inc case,point,
6063,2020-08-25,6,2020-09-12,2 wk ahead inc case,point,
6065,2020-08-25,20063,2020-09-12,2 wk ahead inc case,point,
6067,2020-08-25,6100,2020-09-12,2 wk ahead inc case,point,
6069,2020-08-25,273,2020-09-12,2 wk ahead inc case,point,
6071,2020-08-25,2485,2020-09-12,2 wk ahead inc case,point,
6073,2020-08-25,5278,2020-09-12,2 wk ahead inc case,point,
6075,2020-08-25,1478,2020-09-12,2 wk ahead inc case,point,
6077,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
6079,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
6081,2020-08-25,676,2020-09-12,2 wk ahead inc case,point,
6083,2020-08-25,1328,2020-09-12,2 wk ahead inc case,point,
6085,2020-08-25,6646,2020-09-12,2 wk ahead inc case,point,
6087,2020-08-25,450,2020-09-12,2 wk ahead inc case,point,
6089,2020-08-25,84,2020-09-12,2 wk ahead inc case,point,
6091,2020-08-25,2,2020-09-12,2 wk ahead inc case,point,
6093,2020-08-25,8,2020-09-12,2 wk ahead inc case,point,
6095,2020-08-25,3276,2020-09-12,2 wk ahead inc case,point,
6097,2020-08-25,1706,2020-09-12,2 wk ahead inc case,point,
6099,2020-08-25,539,2020-09-12,2 wk ahead inc case,point,
6101,2020-08-25,188,2020-09-12,2 wk ahead inc case,point,
6103,2020-08-25,277,2020-09-12,2 wk ahead inc case,point,
6105,2020-08-25,14,2020-09-12,2 wk ahead inc case,point,
6107,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
6109,2020-08-25,51,2020-09-12,2 wk ahead inc case,point,
6111,2020-08-25,3303,2020-09-12,2 wk ahead inc case,point,
6113,2020-08-25,558,2020-09-12,2 wk ahead inc case,point,
6115,2020-08-25,301,2020-09-12,2 wk ahead inc case,point,
8003,2020-08-25,12,2020-09-12,2 wk ahead inc case,point,
8005,2020-08-25,695,2020-09-12,2 wk ahead inc case,point,
8007,2020-08-25,13,2020-09-12,2 wk ahead inc case,point,
8009,2020-08-25,1,2020-09-12,2 wk ahead inc case,point,
8011,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
8015,2020-08-25,52,2020-09-12,2 wk ahead inc case,point,
8017,2020-08-25,1,2020-09-12,2 wk ahead inc case,point,
8019,2020-08-25,9,2020-09-12,2 wk ahead inc case,point,
8021,2020-08-25,29,2020-09-12,2 wk ahead inc case,point,
8023,2020-08-25,30,2020-09-12,2 wk ahead inc case,point,
8025,2020-08-25,2,2020-09-12,2 wk ahead inc case,point,
8027,2020-08-25,2,2020-09-12,2 wk ahead inc case,point,
8029,2020-08-25,23,2020-09-12,2 wk ahead inc case,point,
8031,2020-08-25,103,2020-09-12,2 wk ahead inc case,point,
8033,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
8035,2020-08-25,228,2020-09-12,2 wk ahead inc case,point,
8037,2020-08-25,36,2020-09-12,2 wk ahead inc case,point,
8039,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
8041,2020-08-25,612,2020-09-12,2 wk ahead inc case,point,
8043,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
8045,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
8047,2020-08-25,1,2020-09-12,2 wk ahead inc case,point,
8049,2020-08-25,9,2020-09-12,2 wk ahead inc case,point,
8051,2020-08-25,24,2020-09-12,2 wk ahead inc case,point,
8053,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
8055,2020-08-25,3,2020-09-12,2 wk ahead inc case,point,
8057,2020-08-25,1,2020-09-12,2 wk ahead inc case,point,
8061,2020-08-25,1,2020-09-12,2 wk ahead inc case,point,
8063,2020-08-25,3,2020-09-12,2 wk ahead inc case,point,
8065,2020-08-25,5,2020-09-12,2 wk ahead inc case,point,
8067,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
8069,2020-08-25,305,2020-09-12,2 wk ahead inc case,point,
8071,2020-08-25,8,2020-09-12,2 wk ahead inc case,point,
8073,2020-08-25,2,2020-09-12,2 wk ahead inc case,point,
8075,2020-08-25,38,2020-09-12,2 wk ahead inc case,point,
8077,2020-08-25,194,2020-09-12,2 wk ahead inc case,point,
8079,2020-08-25,2,2020-09-12,2 wk ahead inc case,point,
8081,2020-08-25,8,2020-09-12,2 wk ahead inc case,point,
8083,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
8085,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
8087,2020-08-25,21,2020-09-12,2 wk ahead inc case,point,
8089,2020-08-25,14,2020-09-12,2 wk ahead inc case,point,
8091,2020-08-25,49,2020-09-12,2 wk ahead inc case,point,
8093,2020-08-25,9,2020-09-12,2 wk ahead inc case,point,
8095,2020-08-25,2,2020-09-12,2 wk ahead inc case,point,
8097,2020-08-25,14,2020-09-12,2 wk ahead inc case,point,
8099,2020-08-25,50,2020-09-12,2 wk ahead inc case,point,
8101,2020-08-25,131,2020-09-12,2 wk ahead inc case,point,
8103,2020-08-25,4,2020-09-12,2 wk ahead inc case,point,
8105,2020-08-25,9,2020-09-12,2 wk ahead inc case,point,
8107,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
8109,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
8111,2020-08-25,2,2020-09-12,2 wk ahead inc case,point,
8113,2020-08-25,5,2020-09-12,2 wk ahead inc case,point,
8115,2020-08-25,3,2020-09-12,2 wk ahead inc case,point,
8117,2020-08-25,100,2020-09-12,2 wk ahead inc case,point,
8119,2020-08-25,64,2020-09-12,2 wk ahead inc case,point,
8121,2020-08-25,3,2020-09-12,2 wk ahead inc case,point,
8125,2020-08-25,2,2020-09-12,2 wk ahead inc case,point,
9001,2020-08-25,694,2020-09-12,2 wk ahead inc case,point,
9003,2020-08-25,1037,2020-09-12,2 wk ahead inc case,point,
9005,2020-08-25,100,2020-09-12,2 wk ahead inc case,point,
9007,2020-08-25,80,2020-09-12,2 wk ahead inc case,point,
9009,2020-08-25,456,2020-09-12,2 wk ahead inc case,point,
9011,2020-08-25,76,2020-09-12,2 wk ahead inc case,point,
9013,2020-08-25,11,2020-09-12,2 wk ahead inc case,point,
9015,2020-08-25,63,2020-09-12,2 wk ahead inc case,point,
10001,2020-08-25,29,2020-09-12,2 wk ahead inc case,point,
10003,2020-08-25,685,2020-09-12,2 wk ahead inc case,point,
10005,2020-08-25,22,2020-09-12,2 wk ahead inc case,point,
11001,2020-08-25,895,2020-09-12,2 wk ahead inc case,point,
12001,2020-08-25,251,2020-09-12,2 wk ahead inc case,point,
12003,2020-08-25,87,2020-09-12,2 wk ahead inc case,point,
12005,2020-08-25,863,2020-09-12,2 wk ahead inc case,point,
12007,2020-08-25,251,2020-09-12,2 wk ahead inc case,point,
12009,2020-08-25,940,2020-09-12,2 wk ahead inc case,point,
12011,2020-08-25,5627,2020-09-12,2 wk ahead inc case,point,
12013,2020-08-25,82,2020-09-12,2 wk ahead inc case,point,
12015,2020-08-25,450,2020-09-12,2 wk ahead inc case,point,
12017,2020-08-25,309,2020-09-12,2 wk ahead inc case,point,
12019,2020-08-25,545,2020-09-12,2 wk ahead inc case,point,
12021,2020-08-25,261,2020-09-12,2 wk ahead inc case,point,
12023,2020-08-25,451,2020-09-12,2 wk ahead inc case,point,
12027,2020-08-25,101,2020-09-12,2 wk ahead inc case,point,
12029,2020-08-25,92,2020-09-12,2 wk ahead inc case,point,
12031,2020-08-25,1546,2020-09-12,2 wk ahead inc case,point,
12033,2020-08-25,858,2020-09-12,2 wk ahead inc case,point,
12035,2020-08-25,245,2020-09-12,2 wk ahead inc case,point,
12037,2020-08-25,173,2020-09-12,2 wk ahead inc case,point,
12039,2020-08-25,307,2020-09-12,2 wk ahead inc case,point,
12041,2020-08-25,51,2020-09-12,2 wk ahead inc case,point,
12043,2020-08-25,31,2020-09-12,2 wk ahead inc case,point,
12045,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
12047,2020-08-25,78,2020-09-12,2 wk ahead inc case,point,
12049,2020-08-25,169,2020-09-12,2 wk ahead inc case,point,
12051,2020-08-25,136,2020-09-12,2 wk ahead inc case,point,
12053,2020-08-25,387,2020-09-12,2 wk ahead inc case,point,
12055,2020-08-25,231,2020-09-12,2 wk ahead inc case,point,
12057,2020-08-25,2761,2020-09-12,2 wk ahead inc case,point,
12059,2020-08-25,111,2020-09-12,2 wk ahead inc case,point,
12061,2020-08-25,289,2020-09-12,2 wk ahead inc case,point,
12063,2020-08-25,339,2020-09-12,2 wk ahead inc case,point,
12065,2020-08-25,33,2020-09-12,2 wk ahead inc case,point,
12067,2020-08-25,47,2020-09-12,2 wk ahead inc case,point,
12069,2020-08-25,942,2020-09-12,2 wk ahead inc case,point,
12071,2020-08-25,1598,2020-09-12,2 wk ahead inc case,point,
12073,2020-08-25,981,2020-09-12,2 wk ahead inc case,point,
12075,2020-08-25,33,2020-09-12,2 wk ahead inc case,point,
12077,2020-08-25,66,2020-09-12,2 wk ahead inc case,point,
12079,2020-08-25,115,2020-09-12,2 wk ahead inc case,point,
12081,2020-08-25,884,2020-09-12,2 wk ahead inc case,point,
12083,2020-08-25,1595,2020-09-12,2 wk ahead inc case,point,
12085,2020-08-25,384,2020-09-12,2 wk ahead inc case,point,
12086,2020-08-25,11164,2020-09-12,2 wk ahead inc case,point,
12087,2020-08-25,30,2020-09-12,2 wk ahead inc case,point,
12089,2020-08-25,453,2020-09-12,2 wk ahead inc case,point,
12091,2020-08-25,442,2020-09-12,2 wk ahead inc case,point,
12093,2020-08-25,71,2020-09-12,2 wk ahead inc case,point,
12095,2020-08-25,1749,2020-09-12,2 wk ahead inc case,point,
12097,2020-08-25,784,2020-09-12,2 wk ahead inc case,point,
12099,2020-08-25,4119,2020-09-12,2 wk ahead inc case,point,
12101,2020-08-25,701,2020-09-12,2 wk ahead inc case,point,
12103,2020-08-25,2103,2020-09-12,2 wk ahead inc case,point,
12105,2020-08-25,1514,2020-09-12,2 wk ahead inc case,point,
12107,2020-08-25,231,2020-09-12,2 wk ahead inc case,point,
12113,2020-08-25,354,2020-09-12,2 wk ahead inc case,point,
12115,2020-08-25,521,2020-09-12,2 wk ahead inc case,point,
12117,2020-08-25,650,2020-09-12,2 wk ahead inc case,point,
12119,2020-08-25,37,2020-09-12,2 wk ahead inc case,point,
12121,2020-08-25,130,2020-09-12,2 wk ahead inc case,point,
12123,2020-08-25,128,2020-09-12,2 wk ahead inc case,point,
12125,2020-08-25,108,2020-09-12,2 wk ahead inc case,point,
12127,2020-08-25,1179,2020-09-12,2 wk ahead inc case,point,
12129,2020-08-25,95,2020-09-12,2 wk ahead inc case,point,
12131,2020-08-25,231,2020-09-12,2 wk ahead inc case,point,
12133,2020-08-25,67,2020-09-12,2 wk ahead inc case,point,
13001,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
13005,2020-08-25,84,2020-09-12,2 wk ahead inc case,point,
13007,2020-08-25,16,2020-09-12,2 wk ahead inc case,point,
13009,2020-08-25,775,2020-09-12,2 wk ahead inc case,point,
13011,2020-08-25,84,2020-09-12,2 wk ahead inc case,point,
13013,2020-08-25,188,2020-09-12,2 wk ahead inc case,point,
13015,2020-08-25,455,2020-09-12,2 wk ahead inc case,point,
13017,2020-08-25,47,2020-09-12,2 wk ahead inc case,point,
13019,2020-08-25,68,2020-09-12,2 wk ahead inc case,point,
13021,2020-08-25,5288,2020-09-12,2 wk ahead inc case,point,
13023,2020-08-25,71,2020-09-12,2 wk ahead inc case,point,
13025,2020-08-25,34,2020-09-12,2 wk ahead inc case,point,
13027,2020-08-25,43,2020-09-12,2 wk ahead inc case,point,
13029,2020-08-25,97,2020-09-12,2 wk ahead inc case,point,
13031,2020-08-25,542,2020-09-12,2 wk ahead inc case,point,
13033,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
13035,2020-08-25,92,2020-09-12,2 wk ahead inc case,point,
13037,2020-08-25,1,2020-09-12,2 wk ahead inc case,point,
13039,2020-08-25,146,2020-09-12,2 wk ahead inc case,point,
13043,2020-08-25,10,2020-09-12,2 wk ahead inc case,point,
13045,2020-08-25,528,2020-09-12,2 wk ahead inc case,point,
13047,2020-08-25,237,2020-09-12,2 wk ahead inc case,point,
13049,2020-08-25,65,2020-09-12,2 wk ahead inc case,point,
13051,2020-08-25,492,2020-09-12,2 wk ahead inc case,point,
13053,2020-08-25,293,2020-09-12,2 wk ahead inc case,point,
13055,2020-08-25,17,2020-09-12,2 wk ahead inc case,point,
13057,2020-08-25,1019,2020-09-12,2 wk ahead inc case,point,
13059,2020-08-25,535,2020-09-12,2 wk ahead inc case,point,
13061,2020-08-25,24,2020-09-12,2 wk ahead inc case,point,
13063,2020-08-25,944,2020-09-12,2 wk ahead inc case,point,
13065,2020-08-25,88,2020-09-12,2 wk ahead inc case,point,
13067,2020-08-25,2967,2020-09-12,2 wk ahead inc case,point,
13069,2020-08-25,151,2020-09-12,2 wk ahead inc case,point,
13071,2020-08-25,267,2020-09-12,2 wk ahead inc case,point,
13073,2020-08-25,23,2020-09-12,2 wk ahead inc case,point,
13075,2020-08-25,91,2020-09-12,2 wk ahead inc case,point,
13077,2020-08-25,335,2020-09-12,2 wk ahead inc case,point,
13079,2020-08-25,106,2020-09-12,2 wk ahead inc case,point,
13081,2020-08-25,115,2020-09-12,2 wk ahead inc case,point,
13083,2020-08-25,8,2020-09-12,2 wk ahead inc case,point,
13085,2020-08-25,145,2020-09-12,2 wk ahead inc case,point,
13087,2020-08-25,115,2020-09-12,2 wk ahead inc case,point,
13089,2020-08-25,1684,2020-09-12,2 wk ahead inc case,point,
13091,2020-08-25,88,2020-09-12,2 wk ahead inc case,point,
13093,2020-08-25,95,2020-09-12,2 wk ahead inc case,point,
13095,2020-08-25,228,2020-09-12,2 wk ahead inc case,point,
13097,2020-08-25,347,2020-09-12,2 wk ahead inc case,point,
13099,2020-08-25,63,2020-09-12,2 wk ahead inc case,point,
13101,2020-08-25,11,2020-09-12,2 wk ahead inc case,point,
13103,2020-08-25,340,2020-09-12,2 wk ahead inc case,point,
13105,2020-08-25,68,2020-09-12,2 wk ahead inc case,point,
13107,2020-08-25,39,2020-09-12,2 wk ahead inc case,point,
13109,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
13111,2020-08-25,20,2020-09-12,2 wk ahead inc case,point,
13113,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
13115,2020-08-25,311,2020-09-12,2 wk ahead inc case,point,
13117,2020-08-25,445,2020-09-12,2 wk ahead inc case,point,
13119,2020-08-25,69,2020-09-12,2 wk ahead inc case,point,
13121,2020-08-25,2595,2020-09-12,2 wk ahead inc case,point,
13123,2020-08-25,50,2020-09-12,2 wk ahead inc case,point,
13125,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
13127,2020-08-25,393,2020-09-12,2 wk ahead inc case,point,
13129,2020-08-25,182,2020-09-12,2 wk ahead inc case,point,
13131,2020-08-25,48,2020-09-12,2 wk ahead inc case,point,
13133,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
13135,2020-08-25,1728,2020-09-12,2 wk ahead inc case,point,
13137,2020-08-25,108,2020-09-12,2 wk ahead inc case,point,
13139,2020-08-25,563,2020-09-12,2 wk ahead inc case,point,
13141,2020-08-25,16,2020-09-12,2 wk ahead inc case,point,
13143,2020-08-25,73,2020-09-12,2 wk ahead inc case,point,
13145,2020-08-25,13,2020-09-12,2 wk ahead inc case,point,
13147,2020-08-25,88,2020-09-12,2 wk ahead inc case,point,
13149,2020-08-25,21,2020-09-12,2 wk ahead inc case,point,
13151,2020-08-25,292,2020-09-12,2 wk ahead inc case,point,
13153,2020-08-25,926,2020-09-12,2 wk ahead inc case,point,
13155,2020-08-25,8,2020-09-12,2 wk ahead inc case,point,
13157,2020-08-25,187,2020-09-12,2 wk ahead inc case,point,
13159,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
13161,2020-08-25,16,2020-09-12,2 wk ahead inc case,point,
13163,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
13165,2020-08-25,15,2020-09-12,2 wk ahead inc case,point,
13167,2020-08-25,26,2020-09-12,2 wk ahead inc case,point,
13169,2020-08-25,450,2020-09-12,2 wk ahead inc case,point,
13171,2020-08-25,28,2020-09-12,2 wk ahead inc case,point,
13173,2020-08-25,15,2020-09-12,2 wk ahead inc case,point,
13175,2020-08-25,28,2020-09-12,2 wk ahead inc case,point,
13177,2020-08-25,18,2020-09-12,2 wk ahead inc case,point,
13179,2020-08-25,255,2020-09-12,2 wk ahead inc case,point,
13181,2020-08-25,52,2020-09-12,2 wk ahead inc case,point,
13183,2020-08-25,12,2020-09-12,2 wk ahead inc case,point,
13185,2020-08-25,215,2020-09-12,2 wk ahead inc case,point,
13187,2020-08-25,241,2020-09-12,2 wk ahead inc case,point,
13189,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
13191,2020-08-25,16,2020-09-12,2 wk ahead inc case,point,
13193,2020-08-25,20,2020-09-12,2 wk ahead inc case,point,
13195,2020-08-25,74,2020-09-12,2 wk ahead inc case,point,
13197,2020-08-25,5,2020-09-12,2 wk ahead inc case,point,
13199,2020-08-25,39,2020-09-12,2 wk ahead inc case,point,
13201,2020-08-25,49,2020-09-12,2 wk ahead inc case,point,
13205,2020-08-25,4,2020-09-12,2 wk ahead inc case,point,
13207,2020-08-25,322,2020-09-12,2 wk ahead inc case,point,
13209,2020-08-25,8,2020-09-12,2 wk ahead inc case,point,
13211,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
13213,2020-08-25,67,2020-09-12,2 wk ahead inc case,point,
13215,2020-08-25,365,2020-09-12,2 wk ahead inc case,point,
13217,2020-08-25,99,2020-09-12,2 wk ahead inc case,point,
13219,2020-08-25,89,2020-09-12,2 wk ahead inc case,point,
13221,2020-08-25,40,2020-09-12,2 wk ahead inc case,point,
13223,2020-08-25,450,2020-09-12,2 wk ahead inc case,point,
13225,2020-08-25,346,2020-09-12,2 wk ahead inc case,point,
13227,2020-08-25,60,2020-09-12,2 wk ahead inc case,point,
13229,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
13231,2020-08-25,7,2020-09-12,2 wk ahead inc case,point,
13233,2020-08-25,166,2020-09-12,2 wk ahead inc case,point,
13235,2020-08-25,14,2020-09-12,2 wk ahead inc case,point,
13237,2020-08-25,36,2020-09-12,2 wk ahead inc case,point,
13239,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
13241,2020-08-25,60,2020-09-12,2 wk ahead inc case,point,
13243,2020-08-25,53,2020-09-12,2 wk ahead inc case,point,
13245,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
13247,2020-08-25,76,2020-09-12,2 wk ahead inc case,point,
13249,2020-08-25,17,2020-09-12,2 wk ahead inc case,point,
13251,2020-08-25,98,2020-09-12,2 wk ahead inc case,point,
13253,2020-08-25,89,2020-09-12,2 wk ahead inc case,point,
13255,2020-08-25,145,2020-09-12,2 wk ahead inc case,point,
13257,2020-08-25,67,2020-09-12,2 wk ahead inc case,point,
13259,2020-08-25,65,2020-09-12,2 wk ahead inc case,point,
13261,2020-08-25,51,2020-09-12,2 wk ahead inc case,point,
13263,2020-08-25,9,2020-09-12,2 wk ahead inc case,point,
13265,2020-08-25,2,2020-09-12,2 wk ahead inc case,point,
13267,2020-08-25,68,2020-09-12,2 wk ahead inc case,point,
13269,2020-08-25,19,2020-09-12,2 wk ahead inc case,point,
13271,2020-08-25,8,2020-09-12,2 wk ahead inc case,point,
13273,2020-08-25,19,2020-09-12,2 wk ahead inc case,point,
13275,2020-08-25,151,2020-09-12,2 wk ahead inc case,point,
13277,2020-08-25,88,2020-09-12,2 wk ahead inc case,point,
13279,2020-08-25,176,2020-09-12,2 wk ahead inc case,point,
13281,2020-08-25,34,2020-09-12,2 wk ahead inc case,point,
13283,2020-08-25,42,2020-09-12,2 wk ahead inc case,point,
13285,2020-08-25,232,2020-09-12,2 wk ahead inc case,point,
13287,2020-08-25,18,2020-09-12,2 wk ahead inc case,point,
13289,2020-08-25,114,2020-09-12,2 wk ahead inc case,point,
13291,2020-08-25,182,2020-09-12,2 wk ahead inc case,point,
13293,2020-08-25,58,2020-09-12,2 wk ahead inc case,point,
13295,2020-08-25,87,2020-09-12,2 wk ahead inc case,point,
13297,2020-08-25,151,2020-09-12,2 wk ahead inc case,point,
13299,2020-08-25,82,2020-09-12,2 wk ahead inc case,point,
13301,2020-08-25,28,2020-09-12,2 wk ahead inc case,point,
13303,2020-08-25,39,2020-09-12,2 wk ahead inc case,point,
13305,2020-08-25,128,2020-09-12,2 wk ahead inc case,point,
13307,2020-08-25,1,2020-09-12,2 wk ahead inc case,point,
13309,2020-08-25,48,2020-09-12,2 wk ahead inc case,point,
13311,2020-08-25,79,2020-09-12,2 wk ahead inc case,point,
13313,2020-08-25,241,2020-09-12,2 wk ahead inc case,point,
13315,2020-08-25,40,2020-09-12,2 wk ahead inc case,point,
13317,2020-08-25,21,2020-09-12,2 wk ahead inc case,point,
13319,2020-08-25,154,2020-09-12,2 wk ahead inc case,point,
13321,2020-08-25,76,2020-09-12,2 wk ahead inc case,point,
15001,2020-08-25,160,2020-09-12,2 wk ahead inc case,point,
15003,2020-08-25,1334,2020-09-12,2 wk ahead inc case,point,
15007,2020-08-25,21,2020-09-12,2 wk ahead inc case,point,
16001,2020-08-25,1074,2020-09-12,2 wk ahead inc case,point,
16003,2020-08-25,6,2020-09-12,2 wk ahead inc case,point,
16005,2020-08-25,51,2020-09-12,2 wk ahead inc case,point,
16007,2020-08-25,23,2020-09-12,2 wk ahead inc case,point,
16009,2020-08-25,19,2020-09-12,2 wk ahead inc case,point,
16011,2020-08-25,10,2020-09-12,2 wk ahead inc case,point,
16013,2020-08-25,18,2020-09-12,2 wk ahead inc case,point,
16015,2020-08-25,4,2020-09-12,2 wk ahead inc case,point,
16017,2020-08-25,23,2020-09-12,2 wk ahead inc case,point,
16019,2020-08-25,172,2020-09-12,2 wk ahead inc case,point,
16021,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
16023,2020-08-25,6,2020-09-12,2 wk ahead inc case,point,
16025,2020-08-25,2,2020-09-12,2 wk ahead inc case,point,
16027,2020-08-25,614,2020-09-12,2 wk ahead inc case,point,
16029,2020-08-25,4,2020-09-12,2 wk ahead inc case,point,
16031,2020-08-25,37,2020-09-12,2 wk ahead inc case,point,
16033,2020-08-25,0,2020-09-12,2 wk ahead inc case,point,
16035,2020-08-25,9,2020-09-12,2 wk ahead inc case,point,
16037,2020-08-25,14,2020-09-12,2 wk ahead inc case,point,
16039,2020-08-25,73,2020-09-12,2 wk ahead inc case,point,
16041,2020-08-25,10,2020-09-12,2 wk ahead inc case,point,
16043,2020-08-25,24,2020-09-12,2 wk ahead inc case,point,
16045,2020-08-25,2,2020-09-12,2 wk ahead inc case,point,
16047,2020-08-25,32,2020-09-12,2 wk ahead inc case,point,
